"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
           0,      -3.911190617,      -15.44012119,      -15.64157784,      -3.194837384,       -10.1196521,      0.4157308773,       1.058525949,                 0,                 0,                 0,      0.3129195305,      0.1473012893,       1.127657607,                 0,       2.546180732,   0.0006222867621
           1,        -4.3601421,      -4.159749918,      -4.207816576,      -3.647418925,      -10.61242374,      0.5620291565,       1.353802591,                 0,                 0,                 0,      0.3539613765,      0.2178199995,       1.449556027,                 0,        2.40877644,    0.001188824365
           2,      -4.567601658,      -4.380410607,      -4.485660349,      -3.832849508,       -10.9458068,      0.5872237746,       1.319072995,                 0,                 0,                 0,      0.3348743254,      0.2506680794,       1.421953179,                 0,       2.246286769,    0.001188824365
           3,      -4.646454138,      -4.474250847,      -4.536198933,      -3.908116088,      -11.09174978,      0.5870701876,       1.271231582,                 0,                 0,                 0,      0.3235108205,        0.26209294,       1.375495704,                 0,       2.165382622,    0.001188824365
           4,      -4.656484566,       -4.49673005,      -4.495517323,      -3.923228017,      -11.08568485,       0.574533966,       1.238921287,                 0,                 0,                 0,      0.3188258377,      0.2577456656,       1.341112376,                 0,        2.15639346,    0.001188824365
           5,      -4.596924837,      -4.431471512,      -4.409644131,      -3.861263321,      -11.05322704,      0.5611754984,       1.224221863,                 0,                 0,                 0,      0.3164266054,      0.2483401142,       1.323617882,                 0,       2.181531207,    0.001188824365
           6,      -4.542776094,       -4.36946697,      -4.348404922,      -3.808868159,      -10.96212861,      0.5471564955,       1.215266667,                 0,                 0,                 0,      0.3133536996,      0.2369039935,        1.31153719,                 0,       2.221058649,    0.001188824365
           7,       -4.45101147,      -4.250843716,      -4.251224283,      -3.714878945,      -10.90369754,      0.5375836178,       1.210525022,                 0,                 0,                 0,      0.3110640593,      0.2287625787,       1.304620504,                 0,        2.25178927,    0.001188824365
           8,      -4.395783198,      -4.182199009,      -4.199548541,      -3.665707814,      -10.77791923,      0.5255294549,       1.205356143,                 0,                 0,                 0,      0.3077604846,      0.2183169411,       1.296688996,                 0,       2.293603397,    0.001188824365
           9,      -4.310532565,      -4.066538498,      -4.119712773,      -3.578893519,       -10.6673516,      0.5129100081,        1.19987945,                 0,                 0,                 0,      0.3041124699,      0.2073972778,       1.288322064,                 0,       2.339356672,    0.001188824365
          10,      -4.236451332,      -3.965165489,      -4.051647354,      -3.504769322,      -10.55964271,      0.4994523552,       1.193911383,                 0,                 0,                 0,      0.2999873953,      0.1957831807,       1.279275573,                 0,       2.390440992,    0.001188824365
          11,      -4.171432234,      -3.875300623,      -3.992066476,      -3.440383774,      -10.41123762,      0.4784929532,       1.183507507,                 0,                 0,                 0,      0.2926706677,       0.177963288,       1.264110198,                 0,       2.473406346,    0.001188824365
          12,      -4.077234177,      -3.746337009,       -3.89695857,      -3.336112512,      -10.34032897,       0.463783905,       1.175915957,                 0,                 0,                 0,      0.2874710977,      0.1655277236,       1.253185709,                 0,       2.535482461,    0.001188824365
          13,      -4.034022673,      -3.684709365,      -3.854184365,       -3.29800097,      -10.21984541,       0.442534158,       1.161708706,                 0,                 0,                 0,      0.2785342625,      0.1483462299,       1.234259695,                 0,       2.625127767,    0.001188824365
          14,      -3.961690952,      -3.594862048,      -3.781196136,      -3.217779671,      -10.17047766,      0.4283650872,       1.150560494,                 0,                 0,                 0,      0.2720803629,      0.1372950375,       1.220014824,                 0,       2.685934332,    0.001188824365
          15,       -3.93513349,      -3.556276791,      -3.752437504,      -3.195368092,      -10.08326004,       0.407965621,       1.128664117,                 0,                 0,                 0,      0.2609634456,      0.1227987359,       1.193833785,                 0,       2.766566736,    0.001188824365
          16,       -3.88716307,      -3.506188607,      -3.700416148,       -3.14175584,      -10.06595103,      0.3942755554,       1.112331104,                 0,                 0,                 0,      0.2532490149,      0.1134666372,       1.174674006,                 0,         2.8212023,    0.001188824365
          17,      -3.880120883,      -3.493573848,       -3.68543132,      -3.138901743,      -10.01583382,      0.3740378395,       1.085375475,                 0,                 0,                 0,       0.241037116,      0.1003512247,       1.143623128,                 0,       2.901779876,    0.001188824365
          18,      -3.856623373,      -3.481225077,      -3.654999515,      -3.113730952,       -10.0387868,      0.3607091724,       1.068729486,                 0,                 0,                 0,      0.2334077895,     0.09144550526,         1.1242471,                 0,       2.962856417,    0.001188824365
          19,      -3.861741976,      -3.489677173,      -3.653102841,      -3.122854918,      -10.04143255,       0.348155196,       1.054798486,                 0,                 0,                 0,      0.2264956277,     0.08263464949,       1.107692828,                 0,       3.029679001,    0.001188824365
          20,      -3.862963928,      -3.500680759,      -3.655056575,      -3.127252868,      -10.05719671,      0.3369917788,       1.045412781,                 0,                 0,                 0,      0.2208732061,     0.07407344112,       1.095885243,                 0,       3.102190756,    0.001188824365
          21,      -3.857899846,      -3.508493246,      -3.658625835,      -3.123040278,      -10.08294624,      0.3278745558,       1.042224842,                 0,                 0,                 0,      0.2170585139,     0.06599827084,       1.090586344,                 0,       3.178730473,    0.001188824365
          22,      -3.845968208,      -3.508631689,      -3.662791883,      -3.109768037,      -10.11340706,      0.3213984954,        1.04650663,                 0,                 0,                 0,      0.2154853679,     0.05867871878,       1.093174244,                 0,       3.256103078,    0.001188824365
          23,      -3.828591867,      -3.499568391,      -3.667528062,      -3.089707497,      -10.14509788,      0.3180220918,       1.059000182,                 0,                 0,                 0,      0.2164585629,      0.0523801451,       1.104479858,                 0,       3.329957915,    0.001188824365
          24,      -3.809587122,      -3.483353018,      -3.673303734,        -3.0671039,      -10.12031683,      0.3206092827,       1.096027563,                 0,                 0,                 0,      0.2236216691,     0.04593275107,       1.141033266,                 0,       3.418577136,    0.001188824365
          25,      -3.770338638,       -3.44012436,      -3.664412781,      -3.012683973,      -10.19702307,      0.3254916323,       1.128592754,                 0,                 0,                 0,      0.2310008206,     0.04279184132,       1.173812279,                 0,       3.467347981,    0.001188824365
          26,      -3.769108454,      -3.428809173,      -3.679567256,      -3.009176162,      -10.15099251,      0.3390687751,       1.190908911,                 0,                 0,                 0,      0.2460839631,     0.04089004221,       1.237561988,                 0,       3.512293075,    0.001188824365
          27,      -3.757538837,      -3.401556203,      -3.689170435,      -2.985263282,      -10.21706633,      0.3496198363,       1.235696419,                 0,                 0,                 0,      0.2570872763,     0.04029261299,       1.283571648,                 0,       3.534400198,    0.001466249501
          28,      -3.774529856,      -3.403831043,      -3.715036468,      -3.001734148,      -10.15292424,      0.3672630209,       1.305615264,                 0,                 0,                 0,      0.2734818833,        0.04049682,       1.355681877,                 0,       3.554986998,    0.001466249501
          29,      -3.780512544,      -3.398975493,      -3.732863248,      -3.003062178,      -10.19083634,      0.3779965244,       1.349561049,                 0,                 0,                 0,      0.2830048745,     0.04028004496,       1.400918954,                 0,       3.570300153,    0.001466249501
          30,       -3.80015428,      -3.420086649,      -3.760589214,      -3.030881309,      -10.12803987,      0.3911123722,       1.407301485,                 0,                 0,                 0,      0.2925425837,     0.03903762025,       1.460117263,                 0,       3.598202423,    0.001466249501
          31,      -3.794776584,      -3.441780581,      -3.769529605,      -3.036972759,      -10.18120257,      0.3968318064,       1.438538563,                 0,                 0,                 0,      0.2954375538,     0.03703022981,       1.491810122,                 0,       3.625058626,    0.001466249501
          32,      -3.798730215,      -3.482356954,      -3.789936715,       -3.05630532,      -10.13228701,      0.3999446256,       1.471333953,                 0,                 0,                 0,      0.2923889904,     0.03211666192,       1.524384409,                 0,       3.678844168,    0.001466249501
          33,      -3.773602122,      -3.526441961,      -3.777794738,      -3.041972025,      -10.21011007,       0.398812706,       1.485375814,                 0,                 0,                 0,      0.2866641443,     0.02762133153,        1.53773533,                 0,       3.724494711,    0.001466249501
          34,      -3.773437639,      -3.576549854,      -3.788503631,      -3.047795061,      -10.17813629,      0.3931781019,       1.495944516,                 0,                 0,                 0,      0.2726362172,     0.01959729897,       1.546626962,                 0,       3.804750337,    0.001466249501
          35,      -3.755665892,      -3.615841865,      -3.771897276,      -3.024904922,      -10.27807744,      0.3879692633,       1.499310023,                 0,                 0,                 0,      0.2617088804,     0.01372899539,       1.548632367,                 0,       3.864507228,    0.001466249501
          36,      -3.772065451,        -3.6479517,      -3.790196245,      -3.037687285,       -10.2614089,      0.3804851102,       1.504712761,                 0,                 0,                 0,       0.245249424,    0.005160112996,        1.55206404,                 0,       3.954721802,    0.001466249501
          37,      -3.782911467,      -3.646133387,      -3.795439805,      -3.034056337,      -10.35619646,      0.3754827432,       1.508119821,                 0,                 0,                 0,      0.2344789181,  -0.0005179048497,       1.554159714,                 0,       4.016482377,    0.002142852401
          38,      -3.823495303,      -3.654225318,       -3.83243552,      -3.067577772,      -10.37814693,      0.3714243475,       1.513724784,                 0,                 0,                 0,      0.2249241468,   -0.005811712058,       1.558616371,                 0,       4.075459226,    0.002142852401
          39,      -3.870362378,      -3.659336026,      -3.875641934,      -3.108131907,      -10.43538839,      0.3687372976,       1.517607334,                 0,                 0,                 0,      0.2187317178,   -0.009358218969,       1.561733536,                 0,       4.115687086,    0.002142852401
          40,      -3.924383166,      -3.680607878,      -3.929741638,      -3.163921483,      -10.38369353,      0.3667388646,       1.528871316,                 0,                 0,                 0,      0.2117838056,    -0.01402229387,       1.572179465,                 0,       4.168828187,    0.002142852401
          41,      -3.968853727,      -3.686939673,      -3.977462258,      -3.205136881,      -10.44955014,      0.3653949788,       1.536266878,                 0,                 0,                 0,      0.2074235799,    -0.01711540897,       1.579030232,                 0,       4.204400627,    0.002142852401
          42,       -4.01306971,      -3.714056939,      -4.031891899,      -3.256642792,      -10.39371827,      0.3659017626,        1.55369588,                 0,                 0,                 0,      0.2042313729,    -0.02084013583,        1.59606412,                 0,       4.246210426,    0.002142852401
          43,      -4.036229899,      -3.736558114,      -4.068983919,      -3.288779813,      -10.45199169,      0.3658978688,        1.56415147,                 0,                 0,                 0,      0.2020790934,    -0.02337335022,       1.606208192,                 0,       4.274830774,    0.002142852401
          44,      -4.059064648,      -3.774186182,      -4.103684842,      -3.324169771,      -10.41071463,      0.3683040943,       1.585413789,                 0,                 0,                 0,      0.2023147673,    -0.02618242056,       1.627421049,                 0,       4.304632541,    0.002142852401
