"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,         230,      -6.294305103,      -6.168369536,      -6.722093253,      -5.581146007,      -8.877198547,       -3.32171362,     0.02054829035,      0.4231084322,                 0,                 0,                 0,   -0.002388576724,     0.00384735899,      0.4235896309,                 0,       20.59093117,     0.06000730023
          0,           0,         240,      -6.406060266,      -6.342321635,      -6.806222613,      -5.697287449,       -8.97645926,      -3.367054545,     0.02043344007,      0.4214342353,                 0,                 0,                 0,   -0.002835661108,    0.003798618682,      0.4219122072,                 0,       20.62473249,      0.0583729998
          0,           0,         250,      -6.349851001,      -6.454136293,      -6.767344575,      -5.643029208,      -9.077438351,      -3.429114689,     0.02030005623,       0.418864043,                 0,                 0,                 0,   -0.003608256636,    0.003766692104,      0.4193387543,                 0,       20.63363955,     0.06000730022
          0,           0,         260,      -6.236878177,      -6.492452507,       -6.70606571,      -5.528952866,      -9.166825313,      -3.489136005,     0.02014762936,      0.4156637712,                 0,                 0,                 0,   -0.004428519122,    0.003740584002,      0.4161349609,                 0,       20.63090221,     0.05837299978
          0,           0,         270,      -6.151306409,      -6.498589787,      -6.674667067,      -5.443062642,      -9.192383973,      -3.546482625,      0.0199688966,      0.4123945262,                 0,                 0,                 0,   -0.005119139991,    0.003690910367,      0.4128612107,                 0,       20.65184344,      0.0600073002
          0,           0,         280,      -6.110084695,      -6.508669542,      -6.668123169,      -5.402361301,      -9.162446179,      -3.621918961,     0.01981915093,      0.4094658156,                 0,                 0,                 0,   -0.005685982077,    0.003656772576,       0.409928873,                 0,       20.66010885,     0.05837299976
          0,           0,         290,      -6.102941332,      -6.502054511,      -6.685862838,      -5.394262455,      -9.125377795,      -3.686298858,     0.01971330925,      0.4068954908,                 0,                 0,                 0,   -0.006125349754,     0.00365237196,      0.4073563737,                 0,       20.64064869,     0.05837299975
          0,           0,         300,      -6.123129344,      -6.522399196,      -6.719434898,      -5.413641113,      -9.110237179,      -3.729452819,     0.01961608252,       0.404703585,                 0,                 0,                 0,   -0.006420442118,    0.003641656934,      0.4051623387,                 0,       20.63121342,     0.05673869931
          0,           0,         310,      -6.159791322,      -6.571583937,      -6.767780718,      -5.449743429,      -9.124282752,      -3.769065431,     0.01953376522,      0.4029268031,                 0,                 0,                 0,   -0.006647775749,    0.003629469655,      0.4033836928,                 0,       20.62719597,     0.05673869929
          0,           0,         320,      -6.215188792,       -6.62855489,      -6.807452643,      -5.504630162,      -9.161618237,      -3.799651885,     0.01947980687,      0.4014076919,                 0,                 0,                 0,    -0.00687492324,    0.003635458236,      0.4018636354,                 0,       20.60634865,     0.05510439886
          0,           0,         330,      -6.288728443,      -6.688077761,      -6.867641197,      -5.577675285,      -9.214671885,      -3.822460851,     0.01942784421,      0.4000237001,                 0,                 0,                 0,   -0.007081973747,    0.003638112625,       0.400478671,                 0,       20.59022585,     0.05510439884
          0,           0,         340,      -6.366284407,      -6.743860208,       -6.93247302,      -5.654600348,      -9.275083965,      -3.854066753,     0.01937031125,      0.3987992476,                 0,                 0,                 0,    -0.00727920651,    0.003628909734,      0.3992529022,                 0,       20.58816931,     0.05347009841
          0,           0,         350,        -6.4383631,      -6.804520997,      -6.987505925,      -5.726859485,      -9.337675504,      -3.896439133,     0.01932520094,      0.3976884369,                 0,                 0,                 0,   -0.007499951203,    0.003627638465,      0.3981411765,                 0,       20.57874782,     0.05183579797
          0,           0,         360,      -6.497062025,      -6.875953984,      -7.038035093,      -5.785638331,      -9.396479829,      -3.936881679,     0.01928391469,      0.3966206619,                 0,                 0,                 0,   -0.007717625459,    0.003628491192,       0.397072604,                 0,         20.567435,     0.05183579795
          0,           0,         370,      -6.548668833,      -6.913813298,      -7.086508315,      -5.837138265,       -9.45134162,      -3.974369373,      0.0192368854,      0.3956579783,                 0,                 0,                 0,    -0.00790052882,    0.003619461147,      0.3961088147,                 0,       20.56767352,     0.05183579795
          0,           0,         380,      -6.589826571,       -6.94012153,      -7.138869105,      -5.878033646,      -9.497942798,      -4.016964174,     0.01919987172,      0.3948530828,                 0,                 0,                 0,   -0.008059145226,    0.003614216685,      0.3953030856,                 0,       20.56540213,     0.05020149752
          0,           0,         390,      -6.630872322,      -6.979006897,      -7.191227226,      -5.918958976,      -9.533447435,        -4.0511216,      0.0191751199,      0.3941763461,                 0,                 0,                 0,    -0.00818585618,    0.003616170697,      0.3946258992,                 0,       20.55665613,     0.05183579794
          0,           0,         400,      -6.677641799,      -7.028173756,      -7.246066376,      -5.965615372,      -9.563359667,      -4.077372937,     0.01915059035,       0.393627977,                 0,                 0,                 0,    -0.00826890947,    0.003613284734,      0.3940769893,                 0,        20.5543521,     0.05183579794
          0,           0,         410,      -6.738183238,      -7.079348886,      -7.313562686,      -6.025737984,      -9.581857113,      -4.108199118,     0.01913156599,      0.3932172429,                 0,                 0,                 0,   -0.008329620488,    0.003610472149,      0.3936658245,                 0,       20.55332235,     0.05183579794
          0,           0,         420,      -6.805492307,      -7.142346152,      -7.379801597,      -6.093000218,      -9.594916389,      -4.133992585,     0.01912205585,      0.3928978484,                 0,                 0,                 0,   -0.008379772726,    0.003613564469,      0.3933463034,                 0,       20.54684138,      0.0502014975
          0,           0,         430,      -6.874041113,      -7.212438257,      -7.445428505,      -6.161456756,       -9.60269495,      -4.159407909,     0.01911303612,      0.3926471361,                 0,                 0,                 0,   -0.008407831598,    0.003614438399,      0.3930954305,                 0,        20.5434204,     0.05265294816
          0,           0,         440,      -6.951268754,      -7.282758777,      -7.517211991,      -6.238525148,       -9.60763134,      -4.183612722,     0.01910499561,      0.3924772698,                 0,                 0,                 0,   -0.008421392731,    0.003613102685,      0.3929253792,                 0,       20.54317509,     0.05265294816
          0,           0,         450,      -7.029187547,      -7.355974509,      -7.588066574,      -6.316666186,      -9.610298453,      -4.205405346,     0.01910307228,      0.3923599623,                 0,                 0,                 0,   -0.008434008039,    0.003615806783,      0.3928080872,                 0,       20.53910264,     0.05265294816
          0,           0,         460,      -7.101674913,      -7.421311133,      -7.649823616,      -6.388994291,      -9.616194704,       -4.22680196,      0.0191015323,      0.3922633301,                 0,                 0,                 0,   -0.008440424205,    0.003618078612,      0.3927114694,                 0,       20.53569965,     0.05265294816
          0,           0,         470,      -7.170128458,      -7.479523047,      -7.707258542,      -6.457535462,      -9.624013387,      -4.248020378,     0.01909824682,      0.3921918594,                 0,                 0,                 0,   -0.008441701321,    0.003617614087,      0.3926399247,                 0,       20.53549014,     0.05265294816
          0,           0,         480,      -7.224141244,      -7.524214743,      -7.753887799,      -6.511672541,      -9.635807968,      -4.266432699,      0.0190975348,      0.3921349773,                 0,                 0,                 0,    -0.00844651086,    0.003619145716,      0.3925830588,                 0,       20.53327728,     0.05265294816
          0,           0,         490,      -7.261550838,      -7.558647878,      -7.791096263,      -6.549263917,      -9.653274567,      -4.283101794,     0.01909742354,      0.3920807215,                 0,                 0,                 0,   -0.008447652581,    0.003621174082,      0.3925288408,                 0,       20.53055589,     0.05265294816
          0,           0,         500,       -7.28975246,       -7.58420107,      -7.820347296,      -6.577596995,      -9.675803357,      -4.297500207,      0.0190959598,      0.3920373672,                 0,                 0,                 0,   -0.008443007579,    0.003621421126,      0.3924854625,                 0,       20.52985926,     0.05265294816
          0,           0,         510,      -7.313873257,      -7.607869293,      -7.847438601,      -6.601842562,      -9.701216997,      -4.309335492,     0.01909601521,      0.3920037444,                 0,                 0,                 0,   -0.008438781731,     0.00362280237,       0.392451868,                 0,       20.52803898,     0.05510439881
          0,           0,         520,      -7.332016842,      -7.622471141,      -7.868117185,      -6.619886019,      -9.729186923,       -4.31928199,     0.01909679778,      0.3919682274,                 0,                 0,                 0,   -0.008434159668,    0.003624984922,      0.3924164095,                 0,       20.52533791,     0.05510439881
          0,           0,         530,      -7.351877397,      -7.638478737,      -7.890275538,       -6.63984023,      -9.759250166,      -4.328821425,     0.01909614745,      0.3919279199,                 0,                 0,                 0,   -0.008429501895,    0.003625924594,      0.3923761077,                 0,       20.52392614,     0.05510439881
          0,           0,         540,        -7.3684498,      -7.652335849,       -7.90892948,      -6.656516767,      -9.790885505,       -4.33674126,     0.01909542539,      0.3918814425,                 0,                 0,                 0,    -0.00842867809,    0.003627035892,       0.392329638,                 0,       20.52226827,     0.05510439881
          0,           0,         550,      -7.377010998,      -7.665374738,      -7.921841799,      -6.665285702,      -9.824198863,      -4.343777748,     0.01909480165,       0.391824498,                 0,                 0,                 0,   -0.008430328303,    0.003628658195,      0.3922727132,                 0,       20.51995644,     0.05510439881
          0,           0,         560,      -7.379575266,      -7.674604754,      -7.927217856,      -6.667852579,      -9.859393668,      -4.349771671,     0.01909317999,      0.3917597539,                 0,                 0,                 0,    -0.00843217142,    0.003629590938,      0.3922079555,                 0,       20.51830832,     0.05510439881
          0,           0,         570,      -7.379313899,      -7.673882854,      -7.933765283,      -6.667491191,      -9.895508313,       -4.35488788,     0.01909127541,      0.3916893498,                 0,                 0,                 0,   -0.008436316521,    0.003630464165,      0.3921375311,                 0,        20.5166675,     0.05510439881
          0,           0,         580,      -7.380606008,      -7.679255344,      -7.937019424,      -6.668833809,      -9.932384736,      -4.359145362,     0.01908933964,       0.391609116,                 0,                 0,                 0,   -0.008443780028,    0.003631693858,      0.3920572834,                 0,       20.51454494,     0.05510439881
          0,           0,         590,      -7.380437824,      -7.685787797,      -7.935166058,      -6.668619924,      -9.970048093,      -4.362796201,     0.01908663602,      0.3915198095,                 0,                 0,                 0,   -0.008452626654,    0.003632514077,      0.3919679397,                 0,       20.51277182,     0.05510439881
          0,           0,         600,      -7.379917828,      -7.691467587,      -7.937664826,       -6.66801169,      -10.00710666,      -4.365946618,     0.01908346753,      0.3914251983,                 0,                 0,                 0,   -0.008463000395,    0.003633078968,      0.3918732771,                 0,       20.51121986,     0.05510439881
          0,           0,         610,      -7.379067316,      -7.699184004,      -7.939966448,      -6.667107336,      -10.04322113,      -4.368467865,     0.01908034677,      0.3913259977,                 0,                 0,                 0,   -0.008474990399,    0.003633872534,      0.3917740306,                 0,       20.50937556,     0.05510439881
          0,           0,         620,      -7.381351933,      -7.708004268,      -7.943107281,      -6.669401458,      -10.07779971,      -4.370652499,     0.01907695313,      0.3912232529,                 0,                 0,                 0,   -0.008487513909,    0.003634533187,       0.391671232,                 0,       20.50763821,     0.05510439881
          0,           0,         630,      -7.386267182,      -7.716207118,      -7.949815223,      -6.674321601,        -10.110289,      -4.372417919,     0.01907328304,      0.3911190351,                 0,                 0,                 0,   -0.008500662801,    0.003634975706,      0.3915669504,                 0,       20.50612022,     0.05510439881
          0,           0,         640,      -7.395732416,      -7.729266739,      -7.958707661,      -6.683754713,      -10.13968712,       -4.37397792,     0.01906969446,       0.391014601,                 0,                 0,                 0,   -0.008514470299,    0.003635508191,      0.3914624561,                 0,       20.50450267,     0.05510439881
          0,           0,         650,       -7.40766545,      -7.746049076,      -7.972548059,      -6.695729776,      -10.16643039,      -4.375422148,      0.0190660924,      0.3909106019,                 0,                 0,                 0,   -0.008528371687,     0.00363601006,      0.3913583958,                 0,       20.50292181,     0.05510439881
          0,           0,         660,      -7.420697813,      -7.764268462,      -7.983723192,      -6.708575527,      -10.18889303,      -4.376639168,      0.0190624114,      0.3908083132,                 0,                 0,                 0,   -0.008542254683,    0.003636365596,      0.3912560415,                 0,       20.50151499,     0.05510439881
          0,           0,         670,       -7.43761573,      -7.785053078,      -8.000330758,       -6.72552084,      -10.20924196,      -4.377691631,     0.01905883654,      0.3907086881,                 0,                 0,                 0,   -0.008556184884,     0.00363672215,       0.391156353,                 0,       20.50013322,     0.05510439881
          0,           0,         680,       -7.45695402,      -7.807757817,      -8.019598926,      -6.744828494,      -10.22638863,      -4.378638295,     0.01905540177,      0.3906122862,                 0,                 0,                 0,   -0.008569828111,    0.003637091588,      0.3910598906,                 0,       20.49876937,     0.05673869923
          0,           0,         690,      -7.478213761,      -7.831406259,      -8.040291395,      -6.766111266,      -10.24189244,       -4.37961196,     0.01905200746,      0.3905194285,                 0,                 0,                 0,   -0.008583158003,     0.00363736169,      0.3909669713,                 0,       20.49754753,     0.05673869923
          0,           0,         700,      -7.501438337,       -7.85555075,      -8.062134644,      -6.789321208,      -10.25546345,      -4.380438537,     0.01904872213,      0.3904303685,                 0,                 0,                 0,   -0.008596299723,    0.003637590926,      0.3908778509,                 0,       20.49640736,     0.05673869923
          0,           0,         710,      -7.524353866,      -7.877457238,      -8.087238691,       -6.81220744,      -10.26719478,      -4.381221278,     0.01904561741,      0.3903456797,                 0,                 0,                 0,   -0.008608892517,    0.003637828252,      0.3907931057,                 0,       20.49530195,     0.05673869923
          0,           0,         720,      -7.550093583,      -7.904291314,      -8.113807086,      -6.837954701,      -10.27821213,      -4.381983725,     0.01904265824,      0.3902658521,                 0,                 0,                 0,   -0.008620707067,    0.003638019324,      0.3907132235,                 0,       20.49429482,     0.05673869923
          0,           0,         730,      -7.576460147,      -7.931869632,      -8.141084426,      -6.864225821,      -10.28801127,      -4.382627928,     0.01903988382,      0.3901912363,                 0,                 0,                 0,   -0.008631780615,    0.003638189479,      0.3906385562,                 0,       20.49336225,     0.05673869923
          0,           0,         740,      -7.604873678,      -7.960566479,      -8.169097994,      -6.892640501,       -10.2968985,      -4.383297599,     0.01903731002,       0.390121534,                 0,                 0,                 0,    -0.00864224928,    0.003638366335,      0.3905688067,                 0,       20.49247155,     0.05673869923
          0,           0,         750,      -7.634952804,      -7.990865959,      -8.198817081,      -6.922707683,      -10.30494405,      -4.383866575,     0.01903490319,      0.3900566182,                 0,                 0,                 0,   -0.008651978932,    0.003638521283,      0.3905038465,                 0,       20.49165232,     0.05673869923
          0,           0,         760,      -7.665950791,      -8.021732052,      -8.230402914,      -6.953702018,      -10.31224331,      -4.384406022,     0.01903267367,      0.3899968211,                 0,                 0,                 0,   -0.008660841537,    0.003638651543,       0.390444008,                 0,       20.49091094,     0.05673869923
          0,           0,         770,      -7.697529083,      -8.052669269,      -8.262326877,      -6.985249964,      -10.31903725,      -4.384886976,     0.01903064936,      0.3899419452,                 0,                 0,                 0,   -0.008668979453,    0.003638792803,      0.3903890949,                 0,       20.49020702,     0.05673869923
          0,           0,         780,      -7.730442491,      -8.085397419,      -8.294935559,      -7.018089184,      -10.32508422,      -4.385330219,     0.01902880467,      0.3898915963,                 0,                 0,                 0,   -0.008676402858,    0.003638935011,      0.3903387124,                 0,       20.48954746,     0.05673869923
          0,           0,         790,      -7.764633104,      -8.118834445,      -8.329069696,      -7.052270494,      -10.33063717,      -4.385743613,     0.01902711106,      0.3898455532,                 0,                 0,                 0,   -0.008683137129,    0.003639058393,      0.3902926384,                 0,       20.48895137,     0.05673869923
          0,           0,         800,      -7.799542094,      -8.152591409,      -8.363585716,      -7.087162619,      -10.33565986,       -4.38611984,     0.01902557061,      0.3898034665,                 0,                 0,                 0,   -0.008689302396,    0.003639178798,      0.3902505236,                 0,       20.48839819,     0.05673869923
          0,           0,         810,      -7.834207219,      -8.185725013,      -8.398521108,      -7.121800003,      -10.34036564,      -4.386458767,     0.01902417405,      0.3897649864,                 0,                 0,                 0,   -0.008694908339,    0.003639300751,      0.3902120184,                 0,       20.48787955,     0.05673869923
          0,           0,         820,      -7.868792866,      -8.219009189,       -8.43358404,      -7.156359981,      -10.34466435,      -4.386760975,     0.01902290113,      0.3897298968,                 0,                 0,                 0,   -0.008699947468,     0.00363941256,      0.3901769059,                 0,        20.4874059,     0.05673869923
          0,           0,         830,      -7.903454083,      -8.252461206,      -8.468415524,      -7.190988176,      -10.34869465,      -4.387027607,     0.01902174846,      0.3896979323,                 0,                 0,                 0,    -0.00870450098,    0.003639521284,      0.3901449208,                 0,       20.48696696,     0.05673869923
          0,           0,         840,      -7.937794434,      -8.286002031,      -8.502795061,      -7.225325506,      -10.35235247,       -4.38726937,      0.0190207075,      0.3896687424,                 0,                 0,                 0,   -0.008708626629,    0.003639632209,      0.3901157126,                 0,       20.48655353,     0.05673869923
          0,           0,         850,      -7.971609476,      -8.319458327,      -8.538114256,        -7.2591281,      -10.35567147,      -4.387477408,     0.01901975919,      0.3896420448,                 0,                 0,                 0,   -0.008712353547,    0.003639737433,      0.3900889983,                 0,        20.4861713,     0.05673869923
          0,           0,         860,      -8.004714576,      -8.351807383,      -8.571431381,      -7.292178361,      -10.35872106,         -4.387665,     0.01901889573,      0.3896176264,                 0,                 0,                 0,   -0.008715714061,    0.003639837571,      0.3900645649,                 0,       20.48581747,     0.05673869923
          0,           0,         870,      -8.037453968,      -8.383389082,      -8.604170263,      -7.324905398,      -10.36152233,      -4.387828892,     0.01901811174,      0.3895952139,                 0,                 0,                 0,   -0.008718777816,    0.003639938011,      0.3900421389,                 0,       20.48548348,     0.05673869923
          0,           0,         880,      -8.069540447,       -8.41453619,      -8.636148156,      -7.356978318,      -10.36409383,       -4.38797447,     0.01901739304,      0.3895745311,                 0,                 0,                 0,   -0.008721581702,    0.003640035473,      0.3900214438,                 0,       20.48517009,     0.05673869923
          0,           0,         890,      -8.100782877,      -8.444864527,      -8.667549595,      -7.388226675,      -10.36646756,      -4.388101854,     0.01901672849,      0.3895553871,                 0,                 0,                 0,   -0.008724154526,    0.003640126368,      0.3900022886,                 0,       20.48487927,     0.05673869923
          0,           0,         900,      -8.130918897,      -8.474345862,      -8.697731986,      -7.418378353,      -10.36869974,      -4.388212477,     0.01901611274,      0.3895375681,                 0,                 0,                 0,   -0.008726547007,    0.003640213784,      0.3899844591,                 0,       20.48460552,     0.05673869923
          0,           0,         910,      -8.159643077,      -8.502419124,      -8.725649952,      -7.447149238,      -10.37076997,      -4.388307476,     0.01901553881,      0.3895208865,                 0,                 0,                 0,   -0.008728781797,    0.003640298118,      0.3899677678,                 0,       20.48434654,     0.05673869923
          0,           0,         920,      -8.186539084,      -8.528161408,      -8.753589661,      -7.473938184,      -10.37265107,      -4.388389332,     0.01901499921,      0.3895052269,                 0,                 0,                 0,   -0.008730867607,     0.00364037646,      0.3899520992,                 0,        20.4841043,     0.05673869923
          0,           0,         930,      -8.213230539,      -8.554462822,      -8.781021594,      -7.500650236,      -10.37439741,      -4.388462414,     0.01901449252,      0.3894905018,                 0,                 0,                 0,   -0.008732815507,     0.00364045084,      0.3899373656,                 0,       20.48387573,     0.05673869923
          0,           0,         940,      -8.239215643,      -8.580579837,      -8.807412845,      -7.526649933,      -10.37598569,       -4.38852464,     0.01901401732,      0.3894766205,                 0,                 0,                 0,    -0.00873464559,    0.003640523412,      0.3899234763,                 0,        20.4836576,     0.05673869923
          0,           0,         950,      -8.264501971,      -8.606152684,      -8.833157885,      -7.551948589,      -10.37741208,      -4.388580219,     0.01901356669,      0.3894634743,                 0,                 0,                 0,   -0.008736379285,    0.003640591542,      0.3899103225,                 0,       20.48345166,     0.05673869923
          0,           0,         960,       -8.28939453,      -8.631344734,      -8.858449137,      -7.576855322,      -10.37867186,      -4.388628108,     0.01901313885,      0.3894510133,                 0,                 0,                 0,    -0.00873801837,     0.00364065542,      0.3898978544,                 0,       20.48325721,     0.05673869923
          0,           0,         970,      -8.313866122,      -8.656246952,      -8.883366002,      -7.601340505,      -10.37978426,      -4.388669895,     0.01901273404,      0.3894391992,                 0,                 0,                 0,   -0.008739569872,    0.003640716805,      0.3898860335,                 0,       20.48307195,     0.05673869923
          0,           0,         980,      -8.338014284,      -8.680811266,      -8.907703017,      -7.625500696,      -10.38076921,      -4.388706426,     0.01901234845,      0.3894279523,                 0,                 0,                 0,   -0.008741058192,    0.003640775034,      0.3898747801,                 0,        20.4828958,     0.05673869923
          0,           0,         990,      -8.362028906,      -8.705219589,      -8.931685164,      -7.649527234,      -10.38163886,       -4.38873833,     0.01901197826,      0.3894172105,                 0,                 0,                 0,   -0.008742492577,    0.003640828718,      0.3898640321,                 0,       20.48272964,     0.05673869923
          0,           0,        1000,      -8.385735446,      -8.729395863,      -8.955450329,      -7.673249741,      -10.38240477,      -4.388766262,       0.019011623,      0.3894069469,                 0,                 0,                 0,   -0.008743873257,    0.003640878477,      0.3898537625,                 0,       20.48257252,     0.05673869923
          0,           0,        1010,      -8.408997029,      -8.753231999,      -8.978859989,      -7.696527549,       -10.3830796,      -4.388790788,     0.01901128234,      0.3893971372,                 0,                 0,                 0,    -0.00874520291,     0.00364092492,       0.389843947,                 0,       20.48242355,     0.05673869923
          0,           0,        1020,       -8.43201237,      -8.776871314,      -9.002029698,      -7.719555737,      -10.38367372,      -4.388812307,     0.01901095517,      0.3893877602,                 0,                 0,                 0,   -0.008746482773,    0.003640967773,      0.3898345644,                 0,       20.48228281,     0.05673869923
          0,           0,        1030,      -8.455004164,      -8.800514098,      -9.025209055,      -7.742558019,      -10.38419338,      -4.388831156,     0.01901064153,      0.3893788064,                 0,                 0,                 0,   -0.008747711616,    0.003641007471,      0.3898256052,                 0,       20.48214973,     0.05673869923
          0,           0,        1040,       -8.47805495,      -8.824255769,      -9.048520333,      -7.765617311,      -10.38464718,      -4.388847717,     0.01901034174,      0.3893702695,                 0,                 0,                 0,   -0.008748888044,    0.003641044553,       0.389817063,                 0,       20.48202367,     0.05673869923
