"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,      -4.224489276,      -15.34938233,      -15.62350013,      -3.508136044,      -10.46311073,      0.4112393921,       1.041799463,                 0,                 0,                 0,      0.4754115318,      0.1663454656,       1.107606945,                 0,       2.533316318,    0.001115761039
          0,           0,          10,      -3.985397246,      -3.565588751,      -3.851952817,      -3.197268062,      -10.31385431,      0.3905862194,       1.397824676,                 0,                 0,                 0,      0.2373509277,     0.06613338525,       1.449861302,                 0,       3.578786467,    0.001684656484
          0,           0,          20,      -4.144800363,      -4.024451423,      -4.086504875,      -3.405890054,      -9.841955116,      0.3095899491,       1.287024848,                 0,                 0,                 0,      0.1080669556,     0.01213758216,        1.32368107,                 0,       4.157191963,    0.002764184556
          0,           0,          30,      -4.374161464,      -4.599939289,      -4.496895231,      -3.650405623,      -8.375652552,      0.2422542526,       1.059503614,                 0,                 0,                 0,    0.008086374135,    -0.00229116339,       1.086843955,                 0,       4.373519157,    0.004055177178
          0,           0,          40,      -4.628552221,       -4.63400963,      -4.806759924,       -3.90293172,      -7.445221043,      0.1977469271,       0.916856174,                 0,                 0,                 0,    -0.04686690292,    -0.01356907681,      0.9378405894,                 0,       4.636512876,    0.006751621321
          0,           0,          50,      -4.601141182,       -4.54929543,      -4.741003348,        -3.8786304,      -7.532291245,       0.233923817,       1.084313913,                 0,                 0,                 0,     0.03230728061,    -0.01598919327,       1.109144427,                 0,       4.635329258,    0.008109845168
          0,           0,          60,         -4.758817,      -4.559752183,      -4.764988219,       -4.02165432,      -7.671972195,      0.2767112038,       1.220547327,                 0,                 0,                 0,      0.1316167026,   -0.004944294449,       1.251511255,                 0,       4.410906786,    0.009469270952
          0,           0,          70,      -4.539143323,      -4.540304849,      -4.584850543,      -3.811599962,      -7.350370426,       0.208526171,      0.9521204793,                 0,                 0,                 0,     -0.0142009317,    -0.01099884695,      0.9746258751,                 0,       4.565951961,     0.01082917415
          0,           0,          80,      -4.956281831,      -4.673868656,      -4.937646206,       -4.21871453,      -7.483284376,      0.2037823592,      0.9457940389,                 0,                 0,                 0,    0.006006133016,    -0.01419793571,      0.9673944555,                 0,       4.641196827,     0.01082917415
          0,           0,          90,      -5.091189803,      -4.964138983,      -5.118134584,      -4.372999481,      -8.266627479,      0.2244755816,       1.019016474,                 0,                 0,                 0,     0.04824613635,    -0.01050654334,       1.043395167,                 0,       4.539542641,     0.01218931029
          0,           0,         100,      -4.796758818,      -4.819256794,      -4.884711661,      -4.068593545,      -7.710990894,      0.2064649459,      0.9306305369,                 0,                 0,                 0,     0.01840766428,   -0.008173057756,      0.9532230438,                 0,       4.507450564,     0.02987781809
          0,           0,         110,      -5.012156493,      -4.979393805,      -5.080771603,      -4.281648942,      -7.982573616,      0.1909927185,      0.8707110635,                 0,                 0,                 0,   -0.000911249124,   -0.009769784252,      0.8913588088,                 0,       4.558870465,     0.06525444414
          0,           0,         120,      -5.221959923,      -5.138396604,      -5.249454719,      -4.504633107,      -8.295785822,      0.2007691882,      0.9081502801,                 0,                 0,                 0,      0.0255101397,   -0.008665876101,      0.9300376879,                 0,       4.523354845,     0.09110687897
          0,           0,         130,      -4.990343657,      -5.004525999,      -5.086673411,      -4.260944836,      -7.927035185,      0.1982135406,      0.8829988223,                 0,                 0,                 0,     0.02690517262,   -0.005498175673,      0.9049559647,                 0,        4.45478558,       0.140090439
          0,           0,         140,      -5.021136497,      -5.119662113,       -5.12705873,      -4.291739475,       -8.35696496,      0.1857224013,      0.8265838385,                 0,                 0,                 0,    0.009112600276,   -0.004978557741,      0.8471769982,                 0,       4.450641562,      0.1700248366
          0,           0,         150,      -5.230917812,      -5.242977334,      -5.284889111,      -4.502786787,      -8.395477484,      0.1875625062,      0.8310238854,                 0,                 0,                 0,     0.02058028805,   -0.004184407879,      0.8519171806,                 0,       4.430650359,      0.1958769648
          0,           0,         160,      -5.151246879,       -5.24267372,      -5.212991442,      -4.422125329,      -8.220983922,      0.1892023578,      0.8263067364,                 0,                 0,                 0,     0.02998341775,   -0.001525457919,      0.8476898181,                 0,       4.367317331,      0.2380572515
          0,           0,         170,      -5.120456848,      -5.209622929,      -5.200684021,      -4.391137215,      -8.236444835,      0.1817554987,      0.7864062049,                 0,                 0,                 0,     0.02111810519,   0.0001942121049,      0.8071367559,                 0,       4.326725797,        0.26527034
          0,           0,         180,      -5.247230769,      -5.321074227,      -5.322903116,      -4.515790308,      -8.571567158,      0.1805369105,      0.7753034657,                 0,                 0,                 0,     0.02514116143,    0.001504429155,      0.7960444564,                 0,       4.294431889,      0.3047293167
          0,           0,         190,      -5.261575884,      -5.377998509,      -5.333377768,      -4.532253756,      -8.534806361,      0.1815876296,      0.7711006143,                 0,                 0,                 0,     0.03213115615,    0.003473654264,      0.7921856842,                 0,       4.246438019,      0.3482702554
          0,           0,         200,      -5.199720696,       -5.33815301,      -5.283059675,      -4.470390565,      -8.337055919,      0.1789260493,      0.7496969793,                 0,                 0,                 0,     0.03214412055,    0.005695060319,      0.7707318978,                 0,       4.189982298,      0.3918111943
          0,           0,         210,      -5.274561789,      -5.475832825,      -5.351901955,      -4.544374896,      -9.184391533,      0.1768880659,      0.7335306997,                 0,                 0,                 0,     0.03246675446,    0.007345931942,      0.7545215123,                 0,       4.146863701,      0.4312701713
          0,           0,         220,      -5.344619729,      -5.506790072,      -5.426148399,      -4.613513779,       -8.86507709,      0.1772670649,      0.7273463299,                 0,                 0,                 0,     0.03733391899,    0.009106397753,      0.7485809038,                 0,       4.103110356,      0.4693684939
          0,           0,         230,      -5.377800926,      -5.500207067,      -5.449798983,       -4.64706197,      -8.541449193,      0.1764980848,      0.7149793546,                 0,                 0,                 0,     0.03985846476,     0.01113909068,      0.7363579103,                 0,       4.050918487,      0.5673356138
          0,           0,         240,      -5.397314135,      -5.556188293,      -5.471575823,      -4.667080203,      -8.961458285,       0.175076473,      0.7016541298,                 0,                 0,                 0,     0.03975277559,     0.01275143804,      0.7230544171,                 0,       4.007700851,      0.6299257169
          0,           0,         250,       -5.41783038,      -5.595037585,      -5.495756791,      -4.687613681,      -8.923852001,      0.1757905829,      0.6963848207,                 0,                 0,                 0,     0.04428268148,     0.01463258204,      0.7180807998,                 0,        3.96144554,       0.680269928
          0,           0,         260,      -5.424863905,        -5.5290676,      -5.501836794,      -4.693391672,      -8.493987547,      0.1751380984,      0.6844445871,                 0,                 0,                 0,     0.04640497741,      0.0166827888,      0.7062998166,                 0,       3.908027969,      0.7306141392
          0,           0,         270,      -5.467799138,      -5.627322133,      -5.539714201,      -4.736533365,      -9.240715645,      0.1742860013,      0.6733550299,                 0,                 0,                 0,     0.04692457708,     0.01834713847,      0.6953028039,                 0,       3.863506104,       0.780958351
          0,           0,         280,      -5.540168095,      -5.717306501,       -5.60058964,      -4.808889812,      -9.087966484,      0.1746514377,      0.6678016959,                 0,                 0,                 0,      0.0496871407,     0.01995243712,      0.6899740068,                 0,       3.823625528,      0.8517123795
          0,           0,         290,      -5.550212674,      -5.697651582,      -5.616828329,      -4.817947237,      -8.718122084,      0.1748348252,      0.6606383037,                 0,                 0,                 0,     0.05216372129,     0.02174253702,       0.683035465,                 0,       3.778642515,      0.9047778986
          0,           0,         300,       -5.56093548,      -5.690423468,      -5.636584336,      -4.829710211,      -8.853918898,      0.1745700352,       0.651868714,                 0,                 0,                 0,     0.05346156603,     0.02345726201,      0.6744310746,                 0,       3.734138641,      0.9115811637
          0,           0,         310,      -5.634014041,      -5.797298127,       -5.69847336,       -4.90199175,      -9.133063455,      0.1746317019,      0.6454149484,                 0,                 0,                 0,     0.05515696362,     0.02496912952,      0.6681565906,                 0,       3.695863589,      0.9170240792
          0,           0,         320,      -5.683860552,      -5.827063281,      -5.748667243,      -4.951338455,      -9.067788625,      0.1748550725,      0.6403055026,                 0,                 0,                 0,     0.05658426571,     0.02633615042,       0.663228347,                 0,       3.661921232,       0.921106035
          0,           0,         330,      -5.697832456,      -5.831231925,      -5.758879694,      -4.965187334,      -8.888125067,      0.1753510747,      0.6355540522,                 0,                 0,                 0,     0.05879499277,     0.02788828384,      0.6587102522,                 0,       3.624466251,      0.9265486441
          0,           0,         340,       -5.73466165,      -5.824411261,      -5.796213964,       -5.00270841,      -8.870906074,      0.1753936175,      0.6292183589,                 0,                 0,                 0,     0.05994056182,     0.02935495719,      0.6525465123,                 0,       3.587464401,      0.9306305973
          0,           0,         350,      -5.796007251,      -5.909798536,      -5.841580672,      -5.063074492,      -9.209502377,      0.1756255335,      0.6245454555,                 0,                 0,                 0,     0.06105816561,      0.0306321038,      0.6480455449,                 0,       3.556119904,      0.9347125488
          0,           0,         360,      -5.851470156,      -5.964140641,      -5.904599811,      -5.118138017,      -8.912719192,       0.176037782,      0.6208940802,                 0,                 0,                 0,     0.06256902029,     0.03185516711,      0.6445804898,                 0,        3.52705012,      0.9374338487
          0,           0,         370,      -5.877527627,      -5.958046303,      -5.931906686,      -5.144197291,      -9.083752769,      0.1764307596,      0.6170211404,                 0,                 0,                 0,     0.06381055974,     0.03310929458,       0.640895214,                 0,       3.497242441,      0.9401551475
          0,           0,         380,      -5.909556105,      -5.966479554,      -5.967629138,      -5.176907808,      -9.048437875,      0.1766681808,      0.6126882342,                 0,                 0,                 0,     0.06486852894,     0.03431532245,       0.636726768,                 0,       3.468016887,       0.944237093
