"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,         180,      -5.413601593,      -5.240160824,      -5.425323457,      -4.718607335,      -7.409196076,      -3.676095754,     0.02184460832,      0.1567986731,                 0,                 0,                 0,    -0.02001510356,     0.01564438455,      0.1575381352,                 0,       7.177911858,    0.003753094052
          0,           0,         190,      -5.510074359,      -5.409734661,      -5.516301325,      -4.818103653,      -7.745374285,      -3.675198075,     0.02259356646,       0.191440275,                 0,                 0,                 0,     -0.0160816319,     0.01502669581,      0.1921823263,                 0,       8.473220696,    0.003753094052
          0,           0,         200,      -5.709829303,      -5.497619306,      -5.771967272,      -4.997960156,      -7.784617408,      -3.660100234,     0.02259167613,      0.2097812305,                 0,                 0,                 0,    -0.01695325286,     0.01430154578,      0.2105089411,                 0,       9.285775403,    0.003753094052
          0,           0,         210,      -5.824153285,      -5.507591008,      -5.892808833,       -5.08771197,      -7.727304133,      -3.654567875,     0.02232062966,      0.2210488317,                 0,                 0,                 0,    -0.01723081357,     0.01358638115,      0.2217570895,                 0,       9.903342111,    0.003753094052
          0,           0,         220,      -5.892139093,      -5.694987343,      -5.995671971,      -5.168782286,      -7.817119438,      -3.694394288,     0.02247433812,      0.2309160667,                 0,                 0,                 0,    -0.01617266184,      0.0133508634,      0.2316227108,                 0,       10.27465483,    0.003753094052
          0,           0,         230,      -6.013575283,      -6.034141438,      -6.194164727,      -5.302900558,      -7.932517482,      -3.728671027,     0.02285588157,      0.2376047315,                 0,                 0,                 0,    -0.01470007411,     0.01346834784,      0.2383212188,                 0,       10.39578065,    0.003753094052
          0,           0,         240,      -6.198459317,      -5.956518246,      -6.475642058,      -5.482036636,      -7.957917379,      -3.732594429,      0.0231498288,      0.2399796142,                 0,                 0,                 0,    -0.01382387337,     0.01366841479,      0.2407058459,                 0,        10.3663667,    0.003753094052
          0,           0,         250,      -6.302147086,      -6.026609569,      -6.465971094,       -5.59320571,      -8.048848848,      -3.735677331,     0.02320107478,      0.2381684678,                 0,                 0,                 0,     -0.0142904718,     0.01379104205,      0.2388981291,                 0,       10.26540667,    0.003753094052
          0,           0,         260,      -6.237795299,      -6.055466386,      -6.235551865,      -5.527086413,      -8.202109587,      -3.736452455,     0.02298418134,       0.232706281,                 0,                 0,                 0,    -0.01565877605,     0.01378971435,       0.233431638,                 0,       10.12462779,    0.003753094052
          0,           0,         270,      -6.214475976,      -6.174673786,      -6.218236235,       -5.51366877,      -8.427481748,      -3.735993691,     0.02275840743,      0.2261562972,                 0,                 0,                 0,    -0.01671575131,     0.01382240952,      0.2268778457,                 0,       9.937263752,    0.003753094052
          0,           0,         280,      -6.159067517,       -6.14164405,       -6.32536609,      -5.451237156,       -8.25721148,      -3.730341115,     0.02271022231,      0.2212932192,                 0,                 0,                 0,    -0.01678642202,     0.01396603353,      0.2220166502,                 0,       9.744211934,    0.003753094052
          0,           0,         290,      -6.135428362,      -6.073472751,      -6.462977065,      -5.417807751,       -8.25554051,      -3.729868237,     0.02275723448,      0.2184934715,                 0,                 0,                 0,    -0.01662250591,     0.01412341498,      0.2192209342,                 0,       9.601055512,    0.003753094052
          0,           0,         300,      -6.260248797,      -6.356679389,      -6.641342519,      -5.546441655,      -8.417849215,      -3.735259617,     0.02271557278,      0.2166135273,                 0,                 0,                 0,    -0.01696307666,     0.01415591981,      0.2173408093,                 0,       9.535904265,    0.003753094052
          0,           0,         310,      -6.522979402,      -6.467101402,      -6.819882672,      -5.810827961,        -8.4392404,      -3.736932793,      0.0225843002,      0.2154740268,                 0,                 0,                 0,    -0.01744113999,     0.01406968465,      0.2161970185,                 0,       9.540876843,    0.003753094052
          0,           0,         320,      -6.670598706,      -6.382810169,      -6.878869175,      -5.953539684,      -8.484346313,      -3.737142982,     0.02253261252,      0.2159387981,                 0,                 0,                 0,     -0.0173704799,     0.01399970928,        0.21665939,                 0,       9.583389316,    0.003753094052
          0,           0,         330,      -6.622312213,      -6.501729319,      -6.672359785,      -5.913568567,      -8.677835774,      -3.737446618,     0.02261085484,      0.2178847906,                 0,                 0,                 0,     -0.0168451824,     0.01400115206,      0.2186069543,                 0,       9.636291599,    0.003753094052
          0,           0,         340,      -6.690291405,      -6.609944613,      -6.714275118,      -5.981616969,       -8.98096398,      -3.737496582,     0.02270335877,      0.2199908829,                 0,                 0,                 0,    -0.01646327194,     0.01401053194,      0.2207150562,                 0,       9.689794584,    0.003753094052
          0,           0,         350,      -6.736292548,      -6.727424239,      -6.867651475,      -6.027848692,      -8.853829368,      -3.737129817,     0.02272253693,       0.221407908,                 0,                 0,                 0,     -0.0164396546,     0.01397381592,      0.2221317354,                 0,       9.743978351,    0.003753094052
          0,           0,         360,      -6.700992406,      -6.564200031,      -6.975399917,      -5.977215665,      -8.749443525,      -3.736784816,     0.02269944935,        0.22216708,                 0,                 0,                 0,    -0.01653975777,     0.01392080894,      0.2228894065,                 0,       9.787333454,    0.003753094052
          0,           0,         370,      -6.755480025,      -6.743091368,      -7.157603056,      -6.036276261,      -8.886995331,      -3.737246569,     0.02269477591,      0.2226038027,                 0,                 0,                 0,    -0.01651878887,     0.01389891732,      0.2233256052,                 0,       9.808592232,    0.003753094052
          0,           0,         380,      -6.933661951,      -7.036876034,      -7.324735577,      -6.222776299,      -8.961999591,      -3.737505596,     0.02272628728,      0.2228649958,                 0,                 0,                 0,    -0.01638043887,     0.01392010424,      0.2235878378,                 0,       9.806485021,    0.003753094052
          0,           0,         390,      -7.084460567,      -6.849241682,      -7.389039538,      -6.366525068,      -8.955605111,      -3.737490277,     0.02275621037,      0.2228468261,                 0,                 0,                 0,    -0.01630960934,     0.01395072056,      0.2235708622,                 0,       9.792791616,    0.003753094052
          0,           0,         400,      -7.097182151,      -6.984916887,       -7.27043386,      -6.387838783,      -9.098262762,       -3.73756154,     0.02274997579,      0.2224385013,                 0,                 0,                 0,    -0.01641286673,     0.01396059279,      0.2231626092,                 0,       9.777526948,    0.003753094052
          0,           0,         410,      -7.133408626,      -7.047547567,      -7.177217023,      -6.421138342,      -9.294935671,       -3.73757484,     0.02271566426,      0.2217729531,                 0,                 0,                 0,    -0.01658602015,     0.01395255333,      0.2224962255,                 0,       9.762996605,    0.003753094052
          0,           0,         420,      -7.240332231,       -7.23353378,      -7.313660619,      -6.532700314,      -9.420115118,      -3.737574929,     0.02269471021,       0.221231817,                 0,                 0,                 0,    -0.01665179125,     0.01395295485,       0.221954684,                 0,       9.748166641,    0.003753094052
          0,           0,         430,      -7.237992481,      -7.125937359,      -7.483787615,      -6.517095796,      -9.243492419,      -3.737521712,     0.02270037414,      0.2209919826,                 0,                 0,                 0,    -0.01660337944,     0.01396807205,      0.2217152596,                 0,       9.735169175,    0.003753094052
          0,           0,         440,      -7.230358666,      -7.101291412,       -7.60628916,      -6.503992696,      -9.293310551,      -3.737535004,     0.02271141491,      0.2209251202,                 0,                 0,                 0,    -0.01656531298,      0.0139817409,      0.2216488846,                 0,       9.727492588,    0.003753094052
          0,           0,         450,      -7.362591852,      -7.506362868,      -7.807579062,      -6.649332743,      -9.442321457,      -3.737579534,     0.02270802844,      0.2208814716,                 0,                 0,                 0,    -0.01659510947,     0.01398007831,      0.2216051364,                 0,       9.727021093,    0.003753094052
          0,           0,         460,      -7.512066606,       -7.31920875,      -7.799130411,       -6.79312525,      -9.384098616,      -3.737574645,     0.02269493134,      0.2208577181,                 0,                 0,                 0,     -0.0166427472,     0.01396792811,      0.2215808848,                 0,       9.731587848,    0.003753094052
          0,           0,         470,      -7.531749339,      -7.345849062,      -7.811313876,      -6.814365274,      -9.453464341,      -3.737581051,     0.02269035116,      0.2209330691,                 0,                 0,                 0,    -0.01663635964,     0.01396038008,      0.2216559966,                 0,       9.736873065,    0.003753094052
          0,           0,         480,      -7.565193838,      -7.528328113,       -7.67657365,      -6.853650455,      -9.576494569,      -3.737587696,     0.02269976491,      0.2211210519,                 0,                 0,                 0,    -0.01657832357,     0.01396237355,      0.2218442044,                 0,       9.741116384,    0.003753094052
          0,           0,         490,      -7.690523162,      -7.555529548,      -7.755361788,      -6.971650036,       -9.65084225,      -3.737588555,     0.02271064321,      0.2213071833,                 0,                 0,                 0,    -0.01653738047,     0.01396590344,        0.22203062,                 0,       9.744646211,    0.003753094052
          0,           0,         500,      -7.788080016,      -7.744017804,      -7.993938277,      -7.072839847,      -9.632519502,      -3.737586598,     0.02271166024,        0.22139602,                 0,                 0,                 0,    -0.01654576743,     0.01396341648,      0.2221194277,                 0,       9.748121343,    0.003753094052
          0,           0,         510,      -7.735580199,       -7.54145464,      -8.031121642,      -7.003902389,       -9.59704009,      -3.737582768,     0.02270648105,      0.2214060984,                 0,                 0,                 0,    -0.01656989346,     0.01395784388,      0.2221292941,                 0,       9.750788684,    0.003753094052
          0,           0,         520,      -7.793099715,       -7.74283452,      -8.223907378,      -7.071290103,      -9.669644655,      -3.737587588,     0.02270434926,      0.2214019987,                 0,                 0,                 0,    -0.01657236981,     0.01395587542,      0.2221251135,                 0,       9.751523644,    0.003753094052
          0,           0,         530,      -7.929551043,       -7.89659415,      -8.252484095,      -7.216336452,      -9.665643323,      -3.737588379,     0.02270791811,       0.221407066,                 0,                 0,                 0,    -0.01655500804,     0.01395924167,      0.2221303176,                 0,       9.750214215,    0.003753094052
          0,           0,         540,      -7.958205863,      -7.728621397,      -8.263545698,      -7.233535474,      -9.660513736,      -3.737587823,     0.02271150861,       0.221399759,                 0,                 0,                 0,    -0.01654579832,     0.01396311752,      0.2221231578,                 0,       9.748351058,    0.003753094052
          0,           0,         550,      -7.993414828,      -7.966277435,      -8.239514186,      -7.281354638,      -9.701490504,      -3.737589428,     0.02271053011,      0.2213588341,                 0,                 0,                 0,    -0.01655817611,     0.01396375362,      0.2220822262,                 0,       9.746969052,    0.003753094052
          0,           0,         560,      -8.091335281,      -7.965518202,      -8.191042896,      -7.371207656,      -9.712859013,      -3.737589478,     0.02270629353,       0.221298565,                 0,                 0,                 0,    -0.01657756213,     0.01396189701,      0.2220218369,                 0,       9.746133365,    0.003753094052
          0,           0,         570,      -8.242500899,      -8.124482776,      -8.414469525,      -7.523223629,      -9.722683871,      -3.737589747,     0.02270417646,      0.2212599472,                 0,                 0,                 0,    -0.01658200031,     0.01396130444,      0.2219831657,                 0,       9.745341243,    0.003753094052
          0,           0,         580,      -8.245733064,      -8.090584089,      -8.498464847,      -7.519398936,      -9.714831021,      -3.737589248,     0.02270558373,      0.2212554273,                 0,                 0,                 0,    -0.01657257447,     0.01396288886,      0.2219787048,                 0,       9.744538169,    0.003753094052
          0,           0,         590,      -8.232659611,      -8.045504499,      -8.553758646,      -7.501111329,      -9.720431427,      -3.737589346,     0.02270745643,       0.221264095,                 0,                 0,                 0,    -0.01656604926,      0.0139644183,      0.2219874396,                 0,       9.744116241,    0.003753094052
          0,           0,         600,      -8.342879444,       -8.44995862,       -8.73468066,      -7.629961582,      -9.728330547,      -3.737589762,     0.02270720886,      0.2212672114,                 0,                 0,                 0,    -0.01656949369,     0.01396404803,      0.2219905438,                 0,        9.74435972,    0.003753094052
          0,           0,         610,      -8.396295208,      -8.181926074,      -8.668966627,       -7.67086781,       -9.72274249,       -3.73758955,     0.02270559952,      0.2212658853,                 0,                 0,                 0,     -0.0165757916,     0.01396249223,      0.2219891553,                 0,       9.744991987,    0.003753094052
          0,           0,         620,      -8.412685044,      -8.274429724,      -8.763123078,      -7.692612418,      -9.727874422,      -3.737589717,     0.02270499543,       0.221271623,                 0,                 0,                 0,    -0.01657560581,     0.01396166235,      0.2219948647,                 0,       9.745503966,    0.003753094052
          0,           0,         630,      -8.495206863,      -8.482249818,      -8.679399685,      -7.780851268,      -9.730836639,      -3.737589813,     0.02270610613,      0.2212877913,                 0,                 0,                 0,    -0.01656909102,      0.0139621346,      0.2220110642,                 0,       9.745739318,    0.003753094052
          0,           0,         640,      -8.620204507,      -8.413285674,      -8.770669488,       -7.89219669,      -9.731682844,      -3.737589816,     0.02270738841,      0.2213032489,                 0,                 0,                 0,     -0.0165645639,     0.01396280633,      0.2220265603,                 0,       9.745869708,    0.003753094052
          0,           0,         650,      -8.721706463,      -8.668060082,      -9.006919442,      -8.004834772,      -9.732508465,      -3.737589836,     0.02270741764,      0.2213077252,                 0,                 0,                 0,    -0.01656630632,     0.01396265902,      0.2220310343,                 0,       9.746054294,    0.003753094052
          0,           0,         660,      -8.689717215,      -8.469545583,      -8.922890537,      -7.956087641,      -9.731826355,      -3.737589781,     0.02270658254,      0.2213035409,                 0,                 0,                 0,     -0.0165701925,     0.01396198957,      0.2220268204,                 0,       9.746228457,    0.003753094052
          0,           0,         670,      -8.746547139,       -8.64997518,      -9.111588696,      -8.023027808,      -9.733366805,      -3.737589837,     0.02270618643,      0.2212998772,                 0,                 0,                 0,    -0.01657087375,     0.01396173825,      0.2220231439,                 0,       9.746237125,    0.003753094052
          0,           0,         680,      -8.834785758,      -8.761361202,      -9.122829059,      -8.117853537,       -9.73306432,      -3.737589832,     0.02270661888,      0.2213000041,                 0,                 0,                 0,    -0.01656851085,     0.01396216534,      0.2220232878,                 0,       9.746057101,    0.003753094052
          0,           0,         690,      -8.837217814,      -8.616755291,      -9.152295593,      -8.108658801,       -9.73299171,      -3.737589824,     0.02270711706,      0.2213003788,                 0,                 0,                 0,    -0.01656701224,     0.01396264836,      0.2220236818,                 0,       9.745859779,    0.003753094052
          0,           0,         700,      -8.900905459,      -8.914002914,      -9.224912148,      -8.187163524,       -9.73375004,      -3.737589853,     0.02270703523,      0.2212973665,                 0,                 0,                 0,    -0.01656831081,     0.01396268539,      0.2220206686,                 0,       9.745762239,    0.003753094052
          0,           0,         710,      -9.000146544,      -8.831037551,      -9.162329313,      -8.275236855,       -9.73371864,      -3.737589849,     0.02270652047,      0.2212920687,                 0,                 0,                 0,    -0.01657060941,     0.01396237995,      0.2220153546,                 0,       9.745749859,    0.003753094052
          0,           0,         720,      -9.113727677,      -8.949369403,      -9.391278419,      -8.389476058,      -9.733957187,      -3.737589856,     0.02270626231,      0.2212891162,                 0,                 0,                 0,    -0.01657107231,     0.01396223842,      0.2220123942,                 0,       9.745730632,    0.003753094052
          0,           0,         730,      -9.149601901,      -9.025704342,      -9.384837556,      -8.426822881,       -9.73392817,      -3.737589853,     0.02270647389,      0.2212900218,                 0,                 0,                 0,    -0.01656968499,     0.01396241411,      0.2220133075,                 0,        9.74567971,    0.003753094052
          0,           0,         740,      -9.155929985,      -8.937874865,      -9.413458566,      -8.422668625,      -9.733991995,      -3.737589853,     0.02270676243,      0.2212921477,                 0,                 0,                 0,    -0.01656865086,      0.0139626186,      0.2220154431,                 0,       9.745649488,    0.003753094052
          0,           0,         750,      -9.251385685,      -9.303138207,      -9.612641829,      -8.537103997,      -9.734117905,      -3.737589858,      0.0227067571,      0.2212928473,                 0,                 0,                 0,    -0.01656906289,     0.01396258569,      0.2220161419,                 0,       9.745682586,    0.003753094052
          0,           0,         758,      -9.278860345,      -9.104668555,      -9.535516634,      -8.554209489,      -9.734031128,      -3.737589855,     0.02270658273,      0.2212924245,                 0,                 0,                 0,    -0.01656984462,     0.01396242812,      0.2220157126,                 0,       9.745738809,    0.003753094052
