Eddy_Viscosity,Mach,Nu_Tilde,Points_0,Points_1,Points_2,Pressure_Coefficient
0,0,0,1,0,0,0.249833
0,0,0,0.998654,0.000194975,0,0.249581
0,0,0,0.997309,0.000390634,0,0.242134
0,0,0,0.995963,0.000585561,0,0.236183
0,0,0,0.994617,0.000779617,0,0.235768
0,0,0,0.993272,0.000973484,0,0.232755
0,0,0,0.991926,0.00116744,0,0.230674
0,0,0,0.99058,0.00136111,0,0.228157
0,0,0,0.989234,0.0015543,0,0.225916
0,0,0,0.987888,0.001747,0,0.223533
0,0,0,0.986542,0.00193928,0,0.221289
0,0,0,0.985196,0.00213123,0,0.21892
0,0,0,0.98385,0.00232296,0,0.216651
0,0,0,0.982504,0.0025145,0,0.214299
0,0,0,0.981157,0.00270573,0,0.211966
0,0,0,0.979811,0.00289654,0,0.209698
0,0,0,0.978465,0.00308689,0,0.207345
0,0,0,0.977119,0.00327687,0,0.205065
0,0,0,0.975772,0.00346661,0,0.202738
0,0,0,0.974426,0.0036562,0,0.200429
0,0,0,0.973079,0.00384561,0,0.198087
0,0,0,0.971733,0.00403475,0,0.195758
0,0,0,0.970386,0.00422352,0,0.193457
0,0,0,0.96904,0.00441184,0,0.191106
0,0,0,0.967693,0.00459975,0,0.188851
0,0,0,0.966346,0.00478729,0,0.186468
0,0,0,0.965,0.0049745,0,0.18424
0,0,0,0.963653,0.00516142,0,0.181876
0,0,0,0.962306,0.00534807,0,0.179598
0,0,0,0.960959,0.00553444,0,0.177282
0,0,0,0.959612,0.00572054,0,0.175009
0,0,0,0.958265,0.00590635,0,0.172654
0,0,0,0.956918,0.00609189,0,0.170417
0,0,0,0.955571,0.00627712,0,0.168082
0,0,0,0.954224,0.00646204,0,0.165768
0,0,0,0.952877,0.00664662,0,0.163562
0,0,0,0.95153,0.00683087,0,0.161191
0,0,0,0.950183,0.00701476,0,0.158966
0,0,0,0.948835,0.00719833,0,0.156715
0,0,0,0.947488,0.00738157,0,0.154414
0,0,0,0.946141,0.0075645,0,0.152162
0,0,0,0.944793,0.00774713,0,0.14998
0,0,0,0.943446,0.00792947,0,0.147626
0,0,0,0.942099,0.00811152,0,0.14551
0,0,0,0.940751,0.0082933,0,0.143214
0,0,0,0.939404,0.0084748,0,0.14099
0,0,0,0.938056,0.00865603,0,0.138808
0,0,0,0.936708,0.00883701,0,0.136547
0,0,0,0.935361,0.0090177,0,0.134374
0,0,0,0.934013,0.0091981,0,0.132148
0,0,0,0.932665,0.00937819,0,0.129954
0,0,0,0.931318,0.00955795,0,0.127795
0,0,0,0.92997,0.00973737,0,0.125572
0,0,0,0.928622,0.00991644,0,0.123427
0,0,0,0.927274,0.0100952,0,0.121287
0,0,0,0.925926,0.0102736,0,0.119115
0,0,0,0.924578,0.0104517,0,0.116984
