"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,      -4.291293903,      -15.31222079,      -15.59333774,      -3.597176401,      -16.49413434,      0.1045618259,      0.1456951704,      0.2647223136,                 0,                 0,                 0,     0.06705459041,       0.135142728,      0.2702617788,                 0,       1.816960115,    0.001229564359
          0,           0,          10,      -4.129203644,      -3.816377129,      -4.157650497,      -3.382452067,      -10.36902072,      -1.208094255,     0.06079207333,      0.2288500403,                 0,                 0,                 0,     0.03218424484,     0.05172026601,      0.2310693213,                 0,       3.764471711,    0.001518394188
          0,           0,          20,      -4.354557826,      -3.939447279,      -4.253635172,      -3.590367908,      -10.36890901,      -1.484502036,     0.01344706281,      0.3821852961,                 0,                 0,                 0,     0.03305656789,   -0.001634573306,      0.3824182948,                 0,       28.42147028,    0.001518394188
          0,           0,          30,      -4.791874816,      -4.603729014,      -4.858919813,      -4.087167244,      -10.36891344,      -1.582110051,      0.0306617548,       0.435030846,                 0,                 0,                 0,   -0.002472522479,     0.01348280586,      0.4359015877,                 0,       14.18806095,    0.001518394188
          0,           0,          40,      -5.031591808,      -5.076234218,       -5.19397391,      -4.324522716,      -10.36833255,      -1.834561923,      0.0229361507,      0.4140326225,                 0,                 0,                 0,   -0.001519872051,    0.006591259404,      0.4146150441,                 0,       18.05153044,    0.002853745177
          0,           0,          50,      -5.224806092,      -5.223957249,      -5.395975191,      -4.516083198,      -10.23594871,      -1.980905463,     0.01710121558,      0.4207329152,                 0,                 0,                 0,    0.002236255239,   0.0004966421104,       0.421080029,                 0,       24.60251513,    0.002853745177
          0,           0,          60,      -5.349186673,      -5.391976197,      -5.558759491,      -4.637835184,      -8.962850362,      -2.126913035,     0.02042345338,       0.424716012,                 0,                 0,                 0,   -0.005324848655,    0.003659225482,      0.4251910375,                 0,       20.79550427,    0.002853745177
          0,           0,          70,      -5.402544794,      -5.489511473,      -5.643297523,      -4.692702457,      -7.718727989,      -2.200590433,     0.01811313413,      0.4051633616,                 0,                 0,                 0,   -0.008571358279,    0.002121746661,      0.4055624901,                 0,       22.36848458,    0.002853745177
          0,           0,          80,      -5.532576385,      -5.513819679,      -5.780296628,      -4.817674354,      -7.527563335,      -2.305823209,     0.01601837162,      0.3910896449,                 0,                 0,                 0,    -0.01347713823,   0.0005835994611,      0.3914171151,                 0,       24.41506879,    0.004441084901
          0,           0,          90,      -5.533176676,      -5.637414422,      -5.868034072,       -4.82539809,      -7.661215942,      -2.407943614,     0.01599509472,      0.3779569639,                 0,                 0,                 0,     -0.0184178258,    0.001078217617,      0.3782937312,                 0,        23.6295546,     0.01261258702
          0,           0,         100,       -5.58724264,      -5.596353298,      -5.867979535,      -4.874850526,      -7.911702277,      -2.460514424,     0.01657681663,      0.3857488651,                 0,                 0,                 0,    -0.01003911536,    0.001352219558,      0.3861025113,                 0,       23.27038258,     0.01914978871
          0,           0,         110,      -5.692391137,      -5.682683114,      -5.817489454,      -4.974727495,      -7.942028236,       -2.57117599,     0.01786642432,      0.4100145708,                 0,                 0,                 0,   -0.001424468742,    0.001683925125,      0.4104001971,                 0,       22.94888801,     0.03385849259
