"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
           0,      -4.218594718,       -15.5635853,      -15.93612601,      -3.809318484,      -10.10609432,      0.1889473801,     0.01529351793,                 0,                 0,                 0,     0.01890855189,      0.1887257272,     0.01782144932,                 0,      0.0809406191,   0.0006612907549
           1,       -4.67244519,      -4.385915543,      -4.359820162,       -4.24500943,      -10.79225011,      0.2035440816,     0.02944497816,                 0,                 0,                 0,     0.01861213358,      0.2031316854,     0.03216703705,                 0,      0.1446614312,    0.001116637044
           2,      -4.724083459,      -4.495852826,      -4.920799316,      -4.278975126,      -11.12853062,       0.207141504,     0.03732339842,                 0,                 0,                 0,     0.02133938432,      0.2066233228,     0.04009290749,                 0,      0.1801831004,    0.001116637044
           3,      -4.838953572,      -4.639891581,      -4.997257922,      -4.387884141,      -11.33239594,      0.2099284319,     0.03929487342,                 0,                 0,                 0,     0.02240795738,      0.2093836103,     0.04210151242,                 0,      0.1871822366,    0.001116637044
           4,      -4.877038355,      -4.711295168,      -4.949167004,      -4.437647699,       -11.3331894,      0.2106223413,     0.04008759153,                 0,                 0,                 0,      0.0231781659,       0.210066846,     0.04290344837,                 0,      0.1903292466,    0.001116637044
           5,      -4.843127371,      -4.710540753,      -4.896958417,      -4.420797236,      -11.31673317,       0.208656353,     0.04026096203,                 0,                 0,                 0,      0.0234332023,       0.208098713,     0.04305048608,                 0,      0.1929534446,    0.001116637044
           6,      -4.797918128,      -4.692017475,      -4.857601286,       -4.38513427,      -11.21453597,      0.2030242468,     0.04035711299,                 0,                 0,                 0,     0.02356094097,      0.2024658244,      0.0430712355,                 0,      0.1987797695,    0.001116637044
           7,      -4.718901052,       -4.64207577,      -4.784975847,      -4.308002059,      -11.17622264,      0.1967009534,     0.04066790786,                 0,                 0,                 0,     0.02376153135,      0.1961389371,     0.04329735717,                 0,      0.2067499275,    0.001116637044
           8,      -4.669807124,      -4.613711122,      -4.747345141,      -4.265622528,      -11.03944187,       0.189274529,     0.04137291978,                 0,                 0,                 0,     0.02422295181,      0.1887037407,     0.04390289375,                 0,      0.2185868325,    0.001116637044
           9,      -4.590802902,      -4.546957738,       -4.68924944,      -4.187882583,      -11.01027142,      0.1837468972,     0.04210006537,                 0,                 0,                 0,     0.02471632328,      0.1831668703,      0.0445559798,                 0,       0.229119871,    0.001116637044
          10,      -4.545087864,      -4.509248706,      -4.663646461,      -4.147049577,      -10.87430629,      0.1778751808,     0.04364753725,                 0,                 0,                 0,     0.02579155552,      0.1772749652,      0.0460247126,                 0,      0.2453829537,    0.001116637044
          11,       -4.47486544,      -4.433755043,      -4.616502967,      -4.069903537,      -10.86126321,      0.1736428873,     0.04495921643,                 0,                 0,                 0,      0.0267152963,      0.1730254924,     0.04727961962,                 0,      0.2589176967,    0.001116637044
          12,      -4.436181432,      -4.394903986,      -4.589364013,      -4.030853945,       -10.7455433,      0.1687411571,     0.04737261008,                 0,                 0,                 0,     0.02846476188,      0.1680918951,     0.04962718111,                 0,      0.2807412897,    0.001116637044
          13,      -4.375194238,      -4.327800646,      -4.536527413,      -3.960027834,      -10.69974903,      0.1641609732,     0.04992124879,                 0,                 0,                 0,     0.03038962684,      0.1634780048,     0.05211427986,                 0,      0.3040993715,    0.001116637044
          14,      -4.326877784,      -4.281481715,      -4.486827504,      -3.906339154,      -10.60060558,      0.1587571298,     0.05334425606,                 0,                 0,                 0,     0.03320603262,      0.1580288242,     0.05546464309,                 0,      0.3360117189,    0.001116637044
          15,      -4.268637326,      -4.239984556,      -4.427284383,      -3.844846667,      -10.60662241,      0.1550543166,     0.05523260185,                 0,                 0,                 0,     0.03484737361,      0.1543010649,     0.05730325281,                 0,      0.3562145386,    0.001116637044
          16,      -4.248432088,       -4.26202215,      -4.420365347,      -3.839792566,      -10.50967775,       0.151388931,     0.05706266321,                 0,                 0,                 0,     0.03668942516,        0.15061151,     0.05908408433,                 0,      0.3769275787,    0.001116637044
          17,      -4.203010207,      -4.297422996,      -4.413684004,      -3.808659385,      -10.54366767,      0.1489587291,     0.05781367849,                 0,                 0,                 0,     0.03756139562,      0.1481714725,     0.05980250097,                 0,      0.3881187686,    0.001116637044
          18,      -4.181538266,      -4.338804252,      -4.421471852,      -3.793390095,      -10.51547422,      0.1468832747,     0.05819335317,                 0,                 0,                 0,     0.03815958974,      0.1460911217,     0.06015435902,                 0,      0.3961877435,    0.001116637044
          19,       -4.15544537,      -4.342763612,      -4.402948293,       -3.76439495,      -10.44679859,      0.1440649925,      0.0582830965,                 0,                 0,                 0,     0.03872415358,      0.1432718906,     0.06020636801,                 0,      0.4045611324,    0.001116637044
          20,      -4.115529897,      -4.302791491,      -4.347329003,      -3.710016923,      -10.49579567,      0.1414191971,     0.05827563033,                 0,                 0,                 0,     0.03903580073,      0.1406264323,     0.06016348516,                 0,      0.4120772251,    0.001116637044
          21,      -4.103198989,      -4.292952207,      -4.325427669,      -3.694667067,      -10.40350357,      0.1368759363,     0.05825968668,                 0,                 0,                 0,     0.03951013178,      0.1360837919,     0.06008672559,                 0,       0.425638635,    0.001116637044
          22,      -4.068178193,      -4.294610589,      -4.299908515,      -3.661933467,      -10.44520579,      0.1331193193,     0.05837841322,                 0,                 0,                 0,     0.03988608317,      0.1323259222,      0.0601551544,                 0,      0.4385420054,    0.001116637044
