"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
           0,      -4.237509174,      -15.34418981,      -15.73738431,      -3.685334406,      -10.13229824,      0.2085466633,     0.01984050181,                 0,                 0,                 0,     0.02445289091,      0.2082623871,      0.0226303872,                 0,     0.09513698994,    0.000661290736
           1,      -4.763311608,      -4.425564085,      -4.377484794,       -4.17763101,      -10.94724092,      0.2256930849,     0.05172244982,                 0,                 0,                 0,     0.03474236032,      0.2249804917,      0.0547390053,                 0,      0.2291716197,    0.001116637025
           2,       -4.70333735,      -4.411600985,       -4.71691162,      -4.096153133,      -11.13087123,       0.228876589,     0.05322623626,                 0,                 0,                 0,     0.03311191796,      0.2281435805,     0.05628527226,                 0,      0.2325543058,    0.001116637025
           3,       -4.69156479,      -4.408943619,      -4.682706374,      -4.083089886,      -11.11086233,        0.23075803,     0.05427618273,                 0,                 0,                 0,     0.03328951018,      0.2300107981,     0.05736031015,                 0,      0.2352082081,    0.001116637025
           4,      -4.664863267,      -4.381068831,      -4.657265645,      -4.069756133,      -11.05763901,      0.2297044266,     0.05599241543,                 0,                 0,                 0,     0.03423927759,      0.2289343151,     0.05906228525,                 0,       0.243758539,    0.001116637025
           5,      -4.642640829,      -4.356432232,      -4.656264232,      -4.061034709,      -10.97694983,      0.2200964947,     0.05859354224,                 0,                 0,                 0,     0.03590992425,      0.2192924247,     0.06153456457,                 0,      0.2662175167,    0.001116637025
           6,      -4.611248316,      -4.324966966,      -4.650613792,      -4.035931337,      -10.93757232,      0.2112950884,     0.06075422895,                 0,                 0,                 0,     0.03731032134,      0.2104628834,     0.06357723963,                 0,      0.2875326133,    0.001116637025
           7,      -4.597948727,      -4.313807001,      -4.661759662,      -4.032426679,      -10.84930959,      0.2020565242,     0.06489793853,                 0,                 0,                 0,     0.04007519795,      0.2011696782,     0.06759690797,                 0,      0.3211870479,    0.001116637025
           8,      -4.556879159,      -4.283506422,      -4.652331448,      -3.993141637,      -10.82408133,      0.1953908752,     0.06800342997,                 0,                 0,                 0,     0.04211661045,      0.1944630555,     0.07061289294,                 0,      0.3480379004,    0.001116637025
           9,      -4.537586252,      -4.276968087,      -4.660169216,      -3.982308322,      -10.74892017,      0.1875423896,     0.07350186488,                 0,                 0,                 0,     0.04577535226,      0.1865416695,      0.0760057732,                 0,      0.3919213413,    0.001116637025
          10,      -4.491454094,       -4.25906196,      -4.639563694,      -3.938307729,      -10.73899083,      0.1817092927,     0.07737731591,                 0,                 0,                 0,     0.04832929728,      0.1806572174,     0.07980279354,                 0,      0.4258302631,    0.001116637025
          11,      -4.468173576,      -4.259634514,      -4.636538513,      -3.922425031,      -10.67503427,       0.174679871,     0.08377895583,                 0,                 0,                 0,     0.05256343475,      0.1735427314,      0.0861097621,                 0,       0.479614253,    0.001116637025
          12,        -4.4213506,      -4.253481024,      -4.601902699,        -3.8772151,      -10.68374671,      0.1696111873,     0.08803151526,                 0,                 0,                 0,     0.05535376757,       0.168417576,      0.0902940897,                 0,      0.5190195096,    0.001116637025
          13,      -4.399110565,      -4.261662138,      -4.590670189,       -3.86101856,      -10.62441917,      0.1635109381,     0.09456160562,                 0,                 0,                 0,     0.05967191069,      0.1622304598,     0.09674193535,                 0,      0.5783197547,    0.001116637025
          14,      -4.353583325,      -4.268623903,      -4.549351089,      -3.817895273,      -10.64976111,      0.1591145284,     0.09864581341,                 0,                 0,                 0,     0.06236625642,      0.1577797717,      0.1007669256,                 0,      0.6199673555,    0.001116637025
          15,      -4.330584248,      -4.286707675,      -4.534379855,      -3.802477714,      -10.58581608,      0.1535150058,      0.1044718182,                 0,                 0,                 0,     0.06625522305,      0.1521027623,      0.1065174517,                 0,      0.6805316373,    0.001116637025
          16,       -4.28340511,      -4.304903364,      -4.483539878,      -3.759417033,       -10.6231018,      0.1493340824,      0.1079044163,                 0,                 0,                 0,     0.06853871105,      0.1478762638,      0.1098937752,                 0,       0.722570592,    0.001116637025
          17,      -4.259857266,      -4.330367792,       -4.46540524,      -3.744368148,      -10.54797523,      0.1434552286,      0.1125066406,                 0,                 0,                 0,     0.07158786902,      0.1419363301,      0.1144168912,                 0,      0.7842630884,    0.001116637025
          18,      -4.213160637,       -4.35030329,      -4.415309613,      -3.699752166,      -10.59177433,      0.1389721476,      0.1151097252,                 0,                 0,                 0,     0.07325994528,      0.1374188052,      0.1169597308,                 0,      0.8282934903,    0.001116637025
          19,      -4.190019216,      -4.373355731,      -4.402041023,      -3.683156214,      -10.50206478,      0.1323882405,      0.1185407181,                 0,                 0,                 0,     0.07534000177,      0.1307895597,      0.1203022823,                 0,      0.8954021725,    0.001116637025
          20,       -4.14460395,      -4.380142154,      -4.358890349,      -3.635483644,       -10.5464757,      0.1275569202,      0.1205059146,                 0,                 0,                 0,      0.0764245999,      0.1259323657,      0.1222026293,                 0,      0.9447226728,    0.001116637025
          21,      -4.122491081,      -4.393582325,      -4.352242221,      -3.617487416,      -10.44381334,      0.1209129088,      0.1232747777,                 0,                 0,                 0,      0.0777767035,      0.1192518849,      0.1248823058,                 0,       1.019533637,    0.001116637025
          22,      -4.077233006,      -4.391700825,      -4.313819454,      -3.566851392,      -10.48975602,      0.1164890047,      0.1249836481,                 0,                 0,                 0,     0.07851280855,      0.1148055017,      0.1265318034,                 0,       1.072922276,    0.001116637025
          23,      -4.055876033,       -4.40532416,      -4.310830333,      -3.547748771,      -10.38340226,      0.1114142413,      0.1276130918,                 0,                 0,                 0,     0.07955004434,      0.1096959946,      0.1290930794,                 0,       1.145392997,    0.001116637025
          24,      -4.012834483,      -4.409827993,      -4.271427623,      -3.497753843,      -10.43270344,      0.1085323087,      0.1293027829,                 0,                 0,                 0,      0.0801765974,      0.1067917015,      0.1307440407,                 0,       1.191375955,    0.001116637025
          25,      -3.995842667,      -4.422016447,      -4.269969091,      -3.482108153,      -10.32743571,      0.1063563988,      0.1318326157,                 0,                 0,                 0,     0.08109077298,      0.1045821215,      0.1332445195,                 0,       1.239536288,    0.001116637025
          26,      -3.959777064,       -4.39959449,      -4.231391294,      -3.438741546,       -10.3803049,      0.1055054767,      0.1333645385,                 0,                 0,                 0,     0.08162689796,      0.1037107689,      0.1347649144,                 0,        1.26405323,    0.001116637025
          27,      -3.948765811,      -4.369385382,      -4.232096788,      -3.428419252,      -10.27895183,      0.1059967565,      0.1353864462,                 0,                 0,                 0,     0.08230173446,      0.1041749389,      0.1367932173,                 0,       1.277269707,    0.001116637025
          28,      -3.918917196,      -4.274724682,      -4.195119419,      -3.390041246,      -10.33548389,      0.1065594523,      0.1364757656,                 0,                 0,                 0,     0.08264106511,      0.1047230023,      0.1378899715,                 0,       1.280747626,    0.001116637025
          29,      -3.912000167,      -4.215224827,      -4.196458646,      -3.383144808,      -10.23879965,      0.1082330319,      0.1376984063,                 0,                 0,                 0,     0.08296240754,      0.1063800654,      0.1391349057,                 0,       1.272240128,    0.001116637025
          30,      -3.886403978,      -4.111737984,      -4.163729307,       -3.34824314,      -10.29640972,        0.10913862,      0.1382859385,                 0,                 0,                 0,     0.08308682515,      0.1072777075,      0.1397345077,                 0,       1.267066951,    0.001116637025
