"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
           0,      -4.228262742,      -15.36738996,      -15.71517248,       -3.51190951,      -10.13926168,      0.2413099049,      0.1759256277,                 0,                 0,                 0,       0.078161217,      0.2350231896,      0.1842400527,                 0,      0.7290443701,   0.0005956618635
           1,      -4.787225593,      -4.363027057,      -4.398274432,      -4.044966257,      -10.89989264,      0.2583850333,      0.1844524367,                 0,                 0,                 0,     0.07300693139,      0.2517903349,      0.1933575808,                 0,      0.7138665669,     0.00108753226
           2,       -4.65247546,      -4.294034793,      -4.517363494,       -3.89655315,      -10.91097375,      0.2551133716,      0.1774170083,                 0,                 0,                 0,     0.06904466721,      0.2487661992,      0.1862122589,                 0,       0.695443783,     0.00108753226
           3,      -4.534442053,      -4.205244176,      -4.394123938,       -3.78279324,       -10.7649759,      0.2312273386,      0.1722212264,                 0,                 0,                 0,     0.07143250326,       0.225076047,      0.1801860316,                 0,      0.7448134265,     0.00108753226
           4,      -4.413537444,      -4.117594686,      -4.273068043,      -3.668656391,      -10.62814863,      0.1917826535,      0.1657987911,                 0,                 0,                 0,     0.07593058301,      0.1858795303,       0.172390909,                 0,      0.8645140114,     0.00108753226
           5,      -4.293312642,      -4.039784172,      -4.167311622,      -3.556946468,      -10.54004908,      0.1591016892,      0.1627544166,                 0,                 0,                 0,     0.08088431657,      0.1533247215,      0.1682078399,                 0,       1.022958445,     0.00108753226
           6,      -4.191083936,      -3.981917799,       -4.09512473,       -3.45898935,      -10.49990123,      0.1365262721,      0.1686265987,                 0,                 0,                 0,     0.08686438558,      0.1305581205,      0.1732885741,                 0,       1.235121975,     0.00108753226
           7,      -4.123858712,      -3.931948363,      -4.064057776,      -3.387220595,      -10.49285732,      0.1230937714,      0.1858886935,                 0,                 0,                 0,     0.09523068027,      0.1165313641,      0.1900713658,                 0,       1.510138908,     0.00108753226
           8,      -4.095018099,      -3.876555779,      -4.077105332,      -3.345767369,      -10.49257502,       0.115669574,      0.2137873651,                 0,                 0,                 0,      0.1066199668,      0.1081380397,      0.2176939416,                 0,       1.848259294,     0.00108753226
           9,      -4.103610845,      -3.825941797,      -4.122840998,      -3.337698013,      -10.48270678,      0.1106755508,       0.247056943,                 0,                 0,                 0,      0.1194316916,      0.1019859672,      0.2507689636,                 0,       2.232263055,     0.00108753226
          10,      -4.133176327,       -3.80071672,      -4.161966121,      -3.358521156,      -10.47146362,      0.1053610389,      0.2787583487,                 0,                 0,                 0,      0.1305622328,      0.0955683297,      0.2822655839,                 0,       2.645744116,     0.00108753226
          11,      -4.144502841,      -3.811237701,      -4.155344523,      -3.383624458,      -10.46822961,     0.09849048569,       0.305685759,                 0,                 0,                 0,      0.1382806884,     0.08776220881,      0.3089368119,                 0,       3.103708515,     0.00108753226
          12,      -4.120941376,      -3.852973118,      -4.114498902,      -3.382640338,      -10.48634825,     0.09010592077,      0.3283826721,                 0,                 0,                 0,      0.1426010775,      0.0785906407,      0.3313272816,                 0,       3.644407263,     0.00108753226
          13,       -4.08779841,      -3.903690273,       -4.07160303,      -3.355249443,      -10.52273193,     0.08080017847,      0.3493890727,                 0,                 0,                 0,      0.1446456784,     0.06855745439,      0.3519961199,                 0,       4.324112637,     0.00108753226
          14,      -4.074072576,      -3.933245306,      -4.051549282,      -3.333161345,      -10.56663079,     0.07122499411,      0.3716794167,                 0,                 0,                 0,      0.1457968865,     0.05821018119,      0.3739387161,                 0,       5.218384661,     0.00108753226
          15,      -4.090796204,      -3.933704493,      -4.069089668,      -3.338560468,      -10.60892791,     0.06192231846,      0.3973454764,                 0,                 0,                 0,      0.1469367176,     0.04801743991,       0.399264482,                 0,       6.416837842,     0.00108753226
          16,      -4.136659935,      -3.921589842,      -4.124819368,      -3.374716774,      -10.64478812,     0.05341897678,      0.4255622587,                 0,                 0,                 0,       0.147890066,     0.03853452674,      0.4271673131,                 0,       7.966499629,     0.00108753226
          17,       -4.20077421,      -3.910577412,      -4.197072075,       -3.43118913,       -10.6750602,     0.04623792306,      0.4541394815,                 0,                 0,                 0,      0.1481527461,     0.03036051683,      0.4554765123,                 0,        9.82179673,     0.00108753226
          18,      -4.268492226,       -3.90825581,      -4.244498176,      -3.492097785,      -10.70174401,     0.04080969334,      0.4811016405,                 0,                 0,                 0,      0.1474582699,     0.02399462806,      0.4822328041,                 0,       11.78890604,     0.00108753226
          19,      -4.326974912,      -3.919165057,      -4.253922185,      -3.545373398,      -10.73698348,     0.03725089064,      0.5054180076,                 0,                 0,                 0,       0.145718217,     0.01958936431,       0.506410158,                 0,       13.56794426,     0.00108753226
          20,      -4.370656348,      -3.944714024,      -4.260827225,      -3.589559334,      -10.77943114,     0.03544658301,      0.5268508777,                 0,                 0,                 0,      0.1429127309,     0.01703815944,      0.5277670023,                 0,       14.86323456,     0.00108753226
          21,      -4.404325103,      -3.983358956,      -4.293709904,      -3.630842541,      -10.82606808,     0.03522316142,      0.5455433658,                 0,                 0,                 0,        0.13908299,     0.01616251553,      0.5464403061,                 0,       15.48819992,     0.00108753226
          22,      -4.437374374,      -4.031224811,      -4.355760329,      -3.673426819,      -10.86943099,     0.03633504341,      0.5610846602,                 0,                 0,                 0,      0.1343130743,     0.01673133684,      0.5620109373,                 0,       15.44197027,     0.00108753226
          23,      -4.476332609,      -4.083389209,      -4.428311722,      -3.716146128,      -10.91031026,     0.03841493345,      0.5729919995,                 0,                 0,                 0,      0.1288877195,     0.01839439971,      0.5739836101,                 0,       14.91586599,     0.00108753226
          24,      -4.523474387,      -4.136321451,      -4.480250736,      -3.757388956,      -10.94809016,     0.04100216669,      0.5814400291,                 0,                 0,                 0,      0.1233079854,     0.02068522489,      0.5825167865,                 0,       14.18071473,    0.001545788462
          25,       -4.57888717,      -4.190106613,      -4.503821271,      -3.800611974,      -10.98891588,     0.04359709492,      0.5867683653,                 0,                 0,                 0,      0.1179306798,     0.02309261611,      0.5879324385,                 0,        13.4588868,    0.001545788462
          26,      -4.639249352,      -4.247698907,        -4.5252814,        -3.8511245,      -11.02984189,     0.04585402733,       0.589681999,                 0,                 0,                 0,      0.1130338101,     0.02524648931,      0.5909230631,                 0,       12.85998272,    0.001545788462
          27,      -4.698868694,      -4.312151015,       -4.56903825,      -3.911472681,      -11.06270284,     0.04756073387,      0.5909427321,                 0,                 0,                 0,      0.1088209223,     0.02690815722,      0.5922425915,                 0,       12.42501291,    0.001545788462
          28,      -4.753035958,      -4.383977012,      -4.642801513,      -3.978794946,      -11.08856143,     0.04860545716,      0.5912402382,                 0,                 0,                 0,      0.1054205062,     0.02794186128,      0.5925763766,                 0,       12.16407113,    0.001545788462
          29,      -4.799173533,      -4.460017036,      -4.739583064,      -4.043306344,      -11.10763687,      0.0489000741,       0.590843596,                 0,                 0,                 0,      0.1027947975,     0.02825014136,       0.592190258,                 0,       12.08267282,    0.001545788462
          30,      -4.838101588,      -4.534023658,      -4.835258466,      -4.094188563,      -11.12186384,     0.04844278632,      0.5901547391,                 0,                 0,                 0,      0.1009528548,     0.02781717292,      0.5914858616,                 0,       12.18251021,    0.001545788462
          31,      -4.872524551,      -4.599605287,      -4.897878464,       -4.12942233,      -11.13175115,     0.04729749452,      0.5895729195,                 0,                 0,                 0,     0.09987701532,       0.026692884,      0.5908644264,                 0,       12.46520404,    0.001545788462
          32,      -4.904740936,      -4.654251955,      -4.926092014,      -4.156787403,      -11.13802976,     0.04556698273,      0.5893830717,                 0,                 0,                 0,     0.09947939767,     0.02497005198,      0.5906143002,                 0,       12.93443271,    0.001545788462
          33,      -4.934546722,      -4.699955058,      -4.948400869,      -4.183540664,      -11.14217583,     0.04337228392,      0.5897936737,                 0,                 0,                 0,      0.0996349799,     0.02276236033,      0.5909480582,                 0,       13.59840018,    0.001545788462
          34,      -4.960578262,      -4.739517043,      -4.983177971,      -4.211193777,      -11.14390881,     0.04083924699,      0.5909207862,                 0,                 0,                 0,      0.1001945649,      0.0201915308,      0.5919860824,                 0,       14.46943393,    0.001545788462
          35,      -4.982241712,      -4.773247892,      -5.030050276,      -4.237120448,      -11.14345603,     0.03809849772,      0.5927861869,                 0,                 0,                 0,      0.1009972153,     0.01738734957,       0.593754696,                 0,       15.55930607,    0.001545788462
          36,      -4.999704468,      -4.798814637,      -5.077222904,       -4.25776539,      -11.14135636,     0.03527867974,      0.5953375787,                 0,                 0,                 0,      0.1018910904,     0.01448020705,      0.5962061233,                 0,       16.87527944,    0.001545788462
          37,      -5.013678194,      -4.813682857,      -5.111435916,      -4.271897036,      -11.13810975,     0.03249796321,      0.5984918746,                 0,                 0,                 0,      0.1027591287,     0.01159110113,       0.599261452,                 0,       18.41628876,    0.002292131482
          38,      -5.025984894,      -4.817815479,      -5.129119202,      -4.281821726,      -11.13394208,     0.02985499174,      0.6021667728,                 0,                 0,                 0,      0.1035315583,    0.008821487585,      0.6028418733,                 0,       20.16971828,    0.002292131482
          39,      -5.037856234,      -4.814058791,      -5.137000948,      -4.290374851,       -11.1291787,     0.02742408231,      0.6062923815,                 0,                 0,                 0,      0.1041783038,    0.006248077328,      0.6068801312,                 0,       22.10802807,    0.002292131482
          40,      -5.050149912,      -4.806530471,      -5.143378898,      -4.299608586,      -11.12328333,     0.02525770867,      0.6107959631,                 0,                 0,                 0,      0.1046884894,     0.00392585066,      0.6113053641,                 0,       24.18255634,    0.002292131482
          41,      -5.063801651,      -4.798927895,      -5.152037966,      -4.310876096,      -11.11588398,     0.02339133961,       0.615588332,                 0,                 0,                 0,      0.1050572791,    0.001893367279,      0.6160296782,                 0,       26.31693362,    0.002292131482
          42,      -5.078545586,      -4.793883871,      -5.163495225,       -4.32408764,        -11.106574,     0.02184539171,      0.6205655476,                 0,                 0,                 0,      0.1052836565,    0.000174658809,       0.620949909,                 0,       28.40716045,    0.002292131482
          43,      -5.093422172,      -4.792971695,      -5.177103227,      -4.338412784,       -11.0959856,     0.02062542049,      0.6255990422,                 0,                 0,                 0,       0.105366706,   -0.001220235668,      0.6259377609,                 0,       30.33145639,    0.002292131482
          44,      -5.107004688,      -4.796934526,      -5.192560699,      -4.352511009,      -11.08440434,     0.01972570559,       0.630568384,                 0,                 0,                 0,      0.1053131775,   -0.002292830012,       0.630872676,                 0,       31.96683541,    0.002292131482
          45,      -5.118483383,      -4.805981231,      -5.209945252,      -4.365421165,      -11.07169931,     0.01912579918,      0.6353555485,                 0,                 0,                 0,       0.105129412,   -0.003059440614,      0.6356359878,                 0,       33.21981699,    0.002292131482
          46,      -5.128569281,      -4.820080868,      -5.229256207,      -4.377424838,      -11.05695578,     0.01879229085,      0.6398758459,                 0,                 0,                 0,      0.1048290588,    -0.00355050188,      0.6401418923,                 0,        34.0499118,    0.002292131482
          47,      -5.138980429,      -4.839132085,      -5.249950889,      -4.389770587,      -11.03944326,     0.01868124287,       0.644066036,                 0,                 0,                 0,      0.1044270481,   -0.003807717733,      0.6443256543,                 0,       34.47661595,    0.002292131482
          48,      -5.150583235,      -4.863004404,      -5.271321547,      -4.403147486,      -11.01898378,      0.0187444075,      0.6478806805,                 0,                 0,                 0,      0.1039394728,   -0.003877720764,      0.6481401795,                 0,       34.56394557,    0.003094616829
