"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -3.414869918,      -3.470799132,       -3.31236076,      -2.769837512,     0.09656577401,      0.1710866212,                 0,                 0,                 0,     0.04630292459,     0.08974399579,        0.17476154,                 0,       1.771710763
          0,           0,          10,      -3.678088223,      -3.562706543,      -3.799270084,      -3.017092899,     0.03766881702,      0.1672337078,                 0,                 0,                 0,   -0.001569746663,      0.0310447873,      0.1685890684,                 0,         4.4395795
          0,           0,          20,       -3.62344814,      -3.649319536,      -3.756900526,      -2.972049762,     0.03219268719,      0.3878878493,                 0,                 0,                 0,     0.06066941872,     0.01687159444,      0.3888556313,                 0,       12.04894288
          0,           0,          30,       -3.72531132,      -3.561974786,       -3.88519051,      -3.050915361,     0.03567722633,      0.5455056754,                 0,                 0,                 0,     0.07002711206,     0.01413788819,      0.5464882675,                 0,        15.2900248
          0,           0,          40,      -3.859242676,      -3.629922443,      -3.984638938,      -3.165612657,     0.04644857653,       0.549808383,                 0,                 0,                 0,      0.0522661012,     0.02473118621,       0.551212388,                 0,       11.83692642
          0,           0,          50,      -4.019092991,      -3.984189198,      -4.160710587,      -3.347131908,     0.04326123069,      0.5360701885,                 0,                 0,                 0,      0.0647584223,     0.02208807448,      0.5373591891,                 0,       12.39146876
          0,           0,          60,      -4.271354646,      -4.269569983,       -4.46875157,      -3.613449742,     0.04226540154,      0.5666561363,                 0,                 0,                 0,     0.07157716303,     0.01988688712,      0.5678820764,                 0,       13.40709222
          0,           0,          70,      -4.636561128,      -4.469518582,       -4.81409334,      -3.964464915,     0.04527740285,      0.5735273392,                 0,                 0,                 0,     0.06812782389,     0.02262558512,      0.5748667105,                 0,       12.66696637
          0,           0,          80,      -4.753564006,      -4.772315977,      -5.040894138,      -4.091155298,     0.04526905861,      0.5696798199,                 0,                 0,                 0,      0.0702545047,     0.02276897127,       0.571021855,                 0,       12.58430896
          0,           0,          90,      -4.827628003,      -4.931584279,      -5.266242523,      -4.166668141,     0.04499104585,       0.578756993,                 0,                 0,                 0,     0.07362367673,     0.02213322357,      0.5800810044,                 0,       12.86382617
          0,           0,         100,      -5.095700049,      -5.188650058,      -5.539464308,      -4.438045414,      0.0459576518,      0.5834957991,                 0,                 0,                 0,     0.07360947686,     0.02291220657,      0.5848542418,                 0,       12.69637974
          0,           0,         110,      -5.092611278,      -5.304736194,      -5.655041739,      -4.440458806,     0.04621083048,      0.5847828486,                 0,                 0,                 0,     0.07466122684,     0.02311443454,       0.586150274,                 0,       12.65467083
          0,           0,         120,      -5.132519303,      -5.363755646,      -5.732748276,      -4.476967054,     0.04635866858,      0.5885941605,                 0,                 0,                 0,      0.0761388624,     0.02311186156,      0.5899644513,                 0,       12.69652858
          0,           0,         130,      -5.248541628,       -5.45133703,      -5.866267043,      -4.592379915,     0.04669815831,      0.5913575353,                 0,                 0,                 0,     0.07670524144,     0.02334211571,      0.5927390642,                 0,       12.66340166
          0,           0,         140,      -5.320186048,      -5.538618672,       -5.95792042,      -4.666042611,     0.04690476424,      0.5930552576,                 0,                 0,                 0,     0.07735002976,     0.02348161259,      0.5944436132,                 0,       12.64381704
