"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
           0,      -4.222089227,      -15.32850814,      -15.71015248,       -3.54340142,      -10.10789967,      0.2262510971,     0.04529893649,                 0,                 0,                 0,     0.04215968632,       0.225624441,     0.04832353723,                 0,       0.200215323,   0.0006612907541
           1,       -4.69469403,      -4.316131378,      -4.412729374,      -4.012647706,      -10.75259989,       0.256530555,     0.06276304586,                 0,                 0,                 0,     0.04460400103,      0.2556674064,     0.06619141098,                 0,      0.2446610925,    0.001116637043
           2,      -4.793340959,      -4.408867632,      -4.795193434,      -4.085830225,      -11.04695092,      0.2621216402,     0.06331457136,                 0,                 0,                 0,     0.04010768523,      0.2612506077,     0.06681773086,                 0,      0.2415465252,    0.001116637043
           3,      -4.892473483,      -4.512309316,      -4.880082142,       -4.18073834,      -11.26005697,      0.2655371845,     0.06207208299,                 0,                 0,                 0,     0.03795651791,      0.2646824783,     0.06562107523,                 0,      0.2337604171,    0.001116637043
           4,      -4.933779279,      -4.573264997,      -4.825443772,      -4.236562149,       -11.3074889,      0.2613643847,     0.06090761833,                 0,                 0,                 0,     0.03709268504,      0.2605256402,     0.06440085666,                 0,      0.2330371768,    0.001116637043
           5,      -4.881475709,       -4.58472723,      -4.753385256,      -4.194368734,      -11.31151348,      0.2531818911,     0.06026994248,                 0,                 0,                 0,     0.03675057592,      0.2523524159,     0.06365370484,                 0,      0.2380499736,    0.001116637043
           6,      -4.827544206,      -4.579593744,      -4.703451322,      -4.144409866,      -11.24396855,      0.2428320103,     0.05974666692,                 0,                 0,                 0,     0.03642370542,      0.2420104671,     0.06299192981,                 0,      0.2460411494,    0.001116637043
           7,      -4.745812049,      -4.531197044,       -4.62247074,       -4.06129125,      -11.21298167,       0.234855985,     0.05962449681,                 0,                 0,                 0,     0.03629261317,       0.234036792,     0.06276300137,                 0,      0.2538768463,    0.001116637043
           8,      -4.699920436,      -4.499848372,      -4.581758386,      -4.022212359,      -11.10980707,      0.2250316092,     0.05994043735,                 0,                 0,                 0,     0.03643737174,      0.2242090671,      0.0629474018,                 0,      0.2663645235,    0.001116637043
           9,      -4.632755428,      -4.437028007,      -4.527454343,       -3.95970052,      -11.07097379,      0.2175800174,     0.06052189901,                 0,                 0,                 0,     0.03679515963,      0.2167503593,      0.0634290623,                 0,       0.278159271,    0.001116637043
          10,      -4.598130558,      -4.407514982,      -4.511371792,      -3.936077986,      -10.96253504,      0.2072097931,     0.06228801533,                 0,                 0,                 0,     0.03808355016,      0.2063574225,      0.0650562017,                 0,      0.3006036268,    0.001116637043
          11,      -4.546528407,      -4.354589241,      -4.486264948,      -3.887385754,      -10.92486086,      0.1994368895,     0.06392028962,                 0,                 0,                 0,     0.03933256684,      0.1985633653,      0.0665842795,                 0,      0.3205038435,    0.001116637043
          12,      -4.521093544,      -4.332211228,      -4.483434684,      -3.869327583,       -10.8330222,      0.1884509682,     0.06710660505,                 0,                 0,                 0,     0.04205333921,      0.1875357754,     0.06962324887,                 0,       0.356095836,    0.001116637043
          13,      -4.477811109,      -4.285637341,      -4.454793134,      -3.819913288,      -10.79876246,      0.1806502589,     0.06940636735,                 0,                 0,                 0,     0.04416868856,      0.1797049798,     0.07181838267,                 0,      0.3842029775,    0.001116637043
          14,      -4.455686537,       -4.26401737,      -4.439052448,       -3.79970355,      -10.71916181,      0.1702837776,     0.07260380899,                 0,                 0,                 0,      0.0477617449,      0.1692966255,     0.07487676924,                 0,      0.4263694993,    0.001116637043
          15,      -4.408118363,      -4.219124764,      -4.387058055,      -3.743807141,      -10.69476038,      0.1633937533,     0.07430752458,                 0,                 0,                 0,     0.05012020144,      0.1623844122,     0.07648810041,                 0,      0.4547757981,    0.001116637043
          16,      -4.380033704,      -4.198375714,      -4.363832885,      -3.718431179,      -10.61969234,      0.1549211999,     0.07548155221,                 0,                 0,                 0,      0.0534070851,      0.1538969021,     0.07754860692,                 0,      0.4872254556,    0.001116637043
          17,      -4.321659821,       -4.16103335,      -4.310413521,      -3.657542295,      -10.61452329,      0.1495200678,     0.07544595855,                 0,                 0,                 0,     0.05525349077,      0.1484967304,      0.0774407154,                 0,      0.5045875088,    0.001116637043
          18,      -4.288521213,      -4.146059933,      -4.290050769,      -3.629847059,      -10.54234838,      0.1429332192,     0.07388826375,                 0,                 0,                 0,     0.05746520985,      0.1419313237,      0.0757949868,                 0,      0.5169425566,    0.001116637043
          19,      -4.231342835,      -4.120368683,      -4.241333129,      -3.572762578,      -10.55647017,      0.1385116845,     0.07233788927,                 0,                 0,                 0,     0.05859899899,      0.1375309389,     0.07418556335,                 0,      0.5222511698,    0.001116637043
          20,      -4.203681829,      -4.116458716,      -4.227436352,      -3.551885844,      -10.48313723,      0.1323406997,     0.06984705925,                 0,                 0,                 0,     0.06011812339,        0.13139385,     0.07161235001,                 0,      0.5277821516,    0.001116637043
          21,      -4.154536522,      -4.105241497,      -4.192225941,      -3.503687285,      -10.51334404,      0.1277633523,     0.06856446931,                 0,                 0,                 0,     0.06110788024,      0.1268340818,     0.07026860136,                 0,      0.5366520845,    0.001116637043
          22,      -4.132270348,      -4.115654866,      -4.192555984,      -3.488881744,       -10.4384811,      0.1207826349,     0.06836404635,                 0,                 0,                 0,     0.06312732717,      0.1198566727,     0.06997475055,                 0,      0.5660089005,    0.001116637043
          23,      -4.086320263,      -4.121009226,      -4.168493444,      -3.441327906,       -10.4821071,      0.1156625575,     0.06941988185,                 0,                 0,                 0,     0.06479058104,      0.1147229205,     0.07096195268,                 0,      0.6001932115,    0.001116637043
          24,      -4.066239343,      -4.143066092,      -4.173582785,       -3.42509617,      -10.40454338,      0.1084264235,     0.07389465676,                 0,                 0,                 0,     0.06828930521,      0.1074275342,     0.07533946176,                 0,       0.681518899,    0.001116637043
          25,      -4.023092716,      -4.155709783,      -4.143529648,      -3.374733323,      -10.45527385,      0.1036394723,     0.07827447545,                 0,                 0,                 0,     0.07104521615,      0.1025823825,     0.07965480858,                 0,      0.7552573719,    0.001116637043
          26,      -4.007115195,      -4.165501752,      -4.143021244,      -3.358525564,      -10.37559995,     0.09803295805,     0.08770691295,                 0,                 0,                 0,     0.07617168044,     0.09685010537,     0.08901135059,                 0,      0.8946676169,    0.001116637043
          27,      -3.969777671,      -4.126640638,      -4.107557649,      -3.310061069,      -10.43147675,     0.09487937861,     0.09501435772,                 0,                 0,                 0,     0.07988444039,     0.09359898902,     0.09627592592,                 0,       1.001422639,    0.001116637043
          28,      -3.959794467,      -4.083472523,      -4.108606966,      -3.297969588,      -10.35024884,     0.09224102956,      0.1080011308,                 0,                 0,                 0,     0.08611408098,     0.09078703185,      0.1092262177,                 0,        1.17085782,    0.001116637043
          29,      -3.930428448,      -3.980645397,      -4.078628461,      -3.255221793,      -10.40670885,     0.09109199559,      0.1170145123,                 0,                 0,                 0,     0.09031346535,     0.08951744523,      0.1182234103,                 0,       1.284575132,    0.001116637043
