"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,      -4.149643467,      -15.39607007,      -15.59638581,      -3.433290235,      -10.46346268,      0.4894616312,       1.063369405,                 0,                 0,                 0,      0.4894349412,      0.1571753602,       1.160009951,                 0,       2.172528625,    0.001149607073
          0,           0,          10,      -3.875868873,      -3.440475542,      -3.698520922,       -3.08725451,      -10.16638337,      0.5413025693,       1.584706228,                 0,                 0,                 0,      0.2764640577,     0.05432696004,       1.673723658,                 0,       2.927579358,    0.001343595171
          0,           0,          20,      -4.046564148,      -3.857986927,      -3.936186051,      -3.297930538,      -9.024030354,      0.3894649992,       1.273176499,                 0,                 0,                 0,     0.07709242368,   0.0002064475171,       1.331413287,                 0,       3.269039585,    0.002950539063
          0,           0,          30,      -4.331146111,       -4.37485573,      -4.422738035,      -3.604181742,      -7.344725851,      0.2872465259,       1.007182087,                 0,                 0,                 0,    -0.02833975037,     -0.0197763248,       1.047155776,                 0,       3.506333396,    0.005582050299
          0,           0,          40,      -4.679867231,      -4.349055911,      -4.605288649,      -3.956265569,      -7.355726963,      0.3134588221,       1.106589482,                 0,                 0,                 0,     0.03928158961,    -0.02377329107,       1.149883275,                 0,       3.530254708,    0.008293312494
          0,           0,          50,      -4.643593276,      -4.512297078,      -4.716507238,      -3.899164492,      -7.664935481,      0.3607443188,       1.242390699,                 0,                 0,                 0,      0.1125153754,    -0.01825837888,       1.293575566,                 0,       3.443964698,    0.009652526895
          0,           0,          60,      -4.480928242,       -4.47808514,      -4.520402831,      -3.755965068,        -6.9676696,      0.2922551726,       1.024775228,                 0,                 0,                 0,     0.02958285799,    -0.02013026886,       1.065444567,                 0,       3.506440002,     0.01101235526
          0,           0,          70,      -4.849477987,      -4.632937483,      -4.829878833,      -4.131724583,      -7.052113096,      0.2966249747,       1.047143234,                 0,                 0,                 0,     0.03929285734,    -0.02249117847,       1.088112805,                 0,        3.53019241,     0.01237246984
          0,           0,          80,      -4.768922027,      -4.715732124,      -4.823548857,      -4.051169674,      -7.607703848,      0.3165159952,       1.092837733,                 0,                 0,                 0,     0.08809576087,    -0.01682907949,       1.137626243,                 0,       3.452709341,     0.01781470254
          0,           0,          90,      -4.747097202,      -4.703312173,      -4.773432106,      -4.023055043,      -7.280744067,      0.2749426351,      0.9580370288,                 0,                 0,                 0,     0.03156440979,    -0.01717396971,       0.996560814,                 0,       3.484497878,     0.08856844306
          0,           0,         100,      -5.073556528,      -4.850561773,      -5.016200349,      -4.368698788,      -7.377896502,      0.2879077573,      0.9968378407,                 0,                 0,                 0,     0.05657473399,    -0.01611962125,        1.03745685,                 0,       3.462351449,      0.1048960685
          0,           0,         110,       -4.84246825,      -4.869797782,      -4.900025501,       -4.11819524,      -7.504790208,      0.2846385464,      0.9709720025,                 0,                 0,                 0,     0.07050861912,    -0.01168354394,       1.011765401,                 0,       3.411245647,      0.1334698106
