"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
           0,      -4.237509174,      -15.43560851,      -15.77531416,       -3.66514237,      -10.12383809,      0.2075959455,     0.02864516279,                 0,                 0,                 0,     0.03038943272,      0.2071938929,     0.03142153271,                 0,      0.1379851746,    0.000661290736
           1,      -4.702834997,      -4.370523805,       -4.41362953,      -4.123662464,      -10.78822505,       0.233281039,     0.05133488562,                 0,                 0,                 0,     0.03565416637,      0.2325729541,     0.05445305027,                 0,      0.2200559713,    0.001116637025
           2,      -4.779024779,      -4.458068754,      -4.860681308,      -4.174069342,      -11.08878143,      0.2386155197,     0.05374536165,                 0,                 0,                 0,     0.03307056334,      0.2378746895,     0.05693471915,                 0,       0.225238332,    0.001116637025
           3,      -4.889651698,      -4.574530486,      -4.950156176,      -4.277148727,      -11.30565593,      0.2424039719,     0.05324858379,                 0,                 0,                 0,     0.03186594853,      0.2416694522,     0.05648869906,                 0,      0.2196687759,    0.001116637025
           4,      -4.940577485,      -4.642208756,      -4.898599287,      -4.341240563,      -11.35201046,       0.242285185,     0.05251328346,                 0,                 0,                 0,     0.03147280893,      0.2415605189,      0.0557518745,                 0,      0.2167416198,    0.001116637025
           5,       -4.90297901,      -4.654806632,      -4.847121965,      -4.316068795,      -11.35860569,      0.2364064034,     0.05202636853,                 0,                 0,                 0,     0.03124761659,       0.235688782,     0.05518630821,                 0,      0.2200717399,    0.001116637025
           6,      -4.859899328,      -4.653002032,      -4.814632567,      -4.276719342,      -11.30352045,      0.2276164718,     0.05165623794,                 0,                 0,                 0,     0.03103535378,      0.2269045927,     0.05469854634,                 0,      0.2269441993,    0.001116637025
           7,      -4.794553043,      -4.616569814,      -4.753821922,      -4.203069897,      -11.27945766,      0.2201840413,     0.05162767305,                 0,                 0,                 0,      0.0309811279,      0.2194732105,     0.05457049145,                 0,      0.2344750907,    0.001116637025
           8,       -4.76057694,      -4.593282606,      -4.722229273,      -4.169334751,       -11.1816605,       0.211531445,     0.05202982163,                 0,                 0,                 0,     0.03116586731,      0.2108160062,     0.05485677796,                 0,      0.2459673153,    0.001116637025
           9,      -4.702368672,      -4.529558374,      -4.666000086,      -4.106632711,      -11.13938797,      0.2050640807,     0.05261798301,                 0,                 0,                 0,     0.03149306889,      0.2043413481,     0.05535831272,                 0,      0.2565928798,    0.001116637025
