"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,       -4.06769198,      -15.42739485,      -15.58487113,      -3.351338748,      -10.45589574,      0.5843833157,       1.047967079,                 0,                 0,                 0,      0.4860275592,      0.1492553977,       1.190571999,                 0,        1.79328713,     0.00124991159
          0,           0,          10,      -3.751342186,      -3.317163283,      -3.529206589,      -2.967855949,      -9.970032113,      0.7260853108,       1.693511415,                 0,                 0,                 0,      0.3191293026,     0.03881403517,       1.842192786,                 0,       2.332386277,    0.001800185674
          0,           0,          20,      -3.936805571,      -3.665843738,       -3.76650585,      -3.178958105,      -8.414417041,      0.4589273085,       1.189017817,                 0,                 0,                 0,     0.05728719036,    -0.01990392298,       1.274355318,                 0,       2.590863073,    0.004070393394
          0,           0,          30,      -4.324937873,      -4.118532891,      -4.259662376,      -3.600416365,      -6.980994576,      0.3833428626,       1.036405265,                 0,                 0,                 0,      0.0326383453,    -0.03281493271,       1.104540992,                 0,         2.7035987,    0.006743933857
          0,           0,          40,      -4.715431859,      -4.264245822,      -4.484921529,      -3.959960352,      -7.640082859,      0.4351899778,       1.159346666,                 0,                 0,                 0,      0.1156989021,    -0.03079778388,       1.237952545,                 0,       2.664001298,     0.02714582797
          0,           0,          50,      -4.931522862,      -4.745816864,      -4.852115721,      -4.195453528,      -7.271258247,      0.4097879057,       1.097548192,                 0,                 0,                 0,      0.0913437177,    -0.03120005946,       1.171138215,                 0,        2.67833232,     0.04211086461
          0,           0,          60,      -4.855656391,      -4.801380335,       -4.93563159,      -4.134896783,      -7.442901176,      0.4128722248,       1.114757203,                 0,                 0,                 0,     0.08342102868,    -0.03478693768,       1.188249538,                 0,        2.70000532,     0.05027391006
          0,           0,          70,      -4.604488738,      -4.410462326,      -4.544434972,      -3.876794714,      -7.186970259,      0.4447268601,       1.165807949,                 0,                 0,                 0,      0.1509914635,    -0.02437578008,       1.247515922,                 0,       2.621402155,     0.07884738493
          0,           0,          80,      -4.672064929,       -4.47420394,       -4.60869432,       -3.95818206,      -6.782820924,      0.3861329348,       1.019696848,                 0,                 0,                 0,     0.09209519293,    -0.02396893957,       1.090094397,                 0,       2.640792214,     0.09789634252
          0,           0,          90,      -5.028934529,      -4.771655157,      -4.877600259,      -4.337578808,       -7.19344488,      0.3999297045,       1.050130041,                 0,                 0,                 0,      0.1184362624,    -0.02257727248,       1.123479924,                 0,       2.625786556,      0.1115027244
          0,           0,         100,      -4.925225343,      -4.710714057,      -4.849906758,      -4.180689382,      -7.529273835,      0.4136121368,       1.076969846,                 0,                 0,                 0,      0.1288175602,    -0.01994550998,       1.153490887,                 0,       2.603815871,      0.1468795989
          0,           0,         110,      -4.694017971,      -4.463345238,      -4.676240119,      -3.919239606,      -7.022158089,      0.3926500984,        1.00961817,                 0,                 0,                 0,      0.1266727719,    -0.01415079156,       1.083190982,                 0,       2.571292288,      0.1822564962
          0,           0,         120,      -4.933135755,       -4.91562097,      -4.929196545,      -4.206901768,      -7.483232171,      0.3884824941,       0.977254866,                 0,                 0,                 0,      0.1480971802,   -0.005891419895,       1.051623037,                 0,       2.515569892,      0.1958630325
          0,           0,         130,      -4.924761602,       -4.66581352,      -4.806795964,      -4.209292465,      -7.088457567,      0.4004084338,       1.015373447,                 0,                 0,                 0,      0.1364050053,   -0.009113352885,       1.091433506,                 0,       2.535844306,      0.2217153539
          0,           0,         140,      -4.806422148,      -4.507895742,      -4.679168649,      -4.088879519,      -6.907276859,      0.3897278851,      0.9583261672,                 0,                 0,                 0,      0.1590145213,     0.00235410184,       1.034539185,                 0,       2.458962276,      0.2353218856
          0,           0,         150,      -5.048683192,      -4.791822878,      -4.946176943,      -4.338665099,      -7.178807199,      0.3914246349,      0.9463195937,                 0,                 0,                 0,      0.1630743416,    0.008425042449,       1.024042498,                 0,       2.417629115,      0.2570922291
