"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,      -4.278114438,      -15.26065179,      -15.58298925,      -3.583996936,      -16.45598707,     -0.1048784766,        0.13847615,      0.2655106357,                 0,                 0,                 0,     0.06750947653,      0.1278982358,      0.2707648113,                 0,       1.917374478,    0.001229564355
          0,           0,          10,      -4.115352414,      -3.829335549,      -4.162521826,      -3.377946341,      -10.35583223,      -1.507122205,     0.05507565625,      0.2319248582,                 0,                 0,                 0,     0.03125184566,     0.04588704231,      0.2339163251,                 0,       4.211023055,    0.001518394184
          0,           0,          20,      -4.349237484,      -3.951604764,      -4.252990494,      -3.588556958,      -10.35571586,      -1.752747334,      0.0111607295,      0.3892724552,                 0,                 0,                 0,     0.03393951844,   -0.004198604783,      0.3894097815,                 0,       34.87876445,    0.001518394184
          0,           0,          30,      -4.778281095,      -4.621195198,      -4.863375528,      -4.076167267,       -10.3442767,      -1.825125981,     0.02808217889,      0.4348692326,                 0,                 0,                 0,   -0.003125203401,     0.01091160952,      0.4356383764,                 0,       15.48559442,    0.002853745173
          0,           0,          40,      -5.015379393,      -5.067653812,      -5.184898636,      -4.307748562,      -9.266348811,      -2.090835954,     0.02055474706,      0.4131614649,                 0,                 0,                 0,    -0.00158135483,    0.004246061508,      0.4136506553,                 0,       20.10053754,    0.002853745173
          0,           0,          50,      -5.208445936,      -5.245181581,      -5.406952497,      -4.502909685,      -7.868604097,       -2.16107947,     0.01558966815,      0.4187351114,                 0,                 0,                 0,    0.001324901128,  -0.0009349477742,      0.4190241725,                 0,       26.85978351,    0.002853745173
          0,           0,          60,      -5.355506302,      -5.387294515,      -5.571206047,      -4.645452978,      -7.648990085,      -2.347912341,     0.01859955256,      0.4189264035,                 0,                 0,                 0,   -0.006591970974,    0.002065052005,      0.4193340082,                 0,       22.52346674,    0.002853745173
          0,           0,          70,      -5.408196185,      -5.480150188,      -5.604091119,      -4.698582394,       -7.66325758,       -2.32335162,     0.01659784199,      0.3921237984,                 0,                 0,                 0,    -0.01354062237,    0.001121838083,      0.3924733151,                 0,       23.62498682,    0.004441084897
          0,           0,          80,      -5.567036039,      -5.460221539,      -5.733781917,      -4.849275001,      -7.522885986,      -2.394242556,     0.01449695559,      0.3707840526,                 0,                 0,                 0,    -0.01908436778,  -0.0001358980922,      0.3710673212,                 0,       25.57668403,    0.004441084897
          0,           0,          90,       -5.44066897,      -5.454369157,      -5.785732761,       -4.73069929,      -7.703453853,      -2.535215372,     0.01525376283,      0.3747751346,                 0,                 0,                 0,    -0.01425051836,   0.0004629352942,       0.375085143,                 0,       24.56935635,     0.01751548831
          0,           0,         100,      -5.495338095,      -5.502532252,      -5.653796356,      -4.781305789,      -7.758016135,      -2.714568676,     0.01761242882,      0.4073154398,                 0,                 0,                 0,  -0.0003834036126,    0.001536565303,      0.4076931494,                 0,       23.12659111,     0.02895559134
          0,           0,         110,      -5.682776524,      -5.524089126,      -5.810106806,       -4.96196771,      -7.823109131,      -2.879723162,     0.01923022191,      0.4328525595,                 0,                 0,                 0,    0.004349610079,    0.002146063789,       0.433274202,                 0,       22.50897371,     0.03712709354
          0,           0,         120,      -5.469335168,       -5.54343805,       -5.95958417,      -4.755132296,        -7.8473148,      -3.000192532,     0.01998691512,      0.4443135173,                 0,                 0,                 0,    0.004658406613,    0.002450214566,      0.4447560847,                 0,       22.23021985,     0.03058989184
          0,           0,         130,      -5.479933819,      -5.614571844,      -6.015739904,      -4.762924542,        -7.8506672,      -3.087443135,     0.02050522693,      0.4527429738,                 0,                 0,                 0,    0.005799897964,    0.002635714224,      0.4531994237,                 0,       22.07939348,     0.03222419229
          0,           0,         140,      -5.676980214,      -5.681205537,      -6.148057518,      -4.964269284,      -7.878995043,      -3.180391665,     0.02085271736,      0.4579081643,                 0,                 0,                 0,    0.006033841553,    0.002779249138,      0.4583742996,                 0,       21.95916036,     0.03876139403
          0,           0,         150,      -5.933782903,      -5.735081949,      -6.298382179,      -5.237613507,      -7.937056588,         -3.284942,     0.02095083162,      0.4576744505,                 0,                 0,                 0,    0.005039221685,    0.002886503402,      0.4581446367,                 0,       21.84516867,     0.05183579752
          0,           0,         160,      -5.991818721,      -5.819372621,      -6.392909968,      -5.309388913,      -8.012389056,      -3.374769799,     0.02101841768,      0.4558467464,                 0,                 0,                 0,     0.00485255141,    0.003026110965,      0.4563210194,                 0,       21.68796688,     0.07144740281
          0,           0,         170,      -5.758172716,      -5.852656638,      -6.321045465,      -5.057328448,      -8.097380749,      -3.431061237,     0.02111328893,      0.4551334912,                 0,                 0,                 0,    0.005701427102,    0.003149035083,      0.4556120602,                 0,       21.55673106,     0.09269330855
          0,           0,         180,      -5.680517882,      -5.860728895,      -6.249408723,      -4.976058255,      -8.178570152,       -3.47424435,     0.02126515682,       0.454337782,                 0,                 0,                 0,    0.006318124986,    0.003332163012,      0.4548229587,                 0,        21.3653624,       0.109036313
          0,           0,         190,      -5.689371168,      -5.901886051,      -6.258957554,      -4.984114468,      -8.246394826,      -3.521232497,     0.02136641324,      0.4514298699,                 0,                 0,                 0,    0.006247307404,    0.003548011901,      0.4519213014,                 0,       21.12801361,      0.1188421157
          0,           0,         200,      -5.674673668,      -5.943551004,      -6.216464928,      -4.969295983,      -8.305768174,      -3.567561182,      0.0212134634,      0.4457684827,                 0,                 0,                 0,    0.005395619355,    0.003618433381,      0.4462582863,                 0,       21.01347028,      0.1253793174
          0,           0,         210,      -5.646531486,      -5.980430253,      -6.156001173,      -4.941193985,      -8.371451549,      -3.602995374,     0.02089299146,      0.4370830604,                 0,                 0,                 0,    0.003444215691,    0.003640713508,      0.4375669823,                 0,       20.92008037,      0.1286479183
          0,           0,         220,      -5.596067049,      -5.997339316,      -6.085204685,      -4.891566752,      -8.444255516,      -3.619575399,     0.02046091965,      0.4257242085,                 0,                 0,                 0,   0.0009216054625,    0.003656905171,      0.4261999273,                 0,       20.80669959,      0.1286479182
          0,           0,         230,      -5.549983185,      -6.005101461,      -6.053761286,      -4.846475261,      -8.495347777,      -3.621214948,     0.01990061633,      0.4133013861,                 0,                 0,                 0,   -0.001529735683,    0.003586921901,      0.4137646726,                 0,       20.76827065,      0.1270136177
          0,           0,         240,      -5.513075576,      -6.019423901,      -6.029125386,       -4.81048927,      -8.495306181,      -3.605407973,     0.01938141704,        0.40110521,                 0,                 0,                 0,   -0.003789039759,    0.003549073073,      0.4015575088,                 0,       20.69535004,      0.1221107163
          0,           0,         250,      -5.487857892,      -6.047923373,      -6.049846512,      -4.784770445,      -8.465755268,      -3.593341593,     0.01892959233,      0.3894195725,                 0,                 0,                 0,   -0.005782160037,    0.003558413726,      0.3898631435,                 0,       20.57199996,      0.1123049136
