"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
           0,      -4.184963767,      -15.16210245,       -15.5535863,      -3.468610535,      -10.11611525,      0.2442703523,      0.2824802835,                 0,                 0,                 0,      0.1066698122,      0.2291517125,      0.2948772765,                 0,        1.15642476,   0.0005774792257
           1,      -4.746397442,       -4.33506568,      -4.347593453,       -4.00128226,      -10.89873022,      0.2663555071,      0.2865721785,                 0,                 0,                 0,     0.09803691276,      0.2509924472,      0.3001194114,                 0,       1.075901082,    0.001090502065
           2,      -4.655525401,      -4.292367522,      -4.526720389,      -3.894982524,      -11.03826894,      0.2693042918,      0.2712321034,                 0,                 0,                 0,     0.08845631476,      0.2547400281,      0.2849546869,                 0,       1.007158488,    0.001090502065
           3,      -4.611475115,      -4.257595274,       -4.47207461,      -3.855514698,      -11.00481791,      0.2674805468,      0.2669856478,                 0,                 0,                 0,     0.08601814673,      0.2531410249,      0.2806186034,                 0,      0.9981497756,    0.001090502065
           4,      -4.582865612,      -4.225037724,      -4.441599752,        -3.8374546,      -10.93927886,      0.2548905666,      0.2661726907,                 0,                 0,                 0,     0.08564944873,      0.2406108456,      0.2791478518,                 0,       1.044262619,    0.001090502065
           5,      -4.568276806,      -4.203362698,      -4.438102093,      -3.833293306,      -10.86234417,      0.2413251721,      0.2666411722,                 0,                 0,                 0,     0.08588494996,      0.2270395237,      0.2789057334,                 0,         1.1049041,    0.001090502065
           6,      -4.544400913,      -4.172324482,      -4.426933567,      -3.814103927,      -10.76434168,      0.2253595481,      0.2686836771,                 0,                 0,                 0,     0.08709848797,      0.2109888835,      0.2801098629,                 0,        1.19224448,    0.001090502065
           7,      -4.482408825,      -4.115521237,      -4.369327765,      -3.746480638,      -10.72023988,      0.2139042874,      0.2697510743,                 0,                 0,                 0,     0.08791215169,      0.1994934586,      0.2805762753,                 0,       1.261083065,    0.001090502065
           8,      -4.453716711,      -4.093599556,      -4.343462869,      -3.724140264,      -10.66488857,      0.2028162027,      0.2709395596,                 0,                 0,                 0,     0.08888806208,      0.1883583692,      0.2811828263,                 0,       1.335887153,    0.001090502065
           9,      -4.419263674,      -4.075454025,       -4.31520755,      -3.696301186,      -10.59127149,      0.1876145868,      0.2727511948,                 0,                 0,                 0,     0.09052904037,      0.1730827729,      0.2821963876,                 0,       1.453784588,    0.001090502065
