"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          17,      -4.369561631,      -3.986589294,      -4.310608589,      -3.584803175,      -10.32375017,      -2.367796816,    0.008600334493,      0.7023530618,                 0,                 0,                 0,      0.1528232584,    -0.01971582626,      0.7021289592,                 0,       81.66578432,    0.001759149054
          18,      -4.412371304,      -4.006520412,      -4.318630786,      -3.623747052,       -10.3237102,      -2.348515885,    0.007204784251,       0.718587349,                 0,                 0,                 0,      0.1465105164,    -0.02176458461,      0.7182938047,                 0,       99.73752494,    0.001759149054
          19,      -4.437749169,      -4.044459722,      -4.325076798,      -3.655842549,      -10.32363271,      -2.329141133,    0.007426940856,      0.7304890316,                 0,                 0,                 0,      0.1393255204,    -0.02202231995,      0.7301947701,                 0,       98.35665125,    0.001759149054
          20,      -4.459087495,      -4.096496095,      -4.354772001,      -3.690921133,      -10.32347513,      -2.315688923,    0.009076245857,      0.7388562358,                 0,                 0,                 0,      0.1318560714,    -0.02071160529,       0.738621652,                 0,       81.40548939,    0.001759149054
          21,      -4.488442213,      -4.154997872,      -4.409338631,      -3.732192567,      -10.32315284,      -2.309542488,     0.01184385199,      0.7441602314,                 0,                 0,                 0,      0.1245691627,    -0.01816003201,      0.7440328891,                 0,       62.83092968,    0.002557282711
          22,      -4.530700323,      -4.210803876,      -4.472700262,      -3.776295224,      -10.32250067,      -2.309039111,      0.0153123424,      0.7466295795,                 0,                 0,                 0,      0.1177333678,    -0.01479389017,      0.7466400321,                 0,       48.75998459,    0.002557282711
          23,      -4.584823022,      -4.258831041,      -4.521926511,      -3.819645562,      -10.32120102,      -2.311428032,     0.01899424713,      0.7462744649,                 0,                 0,                 0,      0.1114550279,    -0.01110066414,      0.7464336097,                 0,        39.2894996,    0.002557282711
          24,       -4.64528967,      -4.301916172,      -4.551652201,      -3.863097575,       -10.3186306,      -2.317743278,      0.0224103637,      0.7433998126,                 0,                 0,                 0,      0.1059246703,   -0.007571457315,       0.743698984,                 0,       33.17214403,    0.002557282711
          25,      -4.704811714,      -4.347415992,      -4.580489822,      -3.911254915,      -10.31354988,      -2.329710909,     0.02520753501,       0.738983812,                 0,                 0,                 0,      0.1014876742,   -0.004598566924,      0.7393993152,                 0,       29.31598872,    0.002557282711
          26,      -4.758489638,      -4.400985109,      -4.627727442,      -3.967949699,      -10.30357603,      -2.346742341,     0.02718713804,      0.7337487547,                 0,                 0,                 0,     0.09825297277,   -0.002409567392,      0.7342483024,                 0,       26.98881926,    0.002557282711
          27,      -4.805252531,      -4.463497266,      -4.700356662,      -4.031329066,      -10.28441267,       -2.37143927,      0.0282810218,        0.72859481,                 0,                 0,                 0,     0.09632581719,   -0.001108836692,      0.7291426361,                 0,       25.76267629,    0.003367028524
          28,      -4.846166982,       -4.53090523,      -4.791195716,      -4.092303086,      -10.24931887,      -2.395698441,      0.0284194212,      0.7237891891,                 0,                 0,                 0,     0.09553968323,   -0.000776853524,      0.7243464988,                 0,       25.46811858,    0.003367028524
          29,      -4.883415609,      -4.596194085,      -4.875218039,      -4.140477908,      -10.18987078,       -2.42357248,     0.02768679534,      0.7197909174,                 0,                 0,                 0,     0.09576302525,   -0.001347728961,      0.7203219468,                 0,       25.99762481,    0.003367028524
          30,      -4.918269654,      -4.653635037,      -4.923090361,      -4.173300612,      -10.09970017,      -2.452097571,     0.02620958538,       0.716855056,                 0,                 0,                 0,     0.09678251752,    -0.00270540513,      0.7173289304,                 0,       27.35087357,    0.003367028524
          31,       -4.95026914,      -4.703050969,      -4.939129381,      -4.197484331,      -9.978976036,      -2.479993031,     0.02417106375,      0.7151479326,                 0,                 0,                 0,     0.09833795766,   -0.004673462579,      0.7155410293,                 0,       29.58694495,    0.003367028524
          32,      -4.978186707,      -4.748807953,      -4.951964896,      -4.220863605,      -9.834118744,      -2.510898165,     0.02175904732,      0.7146747081,                 0,                 0,                 0,      0.1001894641,   -0.007064445067,      0.7149709702,                 0,       32.84494479,    0.003367028524
          33,      -5.001420069,      -4.794309343,      -4.978341791,      -4.246305821,       -9.67316251,      -2.540550088,     0.01916351643,       0.715309946,                 0,                 0,                 0,      0.1020888448,   -0.009683470788,      0.7155010759,                 0,       37.32665394,    0.003367028524
          34,      -5.020363481,      -4.838091531,      -5.018881491,      -4.271749517,      -9.502404793,      -2.569257776,     0.01655354501,      0.7168438987,                 0,                 0,                 0,      0.1038288819,    -0.01235314906,      0.7169285841,                 0,       43.30455491,    0.004179154694
          35,      -5.037715323,      -4.873967261,      -5.065660061,      -4.295007711,      -9.325848223,      -2.595221882,     0.01409010868,      0.7191436755,                 0,                 0,                 0,      0.1052940036,    -0.01490727877,      0.7191272003,                 0,       51.03890196,    0.004179154694
          36,      -5.055990659,       -4.89555313,      -5.109522936,      -4.315429537,      -9.145992555,      -2.618076014,     0.01188335207,      0.7220070234,                 0,                 0,                 0,      0.1064048508,    -0.01722765274,      0.7218992754,                 0,       60.75785847,    0.004179154694
          37,      -5.074847225,      -4.902406805,      -5.145098972,      -4.332643808,      -8.964315409,      -2.634278872,     0.01001438812,      0.7252482078,                 0,                 0,                 0,      0.1071234291,     -0.0192257377,      0.7250624952,                 0,       72.42062113,    0.004179154694
          38,       -5.09392965,      -4.900597879,      -5.172412417,      -4.348128573,      -8.781846724,      -2.642256343,      0.0085422888,       0.728637928,                 0,                 0,                 0,      0.1074261071,    -0.02083326744,      0.7283901261,                 0,       85.29773988,    0.004179154694
          39,      -5.113593164,      -4.897895961,      -5.194531562,      -4.364320042,       -8.59960608,      -2.642901531,    0.007491339672,      0.7319098563,                 0,                 0,                 0,      0.1073032911,    -0.02201524149,      0.7316170358,                 0,       97.70079697,    0.004179154694
          40,      -5.134878815,      -4.900077173,      -5.215690185,      -4.383403514,      -8.418978092,      -2.634871608,     0.00686617771,      0.7349126971,                 0,                 0,                 0,       0.106802707,    -0.02276092848,      0.7345922385,                 0,       107.0337425,    0.004179154694
          41,       -5.15712099,      -4.910202229,      -5.238043877,      -4.405178482,      -8.241817257,      -2.620862152,    0.006641569796,       0.737556427,                 0,                 0,                 0,      0.1060008415,    -0.02309191254,       0.737224767,                 0,       111.0515209,    0.004179154694
          42,      -5.179200884,      -4.929322973,      -5.261072808,       -4.42838453,      -8.079793565,      -2.602313376,    0.006767817211,      0.7397564602,                 0,                 0,                 0,      0.1049739203,    -0.02305444266,      0.7394281009,                 0,       109.3050295,    0.004179154694
          43,       -5.20049883,       -4.95714003,      -5.284125284,      -4.451869119,      -8.016080087,      -2.585059285,    0.007180737148,      0.7414301586,                 0,                 0,                 0,       0.103794484,    -0.02270931867,      0.7411170824,                 0,       103.2526527,    0.004179154694
          44,       -5.22115528,      -4.992539041,      -5.307242094,      -4.475048835,      -7.997217634,      -2.577130282,    0.007807968125,      0.7425373077,                 0,                 0,                 0,       0.102540006,    -0.02212722235,      0.7422486132,                 0,       95.09994096,    0.004179154694
          45,      -5.241697312,       -5.03399341,       -5.33068674,      -4.497778943,       -7.96101239,      -2.581406772,    0.008584530043,      0.7431761954,                 0,                 0,                 0,      0.1013009443,    -0.02137704261,      0.7429182819,                 0,       86.57156439,    0.004179154694
          46,      -5.262462652,      -5.079667518,      -5.354903328,      -4.519986712,      -7.918268648,      -2.587455514,    0.009448346168,      0.7434771846,                 0,                 0,                 0,      0.1001536346,    -0.02052606017,      0.7432538437,                 0,       78.68860554,    0.004179154694
          47,      -5.284091343,      -5.127618557,      -5.380240804,      -4.542204443,      -7.883774434,      -2.595154704,     0.01033539822,      0.7434884949,                 0,                 0,                 0,     0.09913175245,    -0.01964018484,      0.7433008985,                 0,        71.9361247,    0.004179154694
          48,      -5.307530118,       -5.17588622,      -5.407298233,      -4.565614402,      -7.857409321,      -2.606500138,     0.01118319637,      0.7432260674,                 0,                 0,                 0,     0.09825651742,    -0.01878249818,      0.7430728557,                 0,       66.45918063,    0.004179154694
          49,      -5.333788569,      -5.222544671,      -5.436359908,      -4.591647498,      -7.831929663,      -2.621593918,     0.01192996188,      0.7427420959,                 0,                 0,                 0,     0.09756039774,    -0.01801683246,      0.7426193768,                 0,       62.25854729,    0.004991921278
          50,      -5.363497724,      -5.265884197,      -5.467809521,      -4.621285219,      -7.805388828,      -2.639769547,     0.01252555608,      0.7421244545,                 0,                 0,                 0,     0.09707191779,    -0.01739682749,      0.7420262434,                 0,       59.24882296,    0.004991921278
          51,      -5.395398295,      -5.304911078,      -5.502095647,       -4.65346322,      -7.779681375,      -2.659727468,     0.01293774161,      0.7414510892,                 0,                 0,                 0,     0.09679710079,    -0.01695783612,      0.7413700389,                 0,       57.30915885,    0.004991921278
          52,      -5.428012549,      -5.339806936,       -5.53814207,      -4.686740716,      -7.756136154,      -2.679020989,     0.01315460804,      0.7408702445,                 0,                 0,                 0,     0.09674129156,    -0.01671773429,      0.7407984073,                 0,       56.32020674,    0.004991921278
          53,      -5.459878258,      -5.371764659,      -5.573451023,      -4.719545136,      -7.733520734,      -2.696334425,     0.01318113651,      0.7403703711,                 0,                 0,                 0,     0.09685645836,    -0.01667107939,      0.7403000094,                 0,       56.16893284,    0.004991921278
          54,      -5.489282739,      -5.402532641,      -5.605878716,      -4.749979332,      -7.714299798,      -2.713244462,     0.01303474238,      0.7400197511,                 0,                 0,                 0,     0.09711464959,    -0.01680322241,      0.7399437737,                 0,       56.77287129,    0.004991921278
          55,       -5.51500208,      -5.433202162,      -5.633654349,      -4.776705791,      -7.700273216,       -2.72892454,     0.01274441741,      0.7398623208,                 0,                 0,                 0,      0.0974845498,    -0.01708696604,      0.7397747695,                 0,       58.05383622,    0.004991921278
          56,      -5.537152199,      -5.463684617,      -5.655992655,      -4.799754011,      -7.691734307,      -2.725351058,     0.01234282697,      0.7398929217,                 0,                 0,                 0,     0.09792328353,    -0.01748946353,      0.7397891589,                 0,        59.9451749,    0.004991921278
          57,      -5.556030156,      -5.492388325,       -5.67378009,      -4.819322658,      -7.688116542,      -2.718661814,     0.01186186453,      0.7400913881,                 0,                 0,                 0,     0.09838961655,    -0.01797803455,      0.7399680782,                 0,       62.39250045,    0.004991921278
          58,      -5.571977235,      -5.516465487,      -5.688783201,      -4.835616059,      -7.689365622,      -2.713511731,     0.01133176715,      0.7404511179,                 0,                 0,                 0,     0.09885425294,     -0.0185222005,      0.7403061495,                 0,       65.34295209,    0.004991921278
          59,      -5.585889558,      -5.532824147,      -5.702797729,       -4.84936348,      -7.695285097,      -2.709131705,     0.01078233132,      0.7409733719,                 0,                 0,                 0,     0.09929547374,    -0.01909223991,      0.7408058335,                 0,       68.72107248,    0.004991921278
          60,       -5.59903841,      -5.539667899,      -5.716904415,      -4.861763216,      -7.705409788,      -2.705546777,     0.01024329891,      0.7416528975,                 0,                 0,                 0,     0.09969381831,    -0.01965822337,      0.7414630806,                 0,       72.40371524,    0.004991921278
          61,      -5.612798318,      -5.537717798,      -5.731602273,      -4.874268035,      -7.718993434,      -2.702930009,     0.00974262858,        0.74247398,                 0,                 0,                 0,      0.1000318437,    -0.02019158155,      0.7422633157,                 0,       76.20879457,    0.004991921278
          62,      -5.628322167,      -5.529928233,      -5.746884995,      -4.888233119,      -7.735232951,      -2.701571159,    0.009304647689,      0.7434097747,                 0,                 0,                 0,      0.1002946996,    -0.02066692484,      0.7431806966,                 0,       79.89660646,    0.004991921278
          63,      -5.645917255,      -5.520019348,      -5.762017901,      -4.904249815,      -7.753132852,      -2.701437433,    0.008949940976,      0.7444190894,                 0,                 0,                 0,      0.1004694918,    -0.02106202493,      0.7441748942,                 0,       83.17586579,    0.004991921278
          64,      -5.665147531,      -5.511307887,      -5.776782177,      -4.922183099,      -7.771740071,      -2.702723567,    0.008694575789,      0.7454419522,                 0,                 0,                 0,      0.1005454626,     -0.0213584103,      0.7451866331,                 0,       85.73643733,    0.004991921278
          65,      -5.684574525,      -5.506240001,       -5.79126593,      -4.940855794,      -7.789524184,      -2.706668119,    0.008545660971,      0.7464099388,                 0,                 0,                 0,      0.1005183632,    -0.02154621996,      0.7461478309,                 0,       87.34373401,    0.004991921278
          66,      -5.702253002,      -5.506500316,      -5.805762204,       -4.95844498,      -7.805087608,      -2.714062826,    0.008500413618,      0.7472709951,                 0,                 0,                 0,      0.1003964817,    -0.02162613643,      0.7470063637,                 0,       87.90995694,    0.004991921278
          67,      -5.716538857,      -5.513083083,      -5.820378349,       -4.97325105,      -7.818480906,      -2.723273603,    0.008550238718,      0.7480259254,                 0,                 0,                 0,      0.1002025556,    -0.02160678018,      0.7477626888,                 0,        87.4859697,    0.004991921278
          68,      -5.727291765,       -5.52646517,      -5.835013102,      -4.984918551,      -7.829962761,       -2.73214886,    0.008680136015,      0.7486871792,                 0,                 0,                 0,     0.09995347435,    -0.02150364106,      0.7484286409,                 0,       86.25293174,    0.004991921278
          69,      -5.736011727,      -5.546436409,      -5.849138388,      -4.994660937,      -7.839572417,      -2.740490542,    0.008877306825,      0.7492243469,                 0,                 0,                 0,     0.09965341034,    -0.02132828165,      0.7489733193,                 0,       84.39770773,    0.004991921278
          70,      -5.744723731,      -5.572135773,      -5.862080298,      -5.004293897,      -7.847006633,      -2.748184635,    0.009129065649,       0.749614999,                 0,                 0,                 0,     0.09931444405,    -0.02109247311,      0.7493738013,                 0,       82.11300343,    0.004991921278
          71,      -5.755028908,      -5.602278395,      -5.874046245,      -5.015357571,      -7.852438775,       -2.75661193,    0.009417014384,      0.7498653233,                 0,                 0,                 0,      0.0989610232,    -0.02081484799,      0.7496355283,                 0,        79.6287754,    0.004991921278
          72,      -5.767383629,      -5.634933843,      -5.886221698,      -5.028274858,       -7.85637866,      -2.766736651,    0.009718942047,      0.7499900769,                 0,                 0,                 0,     0.09861913618,    -0.02051819402,      0.7497723502,                 0,       77.16787211,    0.004991921278
          73,      -5.781738612,      -5.667370869,       -5.89979382,      -5.042956137,      -7.859241376,       -2.77839745,     0.01001297356,      0.7500012393,                 0,                 0,                 0,     0.09830886368,    -0.02022485135,      0.7497953547,                 0,       74.90294811,    0.004991921278
          74,      -5.797952728,      -5.696595034,      -5.915621766,      -5.059304961,      -7.861510126,      -2.791413061,     0.01028012367,       0.749912863,                 0,                 0,                 0,     0.09804398643,    -0.01995435623,      0.7497178181,                 0,       72.94784452,    0.004991921278
          75,      -5.815933944,      -5.720600134,      -5.933770691,      -5.077372932,      -7.863711383,      -2.806245724,     0.01050527215,      0.7497464921,                 0,                 0,                 0,     0.09783396679,    -0.01972268493,      0.7495606572,                 0,       71.36859294,    0.004991921278
          76,      -5.835202972,      -5.739261378,      -5.953946437,      -5.096847992,      -7.866107185,      -2.822820338,      0.0106784364,      0.7495287728,                 0,                 0,                 0,     0.09768401854,    -0.01954088597,      0.7493500945,                 0,       70.19087298,    0.004991921278
          77,      -5.854524675,      -5.754255592,      -5.976024906,      -5.116584574,      -7.869002385,      -2.841400615,     0.01079533447,      0.7492807195,                 0,                 0,                 0,     0.09759291875,    -0.01941408481,      0.7491069544,                 0,        69.4078281,    0.004991921278
          78,      -5.872281877,      -5.768020369,      -5.999738932,      -5.134941892,      -7.872303115,      -2.860989149,     0.01085590089,      0.7490198945,                 0,                 0,                 0,     0.09755511994,    -0.01934305474,      0.7488487826,                 0,        68.9965671,    0.004991921278
          79,      -5.887759133,      -5.782628297,      -6.023355029,       -5.15115597,      -7.876121872,       -2.88112149,      0.0108625165,      0.7487694267,                 0,                 0,                 0,     0.09756541983,    -0.01932634912,      0.7485987849,                 0,       68.93148811,    0.004991921278
          80,      -5.900975728,      -5.799227459,      -6.045261279,      -5.165195611,       -7.88049653,      -2.900899028,     0.01081930226,      0.7485547305,                 0,                 0,                 0,     0.09761926729,    -0.01936087465,      0.7483825214,                 0,       69.18696902,    0.004991921278
          81,      -5.912307013,      -5.817990091,      -6.064567364,      -5.177327946,      -7.885202711,      -2.920560005,     0.01073226122,      0.7483950682,                 0,                 0,                 0,     0.09770998413,    -0.01944140959,      0.7482194806,                 0,       69.73321402,    0.004991921278
          82,      -5.922427917,      -5.838192831,      -6.080640472,      -5.188099441,      -7.889941194,      -2.940083883,     0.01060970666,      0.7482990313,                 0,                 0,                 0,     0.09782700073,    -0.01955999367,       0.748118582,                 0,       70.52966261,    0.004991921278
          83,      -5.932041751,      -5.858251109,      -6.093535504,       -5.19810806,      -7.894410121,      -2.958804684,     0.01046217562,      0.7482637784,                 0,                 0,                 0,     0.09795637896,    -0.01970598391,      0.7480774114,                 0,       71.52085814,    0.004991921278
          84,      -5.941839454,      -5.876059373,      -6.103748088,      -5.207991713,      -7.898585754,      -2.977332648,     0.01030132833,      0.7482840883,                 0,                 0,                 0,     0.09808465697,    -0.01986751911,      0.7480912216,                 0,       72.63957273,    0.004991921278
          85,      -5.951952194,      -5.889368979,      -6.112305006,      -5.217895886,      -7.902615139,      -2.996328427,     0.01013886282,       0.748355616,                 0,                 0,                 0,     0.09819969735,     -0.0200327356,      0.7481561428,                 0,       73.81060669,    0.004991921278
          86,      -5.961826029,      -5.896769347,      -6.120321633,       -5.22735581,      -7.906172285,      -3.016178429,    0.009986468577,      0.7484641426,                 0,                 0,                 0,      0.0982887923,     -0.0201893803,      0.7482584388,                 0,       74.94782934,    0.004991921278
          87,      -5.970973836,      -5.898468665,      -6.129058795,      -5.235992521,      -7.908667353,       -3.03693819,     0.00985447533,      0.7485893127,                 0,                 0,                 0,     0.09834179864,    -0.02032631142,       0.748378187,                 0,       75.96440071,    0.004991921278
          88,      -5.979130329,      -5.896196154,      -6.139360178,      -5.243609006,      -7.909687574,        -3.0583361,     0.00975000718,      0.7487118476,                 0,                 0,                 0,     0.09835349858,    -0.02043563359,      0.7484964116,                 0,       76.79090218,    0.004991921278
          89,      -5.986341312,      -5.892557908,      -6.150997053,      -5.250304041,      -7.908629369,      -3.079114154,       0.009676602,      0.7488186925,                 0,                 0,                 0,     0.09832245163,    -0.02051328563,      0.7486002111,                 0,       77.38446746,    0.004991921278
          90,      -5.992811094,       -5.89010241,      -6.163294535,      -5.256351156,      -7.905224331,      -3.097906439,    0.009635826544,      0.7488991145,                 0,                 0,                 0,     0.09824828242,    -0.02055726945,      0.7486789242,                 0,       77.72027766,    0.004991921278
          91,      -5.999160387,      -5.890791953,      -6.175484836,      -5.262455405,      -7.899367464,      -3.113638864,    0.009628082109,       0.748940326,                 0,                 0,                 0,     0.09813157755,    -0.02056666867,      0.7487197901,                 0,       77.78707302,    0.004991921278
          92,      -6.005927895,      -5.895696673,       -6.18709408,      -5.269206945,      -7.891358789,      -3.128002167,    0.009652186319,      0.7489287662,                 0,                 0,                 0,     0.09797483523,    -0.02054211812,      0.7487092112,                 0,       77.59161929,    0.004991921278
          93,      -6.013573061,      -5.905038524,      -6.198191961,       -5.27705154,      -7.881378927,      -3.142264996,    0.009704891139,      0.7488512653,                 0,                 0,                 0,     0.09778196537,    -0.02048633236,      0.7486338976,                 0,       77.16225298,    0.004991921278
          94,      -6.022217141,      -5.918277287,       -6.20889938,      -5.286079081,      -7.870217334,      -3.156682815,    0.009781180958,      0.7486971717,                 0,                 0,                 0,     0.09755836094,    -0.02040389361,      0.7484830042,                 0,       76.54466009,    0.004991921278
          95,      -6.032051686,      -5.934133216,       -6.21893101,      -5.296440626,      -7.859041416,      -3.171068208,    0.009875015142,      0.7484615973,                 0,                 0,                 0,     0.09731180906,    -0.02030064058,      0.7482514033,                 0,       75.79346326,    0.004991921278
          96,      -6.043197828,      -5.950609554,      -6.227995504,      -5.308244604,      -7.850607788,      -3.185616496,    0.009979741783,      0.7481449701,                 0,                 0,                 0,     0.09705158481,      -0.020183237,      0.7479392546,                 0,        74.9663655,    0.004991921278
          97,      -6.055796335,      -5.965311477,      -6.235821637,      -5.321630982,      -7.848373394,      -3.200540481,     0.01008841755,      0.7477511426,                 0,                 0,                 0,     0.09678675274,    -0.02005877587,      0.7475501274,                 0,       74.11976547,    0.004991921278
          98,      -6.069485035,      -5.976063704,      -6.242549266,      -5.336233614,      -7.854970176,      -3.215835453,     0.01019459618,      0.7472864523,                 0,                 0,                 0,     0.09652529433,    -0.01993395363,      0.7470900943,                 0,       73.30221221,    0.004991921278
          99,      -6.083552901,      -5.981582162,      -6.248246759,      -5.351300664,      -7.869560273,       -3.23128405,     0.01029293466,      0.7467589144,                 0,                 0,                 0,     0.09627328227,    -0.01981443202,      0.7465669488,                 0,       72.55063197,    0.004991921278
         100,      -6.097064422,      -5.981820575,      -6.253228369,      -5.365822635,      -7.888108921,      -3.246871264,     0.01037919052,      0.7461776083,                 0,                 0,                 0,     0.09603495662,    -0.01970481602,      0.7459895917,                 0,       71.89169585,    0.004991921278
         101,      -6.109525176,      -5.977771329,      -6.257638826,      -5.379277195,      -7.906456762,      -3.262320786,     0.01044989972,       0.745551353,                 0,                 0,                 0,     0.09581291779,    -0.01960892232,      0.7453666954,                 0,       71.34531175,    0.004991921278
         102,      -6.121061668,      -5.970910945,       -6.26099713,      -5.391887722,       -7.92259081,      -3.277660402,     0.01050240333,      0.7448876429,                 0,                 0,                 0,     0.09560792719,    -0.01952970975,      0.7447056408,                 0,       70.92544623,    0.004991921278
         103,      -6.131659341,      -5.962750562,      -6.263271669,      -5.403748816,      -7.936320734,       -3.29293253,     0.01053528343,      0.7441919005,                 0,                 0,                 0,     0.09541867858,    -0.01946881365,       0.744011789,                 0,       70.63805219,    0.004991921278
         104,      -6.140560577,        -5.9545144,      -6.264532366,      -5.414117713,      -7.948032365,      -3.309268912,     0.01054756276,      0.7434691124,                 0,                 0,                 0,     0.09524288235,    -0.01942741147,      0.7432900833,                 0,       70.48728977,    0.004991921278
         105,      -6.146813182,      -5.947238973,      -6.265531142,      -5.421982452,      -7.958232702,      -3.325703085,     0.01053999593,      0.7427218519,                 0,                 0,                 0,     0.09507636966,    -0.01940485293,       0.742543125,                 0,       70.46699609,    0.004991921278
         106,      -6.149827212,      -5.941460135,      -6.266229222,      -5.426568973,      -7.967196787,      -3.341376915,     0.01051514161,      0.7419534669,                 0,                 0,                 0,     0.09491477855,    -0.01939871639,      0.7417743626,                 0,       70.56048263,    0.004991921278
         107,      -6.149379491,      -5.937341509,      -6.266080518,      -5.427532878,      -7.975316188,       -3.35594168,     0.01047549315,      0.7411641727,                 0,                 0,                 0,      0.0947534525,    -0.01940651919,      0.7409841118,                 0,       70.75219869,    0.004991921278
         108,      -6.145938106,      -5.934837674,      -6.264838082,      -5.425291051,      -7.982819077,       -3.36993333,     0.01042405884,       0.740352971,                 0,                 0,                 0,      0.0945876214,    -0.01942521526,      0.7401714961,                 0,       71.02348349,    0.004991921278
         109,       -6.14005672,      -5.933667281,      -6.262420689,      -5.420393573,      -7.989857748,      -3.383826529,     0.01036425501,      0.7395178957,                 0,                 0,                 0,     0.09441268487,    -0.01945131179,       0.739334689,                 0,       71.35273063,    0.004991921278
         110,      -6.132375727,       -5.93340167,      -6.258669196,      -5.413478714,      -7.996504138,      -3.396356408,     0.01029958812,       0.738655841,                 0,                 0,                 0,     0.09422439629,    -0.01948117999,      0.7384707284,                 0,       71.71702714,    0.004991921278
