"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -3.424057412,      -3.479986627,      -3.321548254,      -2.779025007,     0.09656626363,      0.1710684602,                 0,                 0,                 0,     0.04629989727,      0.0897452012,      0.1747434125,                 0,       1.771513713
          0,           0,          10,      -3.679146294,      -3.562371482,      -3.801905377,      -3.018160969,     0.03766741003,       0.167265488,                 0,                 0,                 0,   -0.001571968745,     0.03104212817,      0.1686207684,                 0,       4.440589037
          0,           0,          20,      -3.620271573,      -3.612143875,      -3.761955362,      -2.970687103,     0.03219453753,      0.3880430679,                 0,                 0,                 0,     0.06068534597,     0.01686732242,      0.3890108022,                 0,       12.05307166
          0,           0,          30,       -3.69142477,      -3.462398468,      -3.852974258,      -3.010279255,     0.03576692553,      0.5458650346,                 0,                 0,                 0,     0.07007092543,     0.01421334657,      0.5468508843,                 0,       15.26172648
          0,           0,          40,      -3.780267298,      -3.546921516,       -3.91842401,      -3.088943307,     0.04643512432,      0.5505799817,                 0,                 0,                 0,     0.05243196734,     0.02468731708,      0.5519828561,                 0,       11.85697228
          0,           0,          50,      -3.921962051,      -3.898862694,      -4.072277869,      -3.257012278,     0.04329382474,      0.5371322507,                 0,                 0,                 0,     0.06484582629,     0.02207876159,      0.5384217105,                 0,       12.40667125
          0,           0,          60,      -4.165566592,      -4.114720927,      -4.353430677,      -3.507824502,      0.0424131985,      0.5667757289,                 0,                 0,                 0,     0.07156072222,     0.02002985308,      0.5680074043,                 0,       13.36319233
          0,           0,          70,      -4.490315207,      -4.287886663,      -4.664473906,      -3.808936986,     0.04520710028,      0.5747038222,                 0,                 0,                 0,     0.06847090875,     0.02250894355,      0.5760395061,                 0,       12.71268935
          0,           0,          80,       -4.68023949,      -4.617675195,      -4.885628501,      -4.006025296,     0.04542305722,      0.5707220972,                 0,                 0,                 0,     0.07031938068,     0.02288174871,      0.5720693943,                 0,       12.56459015
          0,           0,          90,      -4.794182472,      -4.832724056,      -5.153476465,       -4.13066931,     0.04504681524,      0.5794119089,                 0,                 0,                 0,     0.07379692496,     0.02216312349,      0.5807376101,                 0,        12.8624389
          0,           0,         100,      -5.094722953,      -5.106053296,      -5.487057893,      -4.433162162,     0.04600746567,      0.5847440001,                 0,                 0,                 0,     0.07389334533,     0.02291275988,      0.5861034363,                 0,       12.70976333
          0,           0,         110,      -5.104224546,      -5.298669616,      -5.647938206,      -4.452318686,     0.04632702814,      0.5857994949,                 0,                 0,                 0,     0.07481370865,     0.02319045117,      0.5871707118,                 0,       12.64487532
          0,           0,         120,      -5.123722303,       -5.35005764,      -5.738086538,      -4.467612632,     0.04642604964,      0.5896303906,                 0,                 0,                 0,      0.0763871246,     0.02313832729,      0.5910025325,                 0,       12.70042132
          0,           0,         130,      -5.271347833,      -5.469166035,      -5.871039126,      -4.615389137,     0.04678681042,      0.5925116696,                 0,                 0,                 0,     0.07694138277,     0.02338518649,      0.5938957966,                 0,       12.66407486
          0,           0,         140,      -5.325845147,       -5.53671519,      -5.962050837,      -4.671833336,      0.0469947931,      0.5941476882,                 0,                 0,                 0,     0.07756684077,     0.02352849229,      0.5955387443,                 0,       12.64284081
          0,           0,         150,      -5.373274702,      -5.624758473,      -6.006272362,      -4.719188539,      0.0471349392,      0.5960705537,                 0,                 0,                 0,     0.07827169681,     0.02359270269,      0.5974656407,                 0,       12.64604482
