"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,      -4.387737451,      -15.40344846,      -15.69450884,      -3.693619949,      -16.61986331,       1.446560657,      0.6276884071,      0.2299921552,                 0,                 0,                 0,     0.07405012117,      0.6181306118,      0.2545656588,                 0,      0.3664113477,     0.00122956631
          0,           0,          10,      -4.158509195,      -3.899311667,       -4.19872115,      -3.410480756,      -10.46547083,       1.840718391,      0.1412660708,      0.2046315354,                 0,                 0,                 0,     0.02859910631,       0.133086706,       0.210043083,                 0,       1.448554025,    0.001317505919
          0,           0,          20,      -4.354902148,      -3.958608892,      -4.268296859,      -3.579163027,      -10.46534678,       1.536352898,     0.03648331725,      0.3512599436,                 0,                 0,                 0,     0.03867244935,     0.02260327977,      0.3524254136,                 0,       9.627960671,    0.002335546344
          0,           0,          30,      -4.832910923,       -4.59384482,      -4.795936562,       -4.11150059,       -10.4653543,       1.655872934,     0.03392467711,       0.446962263,                 0,                 0,                 0,     0.01345905278,     0.01627268412,      0.4479523948,                 0,       13.17513684,    0.002335546344
          0,           0,          40,      -5.104947753,      -5.122596175,      -5.259402453,      -4.395821106,      -10.46533314,       1.604214417,     0.03380084584,      0.4174112245,                 0,                 0,                 0,    -0.01192619324,     0.01731427113,      0.4184194588,                 0,       12.34913548,    0.002335546344
          0,           0,          50,      -5.219812528,      -5.254414137,      -5.420519698,      -4.510317201,      -10.46062637,       1.350650802,     0.02225721606,      0.4104830311,                 0,                 0,                 0,   0.0009655240378,    0.006052828209,      0.4110414404,                 0,       18.44269427,    0.003670897332
          0,           0,          60,      -5.412166402,      -5.485253256,      -5.574894114,      -4.703293302,      -9.921016375,       1.174696098,     0.01991216587,      0.4161798268,                 0,                 0,                 0,  -0.0006356131385,    0.003484953413,      0.4166413298,                 0,       20.90078144,    0.003670897332
          0,           0,          70,      -5.453696768,      -5.551526026,      -5.676011219,      -4.747194162,      -8.471543553,       1.106992539,     0.02155522775,      0.4112785344,                 0,                 0,                 0,    -0.01055051454,    0.005320015878,      0.4118086426,                 0,       19.08022217,    0.003670897332
          0,           0,          80,      -5.455978484,      -5.649880552,      -5.711607148,      -4.749385771,      -7.638172904,      0.9806742586,     0.01914218035,      0.3873027531,                 0,                 0,                 0,    -0.01523691342,    0.003854311503,      0.3877563538,                 0,        20.2329487,    0.006939498171
          0,           0,          90,      -5.650841645,      -5.641929382,       -5.80946115,      -4.938807234,      -7.630769299,      0.9279086837,     0.01599024934,      0.3688218333,                 0,                 0,                 0,    -0.01859960694,    0.001433612702,      0.3691655151,                 0,       23.06542102,     0.01347669985
          0,           0,         100,      -5.608562884,      -5.624928589,      -5.906752658,       -4.89779501,      -7.878820226,      0.8226714951,     0.01599820609,      0.3713660976,                 0,                 0,                 0,    -0.01579705762,    0.001341232197,      0.3717081142,                 0,       23.21298373,     0.02001390154
          0,           0,         110,      -5.573380927,      -5.712386568,      -5.867498419,      -4.863886323,      -8.035783777,      0.7562744661,      0.0178293892,      0.3925807486,                 0,                 0,                 0,   -0.005948450476,    0.002334407875,       0.392978475,                 0,       22.01874356,     0.02818540365
          0,           0,         120,      -5.850424395,      -5.773496231,      -6.026603481,      -5.129595388,      -8.120021827,       0.705790859,     0.01888185875,      0.4073206999,                 0,                 0,                 0,   -0.002066274499,    0.002804800405,      0.4077484644,                 0,       21.57206582,     0.04121284638
          0,           0,         130,      -5.702586637,      -5.893801599,      -6.153380061,      -4.992027268,      -8.106137523,       0.685866223,     0.01913786823,      0.4110088364,                 0,                 0,                 0,   -0.003244892917,    0.002915171986,      0.4114438277,                 0,       21.47620787,     0.05265294942
          0,           0,         140,      -5.678619108,      -5.927988805,      -6.194725804,      -4.963240049,      -8.128521861,      0.6310427079,      0.0195160111,      0.4127907225,                 0,                 0,                 0,   -0.003885014968,    0.003222753447,      0.4132392396,                 0,       21.15138797,      0.0559215503
          0,           0,         150,       -5.80445863,      -6.029608478,      -6.272688816,      -5.087385128,       -8.16983794,      0.5474641591,     0.01989921633,      0.4146914204,                 0,                 0,                 0,   -0.003830418956,    0.003530708084,      0.4151535705,                 0,       20.83958551,     0.05919015119
          0,           0,         160,      -5.981032134,       -6.20361655,      -6.381257485,      -5.264941408,      -8.245157984,      0.5166284273,     0.02002332767,      0.4145693492,                 0,                 0,                 0,   -0.004563783865,    0.003659536664,      0.4150364884,                 0,       20.70431828,     0.06082445165
          0,           0,         170,      -6.199117473,      -6.351476949,      -6.468537524,      -5.488821212,      -8.355205082,      0.4716394614,     0.02012809894,      0.4121284617,                 0,                 0,                 0,   -0.005992904372,    0.003860480915,      0.4126016311,                 0,       20.47528001,     0.05919015125
          0,           0,         180,      -6.295467959,      -6.357036399,       -6.53135423,      -5.594936495,      -8.443078181,      0.4205154399,     0.02023856321,      0.4083873721,                 0,                 0,                 0,   -0.007145932078,    0.004118386189,      0.4088678075,                 0,       20.17867415,      0.0608244517
          0,           0,         190,      -6.088794148,      -6.292396363,       -6.53560568,      -5.385429134,      -8.518900192,      0.3720853531,      0.0202521622,      0.4047116539,                 0,                 0,                 0,   -0.007723478049,    0.004276923666,      0.4051954847,                 0,       19.98362692,     0.06164160193
          0,           0,         200,      -5.977893201,      -6.227930477,      -6.507694191,      -5.272746566,      -8.575849398,      0.3389949858,     0.02027811358,      0.4015310265,                 0,                 0,                 0,    -0.00822400117,     0.00442828039,      0.4020183547,                 0,       19.80120217,     0.06164160193
          0,           0,         210,      -5.950749905,      -6.119779151,      -6.510030153,      -5.243723476,      -8.623451059,      0.3057798502,     0.02037543716,      0.3993185707,                 0,                 0,                 0,   -0.008342673997,    0.004612774725,      0.3998114577,                 0,       19.59803697,     0.06245875214
          0,           0,         220,      -5.958408303,      -6.111277424,      -6.522692436,       -5.25104716,      -8.675452128,      0.2604774945,     0.02045963979,      0.3984831123,                 0,                 0,                 0,   -0.007851114202,     0.00472985751,      0.3989799696,                 0,       19.47654584,     0.06245875212
          0,           0,         230,      -6.024226849,      -6.115505848,      -6.569763733,      -5.315007828,      -8.727115458,      0.2173743135,     0.02054008689,      0.3986661684,                 0,                 0,                 0,    -0.00730090977,    0.004803023366,      0.3991660556,                 0,       19.40917633,     0.06082445168
          0,           0,         240,      -6.138585054,      -6.147632758,       -6.64947782,      -5.426997645,      -8.802286787,      0.1795174543,     0.02061979203,      0.3989878221,                 0,                 0,                 0,   -0.007016378308,    0.004869982344,      0.3994906023,                 0,       19.34975006,     0.05919015123
          0,           0,         250,      -6.310924921,      -6.256285516,      -6.776009394,      -5.596826106,      -8.899857638,      0.1366625077,     0.02062664257,      0.3989682599,                 0,                 0,                 0,   -0.006896488482,    0.004877598973,      0.3994713254,                 0,       19.34237521,     0.05592155036
          0,           0,         260,      -6.507881944,      -6.429361255,      -6.923862442,       -5.79489581,      -9.012374235,     0.09890948377,     0.02058040614,      0.3985623901,                 0,                 0,                 0,   -0.006991165042,    0.004847403667,       0.399063948,                 0,       19.36610907,     0.05428724992
