Points_0,Points_1,Points_2,Pressure_Coefficient
1,0,0,-0.770867
0.998654,0.000194975,0,-0.7187
0.997309,0.000390634,0,-0.729979
0.995963,0.000585561,0,-0.733712
0.994617,0.000779617,0,-0.731656
0.993272,0.000973484,0,-0.730719
0.991926,0.00116744,0,-0.72966
0.99058,0.00136111,0,-0.728675
0.989234,0.0015543,0,-0.727723
0.987888,0.001747,0,-0.726749
0.986542,0.00193928,0,-0.725818
0.985196,0.00213123,0,-0.724913
0.98385,0.00232296,0,-0.724065
0.982504,0.0025145,0,-0.723244
0.981157,0.00270573,0,-0.722471
0.979811,0.00289654,0,-0.721726
0.978465,0.00308689,0,-0.721018
0.977119,0.00327687,0,-0.720342
0.975772,0.00346661,0,-0.719701
0.974426,0.0036562,0,-0.719091
0.973079,0.00384561,0,-0.718511
0.971733,0.00403475,0,-0.717959
0.970386,0.00422352,0,-0.717436
0.96904,0.00441184,0,-0.716933
0.967693,0.00459975,0,-0.716466
0.966346,0.00478729,0,-0.716009
0.965,0.0049745,0,-0.715597
0.963653,0.00516142,0,-0.715187
0.962306,0.00534807,0,-0.714821
0.960959,0.00553444,0,-0.714459
0.959612,0.00572054,0,-0.714136
0.958265,0.00590635,0,-0.713814
0.956918,0.00609189,0,-0.713534
0.955571,0.00627712,0,-0.713254
0.954224,0.00646204,0,-0.713006
0.952877,0.00664662,0,-0.712773
0.95153,0.00683087,0,-0.712555
0.950183,0.00701476,0,-0.712359
0.948835,0.00719833,0,-0.712179
0.947488,0.00738157,0,-0.712014
0.946141,0.0075645,0,-0.711866
0.944793,0.00774713,0,-0.711739
0.943446,0.00792947,0,-0.711616
0.942099,0.00811152,0,-0.711523
0.940751,0.0082933,0,-0.711429
0.939404,0.0084748,0,-0.711362
0.938056,0.00865603,0,-0.711299
0.936708,0.00883701,0,-0.711257
0.935361,0.0090177,0,-0.711221
0.934013,0.0091981,0,-0.711205
0.932665,0.00937819,0,-0.711193
0.931318,0.00955795,0,-0.711203
0.92997,0.00973737,0,-0.711212
0.928622,0.00991644,0,-0.711246
0.927274,0.0100952,0,-0.711281
0.925926,0.0102736,0,-0.711335
0.924578,0.0104517,0,-0.71139
0.92323,0.0106295,0,-0.711465
0.921882,0.0108071,0,-0.711541
0.920534,0.0109844,0,-0.711635
0.919186,0.0111615,0,-0.711733
0.917838,0.0113383,0,-0.711844
0.916489,0.0115148,0,-0.711962
0.915141,0.0116911,0,-0.712089
0.913793,0.011867,0,-0.712223
0.912445,0.0120427,0,-0.712367
0.911096,0.0122181,0,-0.712515
0.909748,0.0123932,0,-0.712673
0.9084,0.012568,0,-0.712839
0.907051,0.0127425,0,-0.713014
0.905703,0.0129168,0,-0.713192
0.904354,0.0130908,0,-0.713383
0.903006,0.0132646,0,-0.713572
0.901657,0.0134381,0,-0.713776
0.900308,0.0136113,0,-0.713982
0.89896,0.0137842,0,-0.714193
0.897611,0.0139567,0,-0.714416
0.896262,0.014129,0,-0.714635
0.894913,0.014301,0,-0.714869
0.893565,0.0144726,0,-0.715101
0.892216,0.0146438,0,-0.715343
0.890867,0.0148148,0,-0.715584
0.889518,0.0149855,0,-0.715836
0.888169,0.0151559,0,-0.716084
0.88682,0.0153261,0,-0.716344
0.885471,0.0154961,0,-0.716602
0.884122,0.0156658,0,-0.716868
0.882773,0.0158353,0,-0.717134
0.881424,0.0160046,0,-0.717408
0.880075,0.0161736,0,-0.717681
0.878725,0.0163424,0,-0.717964
0.877376,0.0165109,0,-0.718241
0.876027,0.0166791,0,-0.718531
0.874678,0.0168471,0,-0.718816
0.873328,0.0170147,0,-0.719108
0.871979,0.017182,0,-0.719401
0.870629,0.0173491,0,-0.719695
0.86928,0.0175158,0,-0.719995
0.867931,0.0176822,0,-0.720292
0.866581,0.0178484,0,-0.720597
0.865231,0.0180143,0,-0.720896
0.863882,0.0181798,0,-0.721204
0.862532,0.0183451,0,-0.721507
0.861183,0.0185101,0,-0.721815
0.859833,0.0186749,0,-0.722123
0.858483,0.0188394,0,-0.722433
0.857134,0.0190036,0,-0.722744
0.855784,0.0191676,0,-0.723053
0.854434,0.0193313,0,-0.72337
0.853084,0.0194948,0,-0.723677
0.851734,0.019658,0,-0.723997
0.850384,0.019821,0,-0.724307
0.849034,0.0199838,0,-0.724625
0.847684,0.0201463,0,-0.724941
0.846334,0.0203086,0,-0.725257
0.844984,0.0204706,0,-0.725573
0.843634,0.0206323,0,-0.725891
0.842284,0.0207938,0,-0.726206
0.840934,0.020955,0,-0.726525
0.839584,0.0211159,0,-0.726839
0.838234,0.0212765,0,-0.727157
0.836884,0.0214369,0,-0.727471
0.835533,0.021597,0,-0.727787
0.834183,0.0217568,0,-0.7281
0.832833,0.0219163,0,-0.728415
0.831483,0.0220756,0,-0.728727
0.830132,0.0222347,0,-0.729039
0.828782,0.0223934,0,-0.729352
0.827431,0.0225519,0,-0.729659
0.826081,0.0227101,0,-0.729972
0.82473,0.0228681,0,-0.730276
0.82338,0.0230258,0,-0.730587
0.822029,0.0231833,0,-0.730891
0.820679,0.0233405,0,-0.731197
0.819328,0.0234975,0,-0.731499
0.817977,0.0236542,0,-0.731804
0.816627,0.0238107,0,-0.732103
0.815276,0.0239669,0,-0.732404
0.813925,0.0241229,0,-0.732704
0.812575,0.0242786,0,-0.733
0.811224,0.0244341,0,-0.733298
0.809873,0.0245893,0,-0.733591
0.808522,0.0247443,0,-0.733885
0.807171,0.024899,0,-0.734176
0.80582,0.0250534,0,-0.734466
0.80447,0.0252075,0,-0.734754
0.803119,0.0253614,0,-0.735039
0.801768,0.025515,0,-0.735325
0.800417,0.0256684,0,-0.735605
0.799065,0.0258215,0,-0.735887
0.797714,0.0259743,0,-0.736164
0.796363,0.0261268,0,-0.736439
0.795012,0.0262791,0,-0.736715
0.793661,0.0264311,0,-0.736984
0.79231,0.0265828,0,-0.737257
0.790959,0.0267343,0,-0.73752
0.789607,0.0268855,0,-0.737787
0.788256,0.0270364,0,-0.738048
0.786905,0.0271871,0,-0.738309
0.785553,0.0273375,0,-0.738565
0.784202,0.0274877,0,-0.738822
0.782851,0.0276377,0,-0.739073
0.781499,0.0277874,0,-0.739326
0.780148,0.0279369,0,-0.739573
0.778796,0.0280862,0,-0.739821
0.777445,0.0282352,0,-0.740065
0.776093,0.028384,0,-0.740308
0.774742,0.0285325,0,-0.740548
0.77339,0.0286808,0,-0.740786
0.772038,0.0288288,0,-0.741021
0.770687,0.0289766,0,-0.741254
0.769335,0.0291241,0,-0.741485
0.767983,0.0292713,0,-0.741712
0.766632,0.0294183,0,-0.741937
0.76528,0.029565,0,-0.742159
0.763928,0.0297114,0,-0.742379
0.762576,0.0298576,0,-0.742594
0.761224,0.0300034,0,-0.742808
0.759872,0.0301491,0,-0.743019
0.758521,0.0302944,0,-0.743226
0.757169,0.0304395,0,-0.743432
0.755817,0.0305844,0,-0.743634
0.754465,0.030729,0,-0.743835
0.753113,0.0308734,0,-0.744032
0.751761,0.0310175,0,-0.744227
0.750409,0.0311614,0,-0.744419
0.749056,0.031305,0,-0.74461
0.747704,0.0314483,0,-0.744796
0.746352,0.0315914,0,-0.744981
0.745,0.0317342,0,-0.745162
0.743648,0.0318768,0,-0.745341
0.742296,0.032019,0,-0.745516
0.740943,0.032161,0,-0.74569
0.739591,0.0323028,0,-0.745859
0.738239,0.0324442,0,-0.746027
0.736886,0.0325854,0,-0.74619
0.735534,0.0327263,0,-0.746351
0.734182,0.0328669,0,-0.746509
0.732829,0.0330073,0,-0.746664
0.731477,0.0331474,0,-0.746817
0.730124,0.0332873,0,-0.746966
0.728772,0.033427,0,-0.747114
0.727419,0.0335663,0,-0.747257
0.726067,0.0337055,0,-0.7474
0.724714,0.0338444,0,-0.747538
0.723361,0.0339831,0,-0.747676
0.722009,0.0341215,0,-0.747809
0.720656,0.0342597,0,-0.747941
