Points_0,Points_1,Points_2,Pressure_Coefficient
1,0,0,-0.745786
0.998654,0.000194975,0,-0.695987
0.997309,0.000390634,0,-0.706171
0.995963,0.000585561,0,-0.709769
0.994617,0.000779617,0,-0.707692
0.993272,0.000973484,0,-0.706642
0.991926,0.00116744,0,-0.705483
0.99058,0.00136111,0,-0.704394
0.989234,0.0015543,0,-0.703357
0.987888,0.001747,0,-0.702312
0.986542,0.00193928,0,-0.701322
0.985196,0.00213123,0,-0.700365
0.98385,0.00232296,0,-0.699476
0.982504,0.0025145,0,-0.698622
0.981157,0.00270573,0,-0.697824
0.979811,0.00289654,0,-0.697063
0.978465,0.00308689,0,-0.696347
0.977119,0.00327687,0,-0.69567
0.975772,0.00346661,0,-0.695034
0.974426,0.0036562,0,-0.694435
0.973079,0.00384561,0,-0.693872
0.971733,0.00403475,0,-0.693341
0.970386,0.00422352,0,-0.692846
0.96904,0.00441184,0,-0.692376
0.967693,0.00459975,0,-0.691947
0.966346,0.00478729,0,-0.69153
0.965,0.0049745,0,-0.691165
0.963653,0.00516142,0,-0.690805
0.962306,0.00534807,0,-0.690493
0.960959,0.00553444,0,-0.690188
0.959612,0.00572054,0,-0.689928
0.958265,0.00590635,0,-0.68967
0.956918,0.00609189,0,-0.689458
0.955571,0.00627712,0,-0.689249
0.954224,0.00646204,0,-0.689075
0.952877,0.00664662,0,-0.688919
0.95153,0.00683087,0,-0.688779
0.950183,0.00701476,0,-0.688665
0.948835,0.00719833,0,-0.688568
0.947488,0.00738157,0,-0.688488
0.946141,0.0075645,0,-0.688427
0.944793,0.00774713,0,-0.68839
0.943446,0.00792947,0,-0.688357
0.942099,0.00811152,0,-0.688358
0.940751,0.0082933,0,-0.688358
0.939404,0.0084748,0,-0.688388
0.938056,0.00865603,0,-0.688422
0.936708,0.00883701,0,-0.688479
0.935361,0.0090177,0,-0.688544
0.934013,0.0091981,0,-0.688629
0.932665,0.00937819,0,-0.68872
0.931318,0.00955795,0,-0.688833
0.92997,0.00973737,0,-0.688947
0.928622,0.00991644,0,-0.689087
0.927274,0.0100952,0,-0.689228
0.925926,0.0102736,0,-0.689388
0.924578,0.0104517,0,-0.689551
0.92323,0.0106295,0,-0.689733
0.921882,0.0108071,0,-0.689916
0.920534,0.0109844,0,-0.690118
0.919186,0.0111615,0,-0.690324
0.917838,0.0113383,0,-0.690542
0.916489,0.0115148,0,-0.690769
0.915141,0.0116911,0,-0.691004
0.913793,0.011867,0,-0.691246
0.912445,0.0120427,0,-0.691498
0.911096,0.0122181,0,-0.691754
0.909748,0.0123932,0,-0.692019
0.9084,0.012568,0,-0.692292
0.907051,0.0127425,0,-0.692574
0.905703,0.0129168,0,-0.692859
0.904354,0.0130908,0,-0.693156
0.903006,0.0132646,0,-0.693452
0.901657,0.0134381,0,-0.693761
0.900308,0.0136113,0,-0.694073
0.89896,0.0137842,0,-0.694389
0.897611,0.0139567,0,-0.694715
0.896262,0.014129,0,-0.695037
0.894913,0.014301,0,-0.695375
0.893565,0.0144726,0,-0.695708
0.892216,0.0146438,0,-0.696051
0.890867,0.0148148,0,-0.696392
0.889518,0.0149855,0,-0.696743
0.888169,0.0151559,0,-0.697089
0.88682,0.0153261,0,-0.697446
0.885471,0.0154961,0,-0.697801
0.884122,0.0156658,0,-0.698162
0.882773,0.0158353,0,-0.698523
0.881424,0.0160046,0,-0.698891
0.880075,0.0161736,0,-0.699256
0.878725,0.0163424,0,-0.699631
0.877376,0.0165109,0,-0.699999
0.876027,0.0166791,0,-0.700378
0.874678,0.0168471,0,-0.700751
0.873328,0.0170147,0,-0.70113
0.871979,0.017182,0,-0.70151
0.870629,0.0173491,0,-0.701889
0.86928,0.0175158,0,-0.702273
0.867931,0.0176822,0,-0.702652
0.866581,0.0178484,0,-0.703038
0.865231,0.0180143,0,-0.703417
0.863882,0.0181798,0,-0.703803
0.862532,0.0183451,0,-0.704184
0.861183,0.0185101,0,-0.704568
0.859833,0.0186749,0,-0.70495
0.858483,0.0188394,0,-0.705332
0.857134,0.0190036,0,-0.705716
0.855784,0.0191676,0,-0.706095
0.854434,0.0193313,0,-0.70648
0.853084,0.0194948,0,-0.706856
0.851734,0.019658,0,-0.707241
0.850384,0.019821,0,-0.707617
0.849034,0.0199838,0,-0.707999
0.847684,0.0201463,0,-0.708378
0.846334,0.0203086,0,-0.708755
0.844984,0.0204706,0,-0.709131
0.843634,0.0206323,0,-0.709508
0.842284,0.0207938,0,-0.70988
0.840934,0.020955,0,-0.710255
0.839584,0.0211159,0,-0.710624
