Points_0,Points_1,Points_2,Pressure_Coefficient
1,0,0,-0.685577
0.998654,0.000194975,0,-0.641433
0.997309,0.000390634,0,-0.649247
0.995963,0.000585561,0,-0.652562
0.994617,0.000779617,0,-0.65044
0.993272,0.000973484,0,-0.649157
0.991926,0.00116744,0,-0.647804
0.99058,0.00136111,0,-0.646509
0.989234,0.0015543,0,-0.645311
0.987888,0.001747,0,-0.644136
0.986542,0.00193928,0,-0.643045
0.985196,0.00213123,0,-0.642009
0.98385,0.00232296,0,-0.641063
0.982504,0.0025145,0,-0.640172
0.981157,0.00270573,0,-0.639359
0.979811,0.00289654,0,-0.638603
0.978465,0.00308689,0,-0.637909
0.977119,0.00327687,0,-0.637271
0.975772,0.00346661,0,-0.63669
0.974426,0.0036562,0,-0.63616
0.973079,0.00384561,0,-0.63568
0.971733,0.00403475,0,-0.635244
0.970386,0.00422352,0,-0.634859
0.96904,0.00441184,0,-0.634508
0.967693,0.00459975,0,-0.634212
0.966346,0.00478729,0,-0.633935
0.965,0.0049745,0,-0.633723
0.963653,0.00516142,0,-0.633519
0.962306,0.00534807,0,-0.633377
0.960959,0.00553444,0,-0.633246
0.959612,0.00572054,0,-0.63317
0.958265,0.00590635,0,-0.6331
0.956918,0.00609189,0,-0.633086
0.955571,0.00627712,0,-0.633078
0.954224,0.00646204,0,-0.633111
0.952877,0.00664662,0,-0.633168
0.95153,0.00683087,0,-0.633244
0.950183,0.00701476,0,-0.633352
0.948835,0.00719833,0,-0.63348
0.947488,0.00738157,0,-0.63363
0.946141,0.0075645,0,-0.6338
0.944793,0.00774713,0,-0.634
0.943446,0.00792947,0,-0.634204
0.942099,0.00811152,0,-0.634446
0.940751,0.0082933,0,-0.634689
0.939404,0.0084748,0,-0.634962
0.938056,0.00865603,0,-0.635242
0.936708,0.00883701,0,-0.635544
0.935361,0.0090177,0,-0.635855
0.934013,0.0091981,0,-0.636188
0.932665,0.00937819,0,-0.636525
0.931318,0.00955795,0,-0.636887
0.92997,0.00973737,0,-0.637247
0.928622,0.00991644,0,-0.637634
0.927274,0.0100952,0,-0.63802
0.925926,0.0102736,0,-0.638425
0.924578,0.0104517,0,-0.638831
0.92323,0.0106295,0,-0.639255
0.921882,0.0108071,0,-0.639678
0.920534,0.0109844,0,-0.640118
0.919186,0.0111615,0,-0.640561
0.917838,0.0113383,0,-0.641014
0.916489,0.0115148,0,-0.641474
0.915141,0.0116911,0,-0.64194
0.913793,0.011867,0,-0.64241
0.912445,0.0120427,0,-0.642888
0.911096,0.0122181,0,-0.643367
0.909748,0.0123932,0,-0.643851
0.9084,0.012568,0,-0.644341
0.907051,0.0127425,0,-0.644838
0.905703,0.0129168,0,-0.645333
0.904354,0.0130908,0,-0.645839
0.903006,0.0132646,0,-0.64634
0.901657,0.0134381,0,-0.64685
0.900308,0.0136113,0,-0.647361
0.89896,0.0137842,0,-0.647871
0.897611,0.0139567,0,-0.64839
0.896262,0.014129,0,-0.6489
0.894913,0.014301,0,-0.649421
0.893565,0.0144726,0,-0.649934
0.892216,0.0146438,0,-0.650452
0.890867,0.0148148,0,-0.650965
0.889518,0.0149855,0,-0.651482
0.888169,0.0151559,0,-0.651992
