Points_0,Points_1,Points_2,Pressure_Coefficient
1,0,0,-0.0897608
0.998654,0.000194975,0,-0.0723565
0.997309,0.000390634,0,-0.0668046
0.995963,0.000585561,0,-0.0691673
0.994617,0.000779617,0,-0.0709901
0.993272,0.000973484,0,-0.0725395
0.991926,0.00116744,0,-0.0745535
0.99058,0.00136111,0,-0.0763775
0.989234,0.0015543,0,-0.0783147
0.987888,0.001747,0,-0.0802272
0.986542,0.00193928,0,-0.0821259
0.985196,0.00213123,0,-0.0839917
0.98385,0.00232296,0,-0.0858064
0.982504,0.0025145,0,-0.087563
0.981157,0.00270573,0,-0.0892604
0.979811,0.00289654,0,-0.0908783
0.978465,0.00308689,0,-0.0924321
0.977119,0.00327687,0,-0.0938807
0.975772,0.00346661,0,-0.0952972
0.974426,0.0036562,0,-0.0966026
0.973079,0.00384561,0,-0.0978696
0.971733,0.00403475,0,-0.0990682
0.970386,0.00422352,0,-0.100194
0.96904,0.00441184,0,-0.101275
0.967693,0.00459975,0,-0.102282
0.966346,0.00478729,0,-0.103252
0.965,0.0049745,0,-0.104172
0.963653,0.00516142,0,-0.105044
0.962306,0.00534807,0,-0.105884
0.960959,0.00553444,0,-0.106691
0.959612,0.00572054,0,-0.107459
0.958265,0.00590635,0,-0.108203
0.956918,0.00609189,0,-0.108927
0.955571,0.00627712,0,-0.109608
0.954224,0.00646204,0,-0.11029
0.952877,0.00664662,0,-0.110936
0.95153,0.00683087,0,-0.111569
0.950183,0.00701476,0,-0.112198
0.948835,0.00719833,0,-0.112783
0.947488,0.00738157,0,-0.113377
0.946141,0.0075645,0,-0.113951
0.944793,0.00774713,0,-0.114506
0.943446,0.00792947,0,-0.115065
0.942099,0.00811152,0,-0.115605
0.940751,0.0082933,0,-0.116145
0.939404,0.0084748,0,-0.116671
0.938056,0.00865603,0,-0.117199
0.936708,0.00883701,0,-0.117718
0.935361,0.0090177,0,-0.118233
0.934013,0.0091981,0,-0.118753
0.932665,0.00937819,0,-0.119258
0.931318,0.00955795,0,-0.11978
0.92997,0.00973737,0,-0.120277
0.928622,0.00991644,0,-0.120795
0.927274,0.0100952,0,-0.1213
0.925926,0.0102736,0,-0.121806
0.924578,0.0104517,0,-0.122324
0.92323,0.0106295,0,-0.122826
0.921882,0.0108071,0,-0.12334
0.920534,0.0109844,0,-0.123862
0.919186,0.0111615,0,-0.124363
0.917838,0.0113383,0,-0.124888
0.916489,0.0115148,0,-0.125396
0.915141,0.0116911,0,-0.125911
0.913793,0.011867,0,-0.126434
0.912445,0.0120427,0,-0.12695
0.911096,0.0122181,0,-0.12748
0.909748,0.0123932,0,-0.128006
0.9084,0.012568,0,-0.128548
0.907051,0.0127425,0,-0.129059
0.905703,0.0129168,0,-0.129602
0.904354,0.0130908,0,-0.130124
0.903006,0.0132646,0,-0.130666
0.901657,0.0134381,0,-0.131215
0.900308,0.0136113,0,-0.131744
0.89896,0.0137842,0,-0.132298
0.897611,0.0139567,0,-0.132838
0.896262,0.014129,0,-0.133387
0.894913,0.014301,0,-0.133939
0.893565,0.0144726,0,-0.134485
0.892216,0.0146438,0,-0.135044
0.890867,0.0148148,0,-0.135608
0.889518,0.0149855,0,-0.136158
0.888169,0.0151559,0,-0.136726
0.88682,0.0153261,0,-0.137291
0.885471,0.0154961,0,-0.137849
0.884122,0.0156658,0,-0.13842
0.882773,0.0158353,0,-0.138992
0.881424,0.0160046,0,-0.139557
0.880075,0.0161736,0,-0.140141
0.878725,0.0163424,0,-0.140695
0.877376,0.0165109,0,-0.141283
0.876027,0.0166791,0,-0.141853
0.874678,0.0168471,0,-0.142422
0.873328,0.0170147,0,-0.143007
0.871979,0.017182,0,-0.143583
0.870629,0.0173491,0,-0.144151
0.86928,0.0175158,0,-0.144742
0.867931,0.0176822,0,-0.145308
0.866581,0.0178484,0,-0.145901
0.865231,0.0180143,0,-0.146492
0.863882,0.0181798,0,-0.14707
0.862532,0.0183451,0,-0.147667
0.861183,0.0185101,0,-0.148254
0.859833,0.0186749,0,-0.14885
0.858483,0.0188394,0,-0.149437
0.857134,0.0190036,0,-0.150038
0.855784,0.0191676,0,-0.150649
0.854434,0.0193313,0,-0.151226
0.853084,0.0194948,0,-0.151844
0.851734,0.019658,0,-0.152428
0.850384,0.019821,0,-0.153036
0.849034,0.0199838,0,-0.153652
0.847684,0.0201463,0,-0.154231
0.846334,0.0203086,0,-0.154847
0.844984,0.0204706,0,-0.155445
0.843634,0.0206323,0,-0.156035
0.842284,0.0207938,0,-0.156635
0.840934,0.020955,0,-0.157232
0.839584,0.0211159,0,-0.157824
0.838234,0.0212765,0,-0.158421
0.836884,0.0214369,0,-0.159024
0.835533,0.021597,0,-0.159616
0.834183,0.0217568,0,-0.160219
0.832833,0.0219163,0,-0.160839
0.831483,0.0220756,0,-0.16142
0.830132,0.0222347,0,-0.162044
0.828782,0.0223934,0,-0.162629
0.827431,0.0225519,0,-0.16325
0.826081,0.0227101,0,-0.163849
0.82473,0.0228681,0,-0.164456
0.82338,0.0230258,0,-0.165072
0.822029,0.0231833,0,-0.165671
0.820679,0.0233405,0,-0.166284
0.819328,0.0234975,0,-0.166896
0.817977,0.0236542,0,-0.167504
0.816627,0.0238107,0,-0.168114
0.815276,0.0239669,0,-0.168743
0.813925,0.0241229,0,-0.169335
0.812575,0.0242786,0,-0.169965
0.811224,0.0244341,0,-0.170579
0.809873,0.0245893,0,-0.171199
0.808522,0.0247443,0,-0.171823
0.807171,0.024899,0,-0.172443
0.80582,0.0250534,0,-0.17308
0.80447,0.0252075,0,-0.173706
0.803119,0.0253614,0,-0.174354
0.801768,0.025515,0,-0.174984
0.800417,0.0256684,0,-0.175642
0.799065,0.0258215,0,-0.176295
0.797714,0.0259743,0,-0.176946
0.796363,0.0261268,0,-0.177624
0.795012,0.0262791,0,-0.178274
0.793661,0.0264311,0,-0.17896
0.79231,0.0265828,0,-0.179623
0.790959,0.0267343,0,-0.180318
0.789607,0.0268855,0,-0.181014
0.788256,0.0270364,0,-0.181693
0.786905,0.0271871,0,-0.182386
0.785553,0.0273375,0,-0.183074
0.784202,0.0274877,0,-0.183764
0.782851,0.0276377,0,-0.184463
0.781499,0.0277874,0,-0.185168
0.780148,0.0279369,0,-0.185852
0.778796,0.0280862,0,-0.186566
0.777445,0.0282352,0,-0.187255
0.776093,0.028384,0,-0.187953
0.774742,0.0285325,0,-0.188663
0.77339,0.0286808,0,-0.18936
0.772038,0.0288288,0,-0.190078
0.770687,0.0289766,0,-0.190791
0.769335,0.0291241,0,-0.1915
0.767983,0.0292713,0,-0.192216
0.766632,0.0294183,0,-0.192924
0.76528,0.029565,0,-0.193658
0.763928,0.0297114,0,-0.194351
0.762576,0.0298576,0,-0.195083
0.761224,0.0300034,0,-0.1958
0.759872,0.0301491,0,-0.196506
0.758521,0.0302944,0,-0.197246
0.757169,0.0304395,0,-0.197947
0.755817,0.0305844,0,-0.198691
0.754465,0.030729,0,-0.199424
0.753113,0.0308734,0,-0.200155
0.751761,0.0310175,0,-0.200903
0.750409,0.0311614,0,-0.201648
0.749056,0.031305,0,-0.2024
0.747704,0.0314483,0,-0.203157
0.746352,0.0315914,0,-0.203921
0.745,0.0317342,0,-0.204688
0.743648,0.0318768,0,-0.205477
0.742296,0.032019,0,-0.206245
0.740943,0.032161,0,-0.207034
0.739591,0.0323028,0,-0.207811
0.738239,0.0324442,0,-0.208622
0.736886,0.0325854,0,-0.209389
0.735534,0.0327263,0,-0.210204
0.734182,0.0328669,0,-0.211004
0.732829,0.0330073,0,-0.211795
0.731477,0.0331474,0,-0.212593
0.730124,0.0332873,0,-0.213392
0.728772,0.033427,0,-0.214199
0.727419,0.0335663,0,-0.214996
0.726067,0.0337055,0,-0.215794
0.724714,0.0338444,0,-0.216607
0.723361,0.0339831,0,-0.217419
0.722009,0.0341215,0,-0.218227
0.720656,0.0342597,0,-0.219057
0.719303,0.0343976,0,-0.21986
0.717951,0.0345353,0,-0.220675
0.716598,0.0346727,0,-0.221496
0.715245,0.0348098,0,-0.222302
0.713892,0.0349467,0,-0.223126
0.71254,0.0350834,0,-0.223959
0.711187,0.0352197,0,-0.224766
0.709834,0.0353558,0,-0.2256
0.708481,0.0354917,0,-0.226424
0.707128,0.0356272,0,-0.227255
0.705775,0.0357625,0,-0.228088
0.704422,0.0358976,0,-0.228912
0.703069,0.0360323,0,-0.229741
0.701716,0.0361668,0,-0.230569
0.700363,0.036301,0,-0.231402
0.69901,0.0364349,0,-0.232245
0.697657,0.0365686,0,-0.233075
0.696304,0.0367019,0,-0.23391
0.694951,0.036835,0,-0.234752
0.693597,0.0369678,0,-0.235596
0.692244,0.0371004,0,-0.236436
0.690891,0.0372326,0,-0.237308
0.689538,0.0373646,0,-0.238129
0.688184,0.0374964,0,-0.239003
0.686831,0.0376278,0,-0.239856
0.685478,0.037759,0,-0.240704
0.684124,0.03789,0,-0.241582
0.682771,0.0380207,0,-0.242435
0.681417,0.0381511,0,-0.243319
0.680064,0.0382813,0,-0.244194
0.67871,0.0384111,0,-0.245078
0.677357,0.0385408,0,-0.245961
0.676003,0.0386701,0,-0.246864
0.67465,0.0387992,0,-0.247786
0.673296,0.038928,0,-0.248687
