Points_0,Points_1,Points_2,Pressure_Coefficient
1,0,0,0.0915704
0.998654,0.000194975,0,0.101866
0.997309,0.000390634,0,0.102522
0.995963,0.000585561,0,0.0961189
0.994617,0.000779617,0,0.093989
0.993272,0.000973484,0,0.0928215
0.991926,0.00116744,0,0.092141
0.99058,0.00136111,0,0.0916626
0.989234,0.0015543,0,0.0910824
0.987888,0.001747,0,0.0904474
0.986542,0.00193928,0,0.0897926
0.985196,0.00213123,0,0.0890976
0.98385,0.00232296,0,0.0884152
0.982504,0.0025145,0,0.0877393
0.981157,0.00270573,0,0.0870469
0.979811,0.00289654,0,0.0864023
0.978465,0.00308689,0,0.0857157
0.977119,0.00327687,0,0.0850466
0.975772,0.00346661,0,0.084367
0.974426,0.0036562,0,0.0836875
0.973079,0.00384561,0,0.0830043
0.971733,0.00403475,0,0.0823065
0.970386,0.00422352,0,0.0816396
0.96904,0.00441184,0,0.080923
0.967693,0.00459975,0,0.0802537
0.966346,0.00478729,0,0.0795217
0.965,0.0049745,0,0.0788435
0.963653,0.00516142,0,0.0781258
0.962306,0.00534807,0,0.0774222
0.960959,0.00553444,0,0.0767082
0.959612,0.00572054,0,0.0760048
0.958265,0.00590635,0,0.0752706
0.956918,0.00609189,0,0.0745523
0.955571,0.00627712,0,0.0738369
0.954224,0.00646204,0,0.0730739
0.952877,0.00664662,0,0.0723821
0.95153,0.00683087,0,0.0716102
0.950183,0.00701476,0,0.070872
0.948835,0.00719833,0,0.0701329
0.947488,0.00738157,0,0.0693819
0.946141,0.0075645,0,0.0686076
0.944793,0.00774713,0,0.0678956
0.943446,0.00792947,0,0.067091
0.942099,0.00811152,0,0.0663488
0.940751,0.0082933,0,0.0655744
0.939404,0.0084748,0,0.0647757
0.938056,0.00865603,0,0.0640206
0.936708,0.00883701,0,0.0632229
0.935361,0.0090177,0,0.0624418
0.934013,0.0091981,0,0.0616492
0.932665,0.00937819,0,0.0608445
0.931318,0.00955795,0,0.0600563
0.92997,0.00973737,0,0.059243
0.928622,0.00991644,0,0.0584336
0.927274,0.0100952,0,0.0576415
0.925926,0.0102736,0,0.0568145
0.924578,0.0104517,0,0.0559995
0.92323,0.0106295,0,0.0551768
0.921882,0.0108071,0,0.0543601
0.920534,0.0109844,0,0.0535134
0.919186,0.0111615,0,0.0527007
0.917838,0.0113383,0,0.0518275
0.916489,0.0115148,0,0.0509897
0.915141,0.0116911,0,0.0501178
0.913793,0.011867,0,0.0492508
0.912445,0.0120427,0,0.0483886
0.911096,0.0122181,0,0.0475149
0.909748,0.0123932,0,0.0466544
0.9084,0.012568,0,0.0457768
0.907051,0.0127425,0,0.0449369
0.905703,0.0129168,0,0.0440268
0.904354,0.0130908,0,0.0431705
0.903006,0.0132646,0,0.0422678
0.901657,0.0134381,0,0.0413805
0.900308,0.0136113,0,0.0405161
0.89896,0.0137842,0,0.0395796
0.897611,0.0139567,0,0.0387175
0.896262,0.014129,0,0.0377755
0.894913,0.014301,0,0.0368901
0.893565,0.0144726,0,0.0359781
0.892216,0.0146438,0,0.0350521
0.890867,0.0148148,0,0.0341382
0.889518,0.0149855,0,0.0332104
0.888169,0.0151559,0,0.032278
0.88682,0.0153261,0,0.0313425
0.885471,0.0154961,0,0.0304133
0.884122,0.0156658,0,0.0294582
0.882773,0.0158353,0,0.0285129
0.881424,0.0160046,0,0.0275659
0.880075,0.0161736,0,0.0265942
0.878725,0.0163424,0,0.0256626
0.877376,0.0165109,0,0.024663
0.876027,0.0166791,0,0.0237229
0.874678,0.0168471,0,0.0227525
0.873328,0.0170147,0,0.0217726
0.871979,0.017182,0,0.0208132
0.870629,0.0173491,0,0.0198325
0.86928,0.0175158,0,0.0188532
0.867931,0.0176822,0,0.0178584
0.866581,0.0178484,0,0.0168828
0.865231,0.0180143,0,0.0158697
0.863882,0.0181798,0,0.01489
0.862532,0.0183451,0,0.0138935
0.861183,0.0185101,0,0.0128801
0.859833,0.0186749,0,0.0118776
0.858483,0.0188394,0,0.0108583
0.857134,0.0190036,0,0.00985688
0.855784,0.0191676,0,0.0088128
0.854434,0.0193313,0,0.00783101
0.853084,0.0194948,0,0.00675699
0.851734,0.019658,0,0.00576882
0.850384,0.019821,0,0.00473381
0.849034,0.0199838,0,0.00366174
0.847684,0.0201463,0,0.0026804
0.846334,0.0203086,0,0.00159111
0.844984,0.0204706,0,0.000566708
0.843634,0.0206323,0,-0.000469438
0.842284,0.0207938,0,-0.00154063
0.840934,0.020955,0,-0.00258854
0.839584,0.0211159,0,-0.00364432
0.838234,0.0212765,0,-0.00471991
0.836884,0.0214369,0,-0.00578276
0.835533,0.021597,0,-0.00686363
0.834183,0.0217568,0,-0.00794177
0.832833,0.0219163,0,-0.00901474
0.831483,0.0220756,0,-0.0101026
0.830132,0.0222347,0,-0.0112013
0.828782,0.0223934,0,-0.0122591
0.827431,0.0225519,0,-0.0133932
0.826081,0.0227101,0,-0.0144577
0.82473,0.0228681,0,-0.0155775
0.82338,0.0230258,0,-0.0166778
0.822029,0.0231833,0,-0.017778
0.820679,0.0233405,0,-0.0188931
0.819328,0.0234975,0,-0.0200116
0.817977,0.0236542,0,-0.0211129
0.816627,0.0238107,0,-0.0222397
0.815276,0.0239669,0,-0.0233699
0.813925,0.0241229,0,-0.0244625
0.812575,0.0242786,0,-0.025625
0.811224,0.0244341,0,-0.0267345
0.809873,0.0245893,0,-0.0278774
0.808522,0.0247443,0,-0.0290095
0.807171,0.024899,0,-0.0301556
0.80582,0.0250534,0,-0.0313069
0.80447,0.0252075,0,-0.0324478
0.803119,0.0253614,0,-0.0336159
0.801768,0.025515,0,-0.0347513
0.800417,0.0256684,0,-0.0359333
0.799065,0.0258215,0,-0.0370906
0.797714,0.0259743,0,-0.0382397
0.796363,0.0261268,0,-0.0394594
0.795012,0.0262791,0,-0.0405802
0.793661,0.0264311,0,-0.0418008
0.79231,0.0265828,0,-0.0429709
0.790959,0.0267343,0,-0.0441521
0.789607,0.0268855,0,-0.0453621
0.788256,0.0270364,0,-0.0465218
0.786905,0.0271871,0,-0.0477491
0.785553,0.0273375,0,-0.048937
0.784202,0.0274877,0,-0.0501488
0.782851,0.0276377,0,-0.0513554
0.781499,0.0277874,0,-0.0525709
0.780148,0.0279369,0,-0.0537637
0.778796,0.0280862,0,-0.0550177
0.777445,0.0282352,0,-0.0562144
0.776093,0.028384,0,-0.0574668
0.774742,0.0285325,0,-0.0586991
0.77339,0.0286808,0,-0.059947
0.772038,0.0288288,0,-0.0611715
0.770687,0.0289766,0,-0.0624528
0.769335,0.0291241,0,-0.0636614
0.767983,0.0292713,0,-0.0649223
0.766632,0.0294183,0,-0.0661955
0.76528,0.029565,0,-0.0674292
0.763928,0.0297114,0,-0.068678
0.762576,0.0298576,0,-0.0699535
0.761224,0.0300034,0,-0.0712113
0.759872,0.0301491,0,-0.0724608
0.758521,0.0302944,0,-0.0737476
0.757169,0.0304395,0,-0.0749973
0.755817,0.0305844,0,-0.076286
0.754465,0.030729,0,-0.0775533
0.753113,0.0308734,0,-0.0788176
0.751761,0.0310175,0,-0.0801138
0.750409,0.0311614,0,-0.0813884
0.749056,0.031305,0,-0.0826785
0.747704,0.0314483,0,-0.0839707
0.746352,0.0315914,0,-0.0852671
0.745,0.0317342,0,-0.0865652
0.743648,0.0318768,0,-0.0878809
0.742296,0.032019,0,-0.0891712
0.740943,0.032161,0,-0.0904973
0.739591,0.0323028,0,-0.0918085
0.738239,0.0324442,0,-0.0931376
0.736886,0.0325854,0,-0.0944373
0.735534,0.0327263,0,-0.0957901
0.734182,0.0328669,0,-0.0971021
0.732829,0.0330073,0,-0.0984717
0.731477,0.0331474,0,-0.0997767
0.730124,0.0332873,0,-0.101162
0.728772,0.033427,0,-0.102502
0.727419,0.0335663,0,-0.103858
0.726067,0.0337055,0,-0.105216
0.724714,0.0338444,0,-0.106596
0.723361,0.0339831,0,-0.107949
0.722009,0.0341215,0,-0.109317
0.720656,0.0342597,0,-0.110707
0.719303,0.0343976,0,-0.112061
0.717951,0.0345353,0,-0.113467
0.716598,0.0346727,0,-0.114857
0.715245,0.0348098,0,-0.116242
0.713892,0.0349467,0,-0.117664
0.71254,0.0350834,0,-0.119044
0.711187,0.0352197,0,-0.120475
0.709834,0.0353558,0,-0.121874
0.708481,0.0354917,0,-0.123282
0.707128,0.0356272,0,-0.124717
0.705775,0.0357625,0,-0.126128
0.704422,0.0358976,0,-0.127568
0.703069,0.0360323,0,-0.128992
0.701716,0.0361668,0,-0.130449
0.700363,0.036301,0,-0.131887
0.69901,0.0364349,0,-0.13334
0.697657,0.0365686,0,-0.134807
0.696304,0.0367019,0,-0.136259
0.694951,0.036835,0,-0.137751
0.693597,0.0369678,0,-0.139206
0.692244,0.0371004,0,-0.140684
0.690891,0.0372326,0,-0.142186
0.689538,0.0373646,0,-0.143617
0.688184,0.0374964,0,-0.145168
0.686831,0.0376278,0,-0.146618
0.685478,0.037759,0,-0.148134
0.684124,0.03789,0,-0.14963
0.682771,0.0380207,0,-0.151146
0.681417,0.0381511,0,-0.152669
0.680064,0.0382813,0,-0.154185
0.67871,0.0384111,0,-0.155739
0.677357,0.0385408,0,-0.157252
0.676003,0.0386701,0,-0.158835
0.67465,0.0387992,0,-0.160368
0.673296,0.038928,0,-0.161933
0.671943,0.0390565,0,-0.163495
0.670589,0.0391847,0,-0.165077
0.669235,0.0393126,0,-0.166665
0.667882,0.0394403,0,-0.168223
0.666528,0.0395676,0,-0.169858
0.665174,0.0396947,0,-0.17143
0.66382,0.0398215,0,-0.173072
0.662467,0.039948,0,-0.174699
0.661113,0.0400742,0,-0.176305
0.659759,0.0402001,0,-0.177983
0.658405,0.0403258,0,-0.179613
0.657051,0.0404512,0,-0.181278
0.655697,0.0405763,0,-0.182957
0.654343,0.0407012,0,-0.184619
0.652989,0.0408258,0,-0.186364
0.651635,0.0409501,0,-0.187993
