Points_0,Points_1,Points_2,Pressure_Coefficient
1,0,0,-0.474587
0.998654,0.000194975,0,-0.442771
0.997309,0.000390634,0,-0.444192
0.995963,0.000585561,0,-0.446751
0.994617,0.000779617,0,-0.444957
0.993272,0.000973484,0,-0.443408
0.991926,0.00116744,0,-0.442047
0.99058,0.00136111,0,-0.440736
0.989234,0.0015543,0,-0.43968
0.987888,0.001747,0,-0.438751
0.986542,0.00193928,0,-0.438024
0.985196,0.00213123,0,-0.437429
0.98385,0.00232296,0,-0.437006
0.982504,0.0025145,0,-0.4367
0.981157,0.00270573,0,-0.436538
0.979811,0.00289654,0,-0.436489
0.978465,0.00308689,0,-0.43655
0.977119,0.00327687,0,-0.436707
0.975772,0.00346661,0,-0.436955
0.974426,0.0036562,0,-0.437283
0.973079,0.00384561,0,-0.437686
0.971733,0.00403475,0,-0.438154
0.970386,0.00422352,0,-0.438694
0.96904,0.00441184,0,-0.439275
0.967693,0.00459975,0,-0.439927
0.966346,0.00478729,0,-0.440593
0.965,0.0049745,0,-0.441337
0.963653,0.00516142,0,-0.442082
0.962306,0.00534807,0,-0.442891
0.960959,0.00553444,0,-0.443704
0.959612,0.00572054,0,-0.44457
0.958265,0.00590635,0,-0.445431
0.956918,0.00609189,0,-0.446343
0.955571,0.00627712,0,-0.447249
0.954224,0.00646204,0,-0.448182
0.952877,0.00664662,0,-0.449129
0.95153,0.00683087,0,-0.450076
0.950183,0.00701476,0,-0.451039
0.948835,0.00719833,0,-0.452005
0.947488,0.00738157,0,-0.452973
0.946141,0.0075645,0,-0.453943
0.944793,0.00774713,0,-0.454922
0.943446,0.00792947,0,-0.455886
0.942099,0.00811152,0,-0.456867
0.940751,0.0082933,0,-0.457828
0.939404,0.0084748,0,-0.458797
0.938056,0.00865603,0,-0.45975
0.936708,0.00883701,0,-0.460704
0.935361,0.0090177,0,-0.461644
0.934013,0.0091981,0,-0.462582
0.932665,0.00937819,0,-0.463503
0.931318,0.00955795,0,-0.464423
0.92997,0.00973737,0,-0.465321
0.928622,0.00991644,0,-0.466217
0.927274,0.0100952,0,-0.467092
0.925926,0.0102736,0,-0.46796
0.924578,0.0104517,0,-0.468807
0.92323,0.0106295,0,-0.469648
0.921882,0.0108071,0,-0.470468
0.920534,0.0109844,0,-0.471281
0.919186,0.0111615,0,-0.472077
0.917838,0.0113383,0,-0.47286
0.916489,0.0115148,0,-0.473628
0.915141,0.0116911,0,-0.474381
0.913793,0.011867,0,-0.475118
0.912445,0.0120427,0,-0.475841
0.911096,0.0122181,0,-0.476546
0.909748,0.0123932,0,-0.477235
0.9084,0.012568,0,-0.477911
0.907051,0.0127425,0,-0.478571
0.905703,0.0129168,0,-0.479215
0.904354,0.0130908,0,-0.479846
0.903006,0.0132646,0,-0.480458
0.901657,0.0134381,0,-0.48106
0.900308,0.0136113,0,-0.481644
0.89896,0.0137842,0,-0.482213
0.897611,0.0139567,0,-0.482768
0.896262,0.014129,0,-0.483305
0.894913,0.014301,0,-0.48383
0.893565,0.0144726,0,-0.484334
0.892216,0.0146438,0,-0.484825
0.890867,0.0148148,0,-0.485298
0.889518,0.0149855,0,-0.485759
0.888169,0.0151559,0,-0.486203
0.88682,0.0153261,0,-0.486636
0.885471,0.0154961,0,-0.487054
0.884122,0.0156658,0,-0.487461
0.882773,0.0158353,0,-0.487856
0.881424,0.0160046,0,-0.488239
0.880075,0.0161736,0,-0.48861
0.878725,0.0163424,0,-0.488969
0.877376,0.0165109,0,-0.489314
0.876027,0.0166791,0,-0.48965
0.874678,0.0168471,0,-0.489969
0.873328,0.0170147,0,-0.49028
0.871979,0.017182,0,-0.490576
0.870629,0.0173491,0,-0.49086
0.86928,0.0175158,0,-0.491134
0.867931,0.0176822,0,-0.491396
0.866581,0.0178484,0,-0.491646
0.865231,0.0180143,0,-0.491887
0.863882,0.0181798,0,-0.492118
0.862532,0.0183451,0,-0.492337
0.861183,0.0185101,0,-0.492547
0.859833,0.0186749,0,-0.492748
0.858483,0.0188394,0,-0.49294
0.857134,0.0190036,0,-0.493122
0.855784,0.0191676,0,-0.493298
0.854434,0.0193313,0,-0.493463
0.853084,0.0194948,0,-0.493624
0.851734,0.019658,0,-0.493777
0.850384,0.019821,0,-0.49392
0.849034,0.0199838,0,-0.494062
0.847684,0.0201463,0,-0.494191
0.846334,0.0203086,0,-0.494318
0.844984,0.0204706,0,-0.494437
0.843634,0.0206323,0,-0.494548
0.842284,0.0207938,0,-0.494653
0.840934,0.020955,0,-0.494753
0.839584,0.0211159,0,-0.494845
0.838234,0.0212765,0,-0.494933
0.836884,0.0214369,0,-0.495014
0.835533,0.021597,0,-0.49509
0.834183,0.0217568,0,-0.495161
0.832833,0.0219163,0,-0.495227
0.831483,0.0220756,0,-0.495288
0.830132,0.0222347,0,-0.495347
0.828782,0.0223934,0,-0.495398
0.827431,0.0225519,0,-0.495449
0.826081,0.0227101,0,-0.495494
0.82473,0.0228681,0,-0.495535
0.82338,0.0230258,0,-0.495574
0.822029,0.0231833,0,-0.495609
0.820679,0.0233405,0,-0.495641
0.819328,0.0234975,0,-0.495671
0.817977,0.0236542,0,-0.495699
0.816627,0.0238107,0,-0.495723
0.815276,0.0239669,0,-0.495748
0.813925,0.0241229,0,-0.495766
0.812575,0.0242786,0,-0.495786
0.811224,0.0244341,0,-0.495801
0.809873,0.0245893,0,-0.495816
0.808522,0.0247443,0,-0.495828
0.807171,0.024899,0,-0.495839
0.80582,0.0250534,0,-0.495848
0.80447,0.0252075,0,-0.495855
0.803119,0.0253614,0,-0.495862
0.801768,0.025515,0,-0.495865
0.800417,0.0256684,0,-0.495869
0.799065,0.0258215,0,-0.495873
0.797714,0.0259743,0,-0.495871
0.796363,0.0261268,0,-0.495876
0.795012,0.0262791,0,-0.495873
0.793661,0.0264311,0,-0.495873
0.79231,0.0265828,0,-0.495872
0.790959,0.0267343,0,-0.495869
0.789607,0.0268855,0,-0.495869
0.788256,0.0270364,0,-0.495865
0.786905,0.0271871,0,-0.495864
0.785553,0.0273375,0,-0.495861
0.784202,0.0274877,0,-0.495859
0.782851,0.0276377,0,-0.495856
0.781499,0.0277874,0,-0.495857
0.780148,0.0279369,0,-0.495854
0.778796,0.0280862,0,-0.495856
0.777445,0.0282352,0,-0.495855
0.776093,0.028384,0,-0.495857
0.774742,0.0285325,0,-0.495858
0.77339,0.0286808,0,-0.495862
0.772038,0.0288288,0,-0.495863
0.770687,0.0289766,0,-0.495871
0.769335,0.0291241,0,-0.495875
0.767983,0.0292713,0,-0.49588
0.766632,0.0294183,0,-0.495889
0.76528,0.029565,0,-0.495896
0.763928,0.0297114,0,-0.495903
0.762576,0.0298576,0,-0.495913
0.761224,0.0300034,0,-0.495924
0.759872,0.0301491,0,-0.495934
0.758521,0.0302944,0,-0.495948
0.757169,0.0304395,0,-0.49596
0.755817,0.0305844,0,-0.495976
0.754465,0.030729,0,-0.495993
0.753113,0.0308734,0,-0.49601
0.751761,0.0310175,0,-0.49603
0.750409,0.0311614,0,-0.496051
0.749056,0.031305,0,-0.496074
0.747704,0.0314483,0,-0.496098
0.746352,0.0315914,0,-0.496124
0.745,0.0317342,0,-0.49615
0.743648,0.0318768,0,-0.496181
0.742296,0.032019,0,-0.496209
0.740943,0.032161,0,-0.496241
0.739591,0.0323028,0,-0.496272
0.738239,0.0324442,0,-0.496308
0.736886,0.0325854,0,-0.496341
0.735534,0.0327263,0,-0.496379
0.734182,0.0328669,0,-0.496414
0.732829,0.0330073,0,-0.496456
0.731477,0.0331474,0,-0.496495
0.730124,0.0332873,0,-0.496538
0.728772,0.033427,0,-0.496582
0.727419,0.0335663,0,-0.496627
0.726067,0.0337055,0,-0.496674
0.724714,0.0338444,0,-0.496724
0.723361,0.0339831,0,-0.496775
0.722009,0.0341215,0,-0.496827
0.720656,0.0342597,0,-0.496883
0.719303,0.0343976,0,-0.496938
0.717951,0.0345353,0,-0.496994
0.716598,0.0346727,0,-0.497055
0.715245,0.0348098,0,-0.497112
0.713892,0.0349467,0,-0.497176
0.71254,0.0350834,0,-0.497237
0.711187,0.0352197,0,-0.497302
0.709834,0.0353558,0,-0.497369
0.708481,0.0354917,0,-0.497435
0.707128,0.0356272,0,-0.497506
0.705775,0.0357625,0,-0.497575
0.704422,0.0358976,0,-0.497648
0.703069,0.0360323,0,-0.497719
0.701716,0.0361668,0,-0.497793
0.700363,0.036301,0,-0.497867
0.69901,0.0364349,0,-0.497942
0.697657,0.0365686,0,-0.498019
0.696304,0.0367019,0,-0.498094
0.694951,0.036835,0,-0.498172
0.693597,0.0369678,0,-0.498251
0.692244,0.0371004,0,-0.498328
0.690891,0.0372326,0,-0.498413
0.689538,0.0373646,0,-0.49849
0.688184,0.0374964,0,-0.498577
0.686831,0.0376278,0,-0.49866
0.685478,0.037759,0,-0.498747
0.684124,0.03789,0,-0.498834
0.682771,0.0380207,0,-0.498921
0.681417,0.0381511,0,-0.499012
0.680064,0.0382813,0,-0.499101
0.67871,0.0384111,0,-0.499196
0.677357,0.0385408,0,-0.499286
0.676003,0.0386701,0,-0.499381
0.67465,0.0387992,0,-0.499476
0.673296,0.038928,0,-0.499572
