Eddy_Viscosity,Mach,Nu_Tilde,Pressure_Coefficient
0,0,0,-0.467751
0,0,0,-0.622363
0,0,0,-0.773789
0,0,0,-0.865313
0,0,0,-0.894492
0,0,0,-0.894721
0,0,0,-0.889357
0,0,0,-0.883503
0,0,0,-0.879668
0,0,0,-0.875627
0,0,0,-0.87223
0,0,0,-0.868548
0,0,0,-0.865231
0,0,0,-0.8618
0,0,0,-0.858475
0,0,0,-0.855089
0,0,0,-0.851844
0,0,0,-0.848659
0,0,0,-0.845531
0,0,0,-0.842381
0,0,0,-0.839254
0,0,0,-0.836168
0,0,0,-0.833137
0,0,0,-0.830136
0,0,0,-0.827152
0,0,0,-0.824166
0,0,0,-0.821154
0,0,0,-0.818096
0,0,0,-0.815004
0,0,0,-0.811895
0,0,0,-0.808774
0,0,0,-0.805621
0,0,0,-0.802407
0,0,0,-0.799115
0,0,0,-0.795742
0,0,0,-0.792312
0,0,0,-0.788867
0,0,0,-0.785446
0,0,0,-0.782061
0,0,0,-0.778687
0,0,0,-0.775279
0,0,0,-0.771808
0,0,0,-0.768263
0,0,0,-0.76466
0,0,0,-0.761021
0,0,0,-0.75736
0,0,0,-0.753697
0,0,0,-0.750056
0,0,0,-0.746463
0,0,0,-0.74293
0,0,0,-0.739432
0,0,0,-0.735909
0,0,0,-0.732294
0,0,0,-0.728554
0,0,0,-0.724702
0,0,0,-0.720787
0,0,0,-0.716861
0,0,0,-0.71296
0,0,0,-0.709083
0,0,0,-0.705182
0,0,0,-0.701179
0,0,0,-0.697022
0,0,0,-0.692729
0,0,0,-0.688379
0,0,0,-0.684064
0,0,0,-0.679838
0,0,0,-0.675689
0,0,0,-0.671555
0,0,0,-0.667368
0,0,0,-0.663077
0,0,0,-0.65866
0,0,0,-0.65411
0,0,0,-0.649426
0,0,0,-0.64461
0,0,0,-0.63968
0,0,0,-0.634684
0,0,0,-0.629693
0,0,0,-0.624761
0,0,0,-0.619885
0,0,0,-0.61503
0,0,0,-0.610176
0,0,0,-0.605331
0,0,0,-0.600515
0,0,0,-0.595741
0,0,0,-0.591017
0,0,0,-0.586344
0,0,0,-0.581724
0,0,0,-0.577147
0,0,0,-0.572601
0,0,0,-0.568063
0,0,0,-0.563512
0,0,0,-0.558937
0,0,0,-0.55435
0,0,0,-0.549791
0,0,0,-0.545325
0,0,0,-0.541008
0,0,0,-0.536857
0,0,0,-0.532837
0,0,0,-0.528891
0,0,0,-0.524969
0,0,0,-0.521059
0,0,0,-0.517189
0,0,0,-0.513401
0,0,0,-0.50971
0,0,0,-0.506092
0,0,0,-0.502511
0,0,0,-0.498961
0,0,0,-0.495474
0,0,0,-0.492097
0,0,0,-0.488852
0,0,0,-0.48571
0,0,0,-0.482612
0,0,0,-0.479498
0,0,0,-0.476349
0,0,0,-0.473181
0,0,0,-0.470023
0,0,0,-0.466894
0,0,0,-0.463795
0,0,0,-0.460721
0,0,0,-0.457688
0,0,0,-0.454733
0,0,0,-0.45189
0,0,0,-0.449158
0,0,0,-0.44649
0,0,0,-0.443818
0,0,0,-0.441088
0,0,0,-0.438289
0,0,0,-0.435447
0,0,0,-0.432613
0,0,0,-0.42983
0,0,0,-0.427122
0,0,0,-0.424487
0,0,0,-0.421898
0,0,0,-0.419312
0,0,0,-0.416689
0,0,0,-0.414021
0,0,0,-0.411331
0,0,0,-0.408659
0,0,0,-0.406037
0,0,0,-0.403464
0,0,0,-0.40092
0,0,0,-0.398371
0,0,0,-0.395792
0,0,0,-0.393174
0,0,0,-0.390537
0,0,0,-0.387917
0,0,0,-0.385357
0,0,0,-0.382882
0,0,0,-0.380497
0,0,0,-0.37818
0,0,0,-0.375888
0,0,0,-0.373564
0,0,0,-0.37117
0,0,0,-0.368707
0,0,0,-0.366227
0,0,0,-0.363786
0,0,0,-0.361409
0,0,0,-0.359095
0,0,0,-0.356828
0,0,0,-0.354589
0,0,0,-0.352361
0,0,0,-0.350128
0,0,0,-0.34788
0,0,0,-0.345618
0,0,0,-0.343359
0,0,0,-0.341126
0,0,0,-0.338945
0,0,0,-0.336834
0,0,0,-0.334797
0,0,0,-0.33281
0,0,0,-0.330828
0,0,0,-0.328795
0,0,0,-0.326669
0,0,0,-0.324448
0,0,0,-0.322174
0,0,0,-0.319919
0,0,0,-0.317748
0,0,0,-0.315679
0,0,0,-0.313677
0,0,0,-0.311669
0,0,0,-0.309608
0,0,0,-0.307496
0,0,0,-0.305367
0,0,0,-0.303242
0,0,0,-0.301114
0,0,0,-0.298969
0,0,0,-0.296812
0,0,0,-0.294661
0,0,0,-0.292535
0,0,0,-0.290442
0,0,0,-0.28838
0,0,0,-0.286343
0,0,0,-0.284317
0,0,0,-0.282292
0,0,0,-0.280254
0,0,0,-0.278194
0,0,0,-0.276108
0,0,0,-0.274005
0,0,0,-0.271895
0,0,0,-0.269792
0,0,0,-0.267699
0,0,0,-0.26562
0,0,0,-0.263563
0,0,0,-0.261544
0,0,0,-0.259568
0,0,0,-0.257621
0,0,0,-0.255656
0,0,0,-0.253631
0,0,0,-0.251534
0,0,0,-0.2494
0,0,0,-0.247276
0,0,0,-0.245191
0,0,0,-0.243129
0,0,0,-0.241036
0,0,0,-0.238869
0,0,0,-0.236628
0,0,0,-0.234358
0,0,0,-0.232117
0,0,0,-0.229938
0,0,0,-0.22781
0,0,0,-0.225697
0,0,0,-0.223562
0,0,0,-0.221387
0,0,0,-0.219172
0,0,0,-0.216936
0,0,0,-0.214705
0,0,0,-0.212505
0,0,0,-0.210351
0,0,0,-0.208245
0,0,0,-0.206176
0,0,0,-0.20412
0,0,0,-0.202045
0,0,0,-0.199924
0,0,0,-0.197756
0,0,0,-0.195574
0,0,0,-0.193429
0,0,0,-0.191352
0,0,0,-0.189329
0,0,0,-0.187317
0,0,0,-0.185275
0,0,0,-0.183182
0,0,0,-0.181033
0,0,0,-0.178837
0,0,0,-0.17661
0,0,0,-0.174382
0,0,0,-0.172181
0,0,0,-0.17003
0,0,0,-0.16792
0,0,0,-0.165827
0,0,0,-0.163712
0,0,0,-0.161545
0,0,0,-0.159311
0,0,0,-0.157022
0,0,0,-0.154714
0,0,0,-0.152442
0,0,0,-0.150238
0,0,0,-0.148102
0,0,0,-0.146003
0,0,0,-0.143905
0,0,0,-0.141787
0,0,0,-0.139661
0,0,0,-0.137551
0,0,0,-0.135479
0,0,0,-0.133439
0,0,0,-0.131403
0,0,0,-0.129334
0,0,0,-0.127224
0,0,0,-0.125093
0,0,0,-0.122977
0,0,0,-0.120881
0,0,0,-0.118791
0,0,0,-0.116684
0,0,0,-0.114555
0,0,0,-0.112404
0,0,0,-0.110239
0,0,0,-0.108057
0,0,0,-0.105859
0,0,0,-0.103639
0,0,0,-0.101402
0,0,0,-0.0991521
0,0,0,-0.0969004
0,0,0,-0.0946482
0,0,0,-0.0923947
0,0,0,-0.090135
0,0,0,-0.087872
0,0,0,-0.0856074
0,0,0,-0.0833446
0,0,0,-0.0810759
0,0,0,-0.0787939
0,0,0,-0.076493
0,0,0,-0.0741809
0,0,0,-0.071864
0,0,0,-0.0695455
0,0,0,-0.0672186
0,0,0,-0.0648777
0,0,0,-0.0625168
0,0,0,-0.0601415
0,0,0,-0.057752
0,0,0,-0.0553452
0,0,0,-0.0529123
0,0,0,-0.0504571
0,0,0,-0.0479865
0,0,0,-0.0455069
0,0,0,-0.0430099
0,0,0,-0.040487
0,0,0,-0.0379401
0,0,0,-0.0353889
0,0,0,-0.0328407
0,0,0,-0.0302885
0,0,0,-0.0277176
0,0,0,-0.0251148
0,0,0,-0.0224684
0,0,0,-0.0197841
0,0,0,-0.0170666
0,0,0,-0.0143246
0,0,0,-0.0115502
0,0,0,-0.00874101
0,0,0,-0.00589351
0,0,0,-0.00302505
0,0,0,-0.000149671
0,0,0,0.00272695
0,0,0,0.00562081
0,0,0,0.00854177
0,0,0,0.0115043
0,0,0,0.0145088
0,0,0,0.0175562
0,0,0,0.0206387
0,0,0,0.0237591
0,0,0,0.0269142
0,0,0,0.0301044
0,0,0,0.0333082
0,0,0,0.0365049
0,0,0,0.0396908
0,0,0,0.0428933
0,0,0,0.046133
0,0,0,0.0494329
0,0,0,0.0528005
0,0,0,0.0562434
0,0,0,0.0597566
0,0,0,0.0633413
0,0,0,0.0669842
0,0,0,0.0706678
0,0,0,0.0743482
0,0,0,0.0780127
0,0,0,0.0816935
0,0,0,0.0854449
0,0,0,0.0893001
0,0,0,0.0932929
0,0,0,0.097438
0,0,0,0.101754
0,0,0,0.106241
0,0,0,0.110898
0,0,0,0.115688
0,0,0,0.120562
0,0,0,0.125521
0,0,0,0.130644
0,0,0,0.135992
0,0,0,0.141622
0,0,0,0.14756
0,0,0,0.153834
0,0,0,0.160443
0,0,0,0.167367
0,0,0,0.174503
0,0,0,0.181754
0,0,0,0.189185
0,0,0,0.196993
0,0,0,0.205313
0,0,0,0.214264
0,0,0,0.223914
0,0,0,0.234315
0,0,0,0.245414
0,0,0,0.25706
0,0,0,0.269196
0,0,0,0.282087
0,0,0,0.296017
0,0,0,0.311208
0,0,0,0.327797
0,0,0,0.345844
0,0,0,0.365134
0,0,0,0.385389
0,0,0,0.40686
0,0,0,0.430254
0,0,0,0.456046
0,0,0,0.484598
0,0,0,0.515897
0,0,0,0.549444
0,0,0,0.585354
0,0,0,0.624607
0,0,0,0.668055
0,0,0,0.715968
0,0,0,0.767829
0,0,0,0.822953
0,0,0,0.881454
0,0,0,0.943154
0,0,0,1.00692
0,0,0,1.07061
0,0,0,1.12992
