Eddy_Viscosity,Mach,Nu_Tilde,Pressure_Coefficient
0,0,0,0.217147
0,0,0,0.176219
0,0,0,0.142327
0,0,0,0.11895
0,0,0,0.0994058
0,0,0,0.0790664
0,0,0,0.0612534
0,0,0,0.0441833
0,0,0,0.0282227
0,0,0,0.0130368
0,0,0,-0.00133029
0,0,0,-0.0150134
0,0,0,-0.0280998
0,0,0,-0.0406802
0,0,0,-0.0527321
0,0,0,-0.0643105
0,0,0,-0.0754848
0,0,0,-0.0863466
0,0,0,-0.0968885
0,0,0,-0.107121
0,0,0,-0.117048
0,0,0,-0.126732
0,0,0,-0.136199
0,0,0,-0.145483
0,0,0,-0.154587
0,0,0,-0.163544
0,0,0,-0.172332
0,0,0,-0.180956
0,0,0,-0.189389
0,0,0,-0.197657
0,0,0,-0.205766
0,0,0,-0.213742
0,0,0,-0.221583
0,0,0,-0.229283
0,0,0,-0.236829
0,0,0,-0.244214
0,0,0,-0.251459
0,0,0,-0.258578
0,0,0,-0.265603
0,0,0,-0.272531
0,0,0,-0.279356
0,0,0,-0.286061
0,0,0,-0.292639
0,0,0,-0.299085
0,0,0,-0.305416
0,0,0,-0.311636
0,0,0,-0.317757
0,0,0,-0.323784
0,0,0,-0.329723
0,0,0,-0.33558
0,0,0,-0.341367
0,0,0,-0.34708
0,0,0,-0.35273
0,0,0,-0.358296
0,0,0,-0.363794
0,0,0,-0.369207
0,0,0,-0.37455
0,0,0,-0.379817
0,0,0,-0.385019
0,0,0,-0.390165
0,0,0,-0.395263
0,0,0,-0.4003
0,0,0,-0.405268
0,0,0,-0.410156
0,0,0,-0.414959
0,0,0,-0.419667
0,0,0,-0.424276
0,0,0,-0.428778
0,0,0,-0.433166
0,0,0,-0.437435
0,0,0,-0.441579
0,0,0,-0.445588
0,0,0,-0.449454
0,0,0,-0.453163
0,0,0,-0.456704
0,0,0,-0.460049
0,0,0,-0.463194
0,0,0,-0.46615
0,0,0,-0.468932
0,0,0,-0.471539
0,0,0,-0.473982
0,0,0,-0.476248
0,0,0,-0.478358
0,0,0,-0.480315
0,0,0,-0.482136
0,0,0,-0.483824
0,0,0,-0.485392
0,0,0,-0.486838
0,0,0,-0.488177
0,0,0,-0.489407
0,0,0,-0.49054
0,0,0,-0.491577
0,0,0,-0.492524
0,0,0,-0.49338
0,0,0,-0.494153
0,0,0,-0.494848
0,0,0,-0.495475
0,0,0,-0.496037
0,0,0,-0.496545
0,0,0,-0.497
0,0,0,-0.497414
0,0,0,-0.497785
0,0,0,-0.498119
0,0,0,-0.498419
0,0,0,-0.498683
0,0,0,-0.498924
0,0,0,-0.499135
0,0,0,-0.49933
0,0,0,-0.499502
0,0,0,-0.499663
0,0,0,-0.499809
0,0,0,-0.49995
0,0,0,-0.500082
0,0,0,-0.500219
0,0,0,-0.500362
0,0,0,-0.500516
0,0,0,-0.500672
0,0,0,-0.500835
0,0,0,-0.500999
0,0,0,-0.501169
0,0,0,-0.501341
0,0,0,-0.501522
0,0,0,-0.50171
0,0,0,-0.501905
0,0,0,-0.5021
0,0,0,-0.502298
0,0,0,-0.502492
0,0,0,-0.502684
0,0,0,-0.502871
0,0,0,-0.50305
0,0,0,-0.503227
0,0,0,-0.503394
0,0,0,-0.503558
0,0,0,-0.503712
0,0,0,-0.503864
0,0,0,-0.504007
0,0,0,-0.504148
0,0,0,-0.504281
0,0,0,-0.504413
0,0,0,-0.504537
0,0,0,-0.504659
0,0,0,-0.504772
0,0,0,-0.504881
0,0,0,-0.504981
0,0,0,-0.505075
0,0,0,-0.505161
0,0,0,-0.50524
0,0,0,-0.50531
0,0,0,-0.505374
0,0,0,-0.50543
0,0,0,-0.505482
0,0,0,-0.505527
0,0,0,-0.505568
0,0,0,-0.505601
0,0,0,-0.505634
0,0,0,-0.505658
0,0,0,-0.505684
0,0,0,-0.505702
0,0,0,-0.505724
0,0,0,-0.505742
0,0,0,-0.505766
0,0,0,-0.505789
0,0,0,-0.50582
0,0,0,-0.505854
0,0,0,-0.505903
0,0,0,-0.505962
0,0,0,-0.506034
0,0,0,-0.50611
0,0,0,-0.506194
0,0,0,-0.506278
0,0,0,-0.506366
0,0,0,-0.506452
0,0,0,-0.50654
0,0,0,-0.506624
0,0,0,-0.506707
0,0,0,-0.506786
0,0,0,-0.506864
0,0,0,-0.506936
0,0,0,-0.507008
0,0,0,-0.507073
0,0,0,-0.507134
0,0,0,-0.507192
0,0,0,-0.507243
0,0,0,-0.507293
0,0,0,-0.507335
0,0,0,-0.507375
0,0,0,-0.507408
0,0,0,-0.50744
0,0,0,-0.507466
0,0,0,-0.507493
0,0,0,-0.507515
0,0,0,-0.507539
0,0,0,-0.507561
0,0,0,-0.507586
0,0,0,-0.507611
0,0,0,-0.507644
0,0,0,-0.507681
0,0,0,-0.507723
0,0,0,-0.507765
0,0,0,-0.507809
0,0,0,-0.507852
0,0,0,-0.507895
0,0,0,-0.507936
0,0,0,-0.507977
0,0,0,-0.508013
0,0,0,-0.508051
0,0,0,-0.508083
0,0,0,-0.508115
0,0,0,-0.508145
0,0,0,-0.50817
0,0,0,-0.508197
0,0,0,-0.508218
0,0,0,-0.508242
0,0,0,-0.508261
0,0,0,-0.508284
0,0,0,-0.508304
0,0,0,-0.50833
0,0,0,-0.508357
0,0,0,-0.508393
0,0,0,-0.508432
0,0,0,-0.508475
0,0,0,-0.508515
0,0,0,-0.508556
0,0,0,-0.508592
0,0,0,-0.508626
0,0,0,-0.508653
0,0,0,-0.508676
0,0,0,-0.50869
0,0,0,-0.508699
0,0,0,-0.508698
