Eddy_Viscosity,Mach,Nu_Tilde,Pressure_Coefficient
0,0,0,0.113314
0,0,0,0.121747
0,0,0,0.0844811
0,0,0,0.0765451
0,0,0,0.0712648
0,0,0,0.063133
0,0,0,0.0554893
0,0,0,0.0468749
0,0,0,0.0383613
0,0,0,0.029442
0,0,0,0.0204006
0,0,0,0.0110664
0,0,0,0.00153829
0,0,0,-0.00824733
0,0,0,-0.0182552
0,0,0,-0.028517
0,0,0,-0.0390254
0,0,0,-0.0497969
0,0,0,-0.0608275
0,0,0,-0.0721308
0,0,0,-0.0837091
0,0,0,-0.0955728
0,0,0,-0.107722
0,0,0,-0.120162
0,0,0,-0.132894
0,0,0,-0.145916
0,0,0,-0.159222
0,0,0,-0.172808
0,0,0,-0.186654
0,0,0,-0.200753
0,0,0,-0.215071
0,0,0,-0.229596
0,0,0,-0.244288
0,0,0,-0.259126
0,0,0,-0.274072
0,0,0,-0.289108
0,0,0,-0.304204
0,0,0,-0.319356
0,0,0,-0.334567
0,0,0,-0.349879
0,0,0,-0.365354
0,0,0,-0.381104
0,0,0,-0.397273
0,0,0,-0.414094
0,0,0,-0.432
0,0,0,-0.451847
0,0,0,-0.475279
0,0,0,-0.505786
0,0,0,-0.550188
0,0,0,-0.621233
0,0,0,-0.737435
0,0,0,-0.889138
0,0,0,-1.01466
0,0,0,-1.07919
0,0,0,-1.1
0,0,0,-1.10159
0,0,0,-1.09742
0,0,0,-1.09254
0,0,0,-1.0881
0,0,0,-1.08404
0,0,0,-1.0801
0,0,0,-1.07605
0,0,0,-1.07176
0,0,0,-1.0672
0,0,0,-1.06243
0,0,0,-1.05757
0,0,0,-1.05272
0,0,0,-1.04792
0,0,0,-1.04317
0,0,0,-1.03839
0,0,0,-1.03351
0,0,0,-1.02849
0,0,0,-1.0233
0,0,0,-1.01792
0,0,0,-1.01234
0,0,0,-1.00659
0,0,0,-1.00079
0,0,0,-0.995053
0,0,0,-0.989419
0,0,0,-0.983856
0,0,0,-0.978322
0,0,0,-0.972808
0,0,0,-0.967337
0,0,0,-0.961934
0,0,0,-0.956614
0,0,0,-0.951382
0,0,0,-0.946236
0,0,0,-0.94116
0,0,0,-0.936131
0,0,0,-0.931113
0,0,0,-0.926077
0,0,0,-0.921008
0,0,0,-0.91592
0,0,0,-0.910861
0,0,0,-0.905908
0,0,0,-0.90114
0,0,0,-0.896603
0,0,0,-0.892281
0,0,0,-0.888107
0,0,0,-0.88399
0,0,0,-0.879866
0,0,0,-0.875723
0,0,0,-0.871608
0,0,0,-0.86758
0,0,0,-0.86365
0,0,0,-0.859781
0,0,0,-0.855942
0,0,0,-0.852147
0,0,0,-0.848454
0,0,0,-0.844924
0,0,0,-0.841566
0,0,0,-0.838335
0,0,0,-0.835151
0,0,0,-0.831966
0,0,0,-0.828776
0,0,0,-0.82561
0,0,0,-0.822493
0,0,0,-0.819419
0,0,0,-0.816352
0,0,0,-0.813272
0,0,0,-0.810207
0,0,0,-0.807231
0,0,0,-0.804409
0,0,0,-0.801749
0,0,0,-0.799191
0,0,0,-0.796636
0,0,0,-0.793997
0,0,0,-0.79124
0,0,0,-0.788391
0,0,0,-0.785504
0,0,0,-0.782632
0,0,0,-0.77981
0,0,0,-0.777042
0,0,0,-0.774305
0,0,0,-0.771567
0,0,0,-0.768816
0,0,0,-0.766074
0,0,0,-0.763373
0,0,0,-0.760725
0,0,0,-0.7581
0,0,0,-0.755444
0,0,0,-0.752712
0,0,0,-0.749901
0,0,0,-0.747056
0,0,0,-0.744244
0,0,0,-0.741515
0,0,0,-0.73888
0,0,0,-0.736316
0,0,0,-0.733806
0,0,0,-0.731353
0,0,0,-0.728976
0,0,0,-0.726667
0,0,0,-0.724386
0,0,0,-0.722091
0,0,0,-0.719775
0,0,0,-0.717459
0,0,0,-0.715161
0,0,0,-0.712875
0,0,0,-0.710585
0,0,0,-0.708279
0,0,0,-0.705958
0,0,0,-0.70363
0,0,0,-0.701307
0,0,0,-0.699003
0,0,0,-0.696741
0,0,0,-0.694546
0,0,0,-0.692438
0,0,0,-0.690428
0,0,0,-0.688517
0,0,0,-0.686682
0,0,0,-0.68488
0,0,0,-0.683047
0,0,0,-0.681129
0,0,0,-0.679099
0,0,0,-0.676976
0,0,0,-0.674823
0,0,0,-0.672718
0,0,0,-0.670709
0,0,0,-0.668786
0,0,0,-0.666884
0,0,0,-0.664934
0,0,0,-0.662916
0,0,0,-0.660859
0,0,0,-0.65879
0,0,0,-0.656716
0,0,0,-0.654626
0,0,0,-0.652526
0,0,0,-0.650439
0,0,0,-0.648389
0,0,0,-0.64639
0,0,0,-0.644439
0,0,0,-0.642521
0,0,0,-0.640617
0,0,0,-0.638709
0,0,0,-0.636789
0,0,0,-0.634872
0,0,0,-0.632982
0,0,0,-0.63114
0,0,0,-0.629339
0,0,0,-0.62753
0,0,0,-0.625646
0,0,0,-0.623643
0,0,0,-0.62154
0,0,0,-0.619416
0,0,0,-0.617369
0,0,0,-0.61547
0,0,0,-0.613715
0,0,0,-0.612042
0,0,0,-0.610363
0,0,0,-0.608613
0,0,0,-0.606772
0,0,0,-0.604868
0,0,0,-0.602954
0,0,0,-0.601069
0,0,0,-0.599215
0,0,0,-0.597365
0,0,0,-0.59549
0,0,0,-0.593576
0,0,0,-0.591626
0,0,0,-0.589632
0,0,0,-0.587588
0,0,0,-0.585497
0,0,0,-0.583383
0,0,0,-0.581268
0,0,0,-0.57916
0,0,0,-0.577047
0,0,0,-0.574925
0,0,0,-0.572811
0,0,0,-0.570735
0,0,0,-0.568715
0,0,0,-0.566735
0,0,0,-0.564755
0,0,0,-0.562729
0,0,0,-0.560641
0,0,0,-0.558521
0,0,0,-0.556428
0,0,0,-0.554407
0,0,0,-0.552447
0,0,0,-0.550504
0,0,0,-0.548529
0,0,0,-0.546494
0,0,0,-0.54439
0,0,0,-0.542227
0,0,0,-0.540026
0,0,0,-0.537825
0,0,0,-0.535664
0,0,0,-0.533572
0,0,0,-0.531542
0,0,0,-0.529547
