"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          35,      -5.152000789,      -4.969825599,       -5.11292081,      -4.395942618,      -10.52122326,       3.129423835,     0.03724459713,      0.7552523175,                 0,                 0,                 0,      0.1031858358,    0.006772992198,      0.7561397686,                 0,       20.27817122,     0.00175915116
          36,      -5.172037015,      -4.990192665,      -5.154756013,      -4.418524734,      -10.52122451,       3.128855193,     0.03856961282,      0.7506112472,                 0,                 0,                 0,     0.09876067035,    0.008283994989,      0.7515558761,                 0,       19.46120773,     0.00175915116
          37,       -5.19236479,      -5.010620012,      -5.211209879,      -4.444197911,      -10.52122547,       3.127253307,     0.03961275519,      0.7454721929,                 0,                 0,                 0,     0.09517294597,     0.00953342534,       0.746463043,                 0,       18.81899377,     0.00175915116
          38,      -5.212413284,      -5.035176713,      -5.267110675,      -4.468704553,      -10.52122606,       3.124840373,     0.04030983364,      0.7401161712,                 0,                 0,                 0,     0.09243072387,     0.01044581813,      0.7411394704,                 0,       18.36068533,     0.00175915116
          39,       -5.23164603,      -5.065467353,      -5.307948692,      -4.490322673,      -10.52122633,       3.121829804,      0.0406230401,      0.7348559989,                 0,                 0,                 0,     0.09053179097,     0.01097078754,      0.7358961967,                 0,       18.08963576,     0.00175915116
          40,      -5.249612594,      -5.101564694,       -5.33160603,      -4.509666922,      -10.52122624,       3.117260764,     0.04053469312,      0.7299555366,                 0,                 0,                 0,     0.08944074003,     0.01108003129,      0.7309961557,                 0,       18.00816734,     0.00175915116
          41,      -5.265863112,      -5.142042658,      -5.346315125,      -4.527540063,      -10.52122584,       3.110321116,     0.04004848017,      0.7256346333,                 0,                 0,                 0,     0.08909863798,     0.01076837257,      0.7266591663,                 0,       18.11890564,     0.00175915116
          42,      -5.280321641,      -5.183908805,      -5.359011446,      -4.543968516,      -10.52122516,       3.103121205,     0.03918710831,      0.7220490085,                 0,                 0,                 0,     0.08942106617,     0.01005222354,      0.7230417366,                 0,       18.42567721,     0.00175915116
          43,      -5.292937408,      -5.223088352,      -5.370948728,      -4.558151412,      -10.52122419,       3.094298121,     0.03797184231,        0.71914871,                 0,                 0,                 0,     0.09025091345,    0.008954845059,      0.7200948123,                 0,        18.9389997,    0.002557284817
          44,      -5.303468985,      -5.255413716,      -5.381031527,      -4.569213353,      -10.52122286,       3.084388214,     0.03644463754,      0.7169433388,                 0,                 0,                 0,     0.09146488807,    0.007517771434,      0.7178296774,                 0,       19.67212153,    0.002557284817
          45,      -5.311772867,      -5.278162742,      -5.389517575,      -4.577065858,      -10.52122103,       3.076018093,     0.03465867817,      0.7154334362,                 0,                 0,                 0,     0.09294829624,    0.005794121792,      0.7162490166,                 0,       20.64225971,    0.002557284817
          46,      -5.318727971,      -5.290885404,      -5.398350531,       -4.58310788,      -10.52121838,       3.066991927,     0.03267699821,      0.7146543057,                 0,                 0,                 0,     0.09461690122,    0.003845455965,      0.7153906453,                 0,       21.87025568,    0.002557284817
          47,      -5.326367376,      -5.294923001,      -5.408926098,      -4.589797629,      -10.52121435,       3.057573384,     0.03055084967,      0.7145134114,                 0,                 0,                 0,     0.09635462868,    0.001726714097,      0.7151641685,                 0,       23.38767724,    0.002557284817
          48,      -5.336985143,      -5.292457899,      -5.422002948,      -4.599506554,      -10.52120791,       3.046056907,     0.02833459725,      0.7149034013,                 0,                 0,                 0,     0.09805236932,  -0.0005034563416,      0.7154645129,                 0,       25.23075924,    0.002557284817
          49,      -5.350198708,       -5.28579136,      -5.438078383,      -4.611836393,      -10.52119714,       3.034218011,     0.02609273186,      0.7157190701,                 0,                 0,                 0,     0.09961540821,   -0.002776376435,      0.7161891577,                 0,       27.42982505,    0.002557284817
          50,      -5.363983586,      -5.277642515,         -5.456915,      -4.624795493,       -10.5211785,        3.02335448,     0.02387974878,      0.7167910881,                 0,                 0,                 0,      0.1009495619,   -0.005030770151,      0.7171711078,                 0,       30.01669301,    0.002557284817
          51,      -5.376605487,      -5.270509564,       -5.47708733,       -4.63665865,      -10.52114552,       3.012667923,     0.02174454879,      0.7180284604,                 0,                 0,                 0,      0.1020126867,   -0.007214108782,      0.7183214128,                 0,       33.02107887,    0.002557284817
          52,      -5.387259297,      -5.266058069,       -5.49689943,      -4.646766868,      -10.52108612,       3.005440012,     0.01975250371,      0.7195672947,                 0,                 0,                 0,      0.1028594839,   -0.009266559612,      0.7197787048,                 0,       36.42916894,    0.002557284817
          53,      -5.397652366,      -5.265405482,      -5.515755582,      -4.656863224,      -10.52097776,       3.001590951,     0.01793822769,      0.7213167982,                 0,                 0,                 0,      0.1034757812,    -0.01114987712,        0.72145366,                 0,       40.21115188,     0.00336703063
          54,      -5.408055999,      -5.269454854,      -5.534024804,      -4.667257458,      -10.52077819,       2.993120789,     0.01632271282,      0.7231322044,                 0,                 0,                 0,      0.1038343704,    -0.01283725128,      0.7232024758,                 0,       44.30220714,     0.00336703063
          55,      -5.419255312,      -5.278807148,       -5.55165885,      -4.678778361,      -10.52040781,        2.98840282,     0.01491986683,      0.7248798963,                 0,                 0,                 0,      0.1039159662,    -0.01430940007,      0.7248922041,                 0,        48.5848771,     0.00336703063
          56,      -5.430445653,      -5.293831957,      -5.567724602,      -4.690690658,      -10.51971635,       2.984916551,     0.01373808574,       0.726444008,                 0,                 0,                 0,      0.1037116475,    -0.01555326419,      0.7264074117,                 0,       52.87810992,     0.00336703063
          57,      -5.441429782,      -5.314604838,      -5.580632689,      -4.702717813,      -10.51841978,         2.9794074,     0.01278473632,      0.7277855476,                 0,                 0,                 0,      0.1032445034,    -0.01655991124,      0.7277094352,                 0,        56.9261289,     0.00336703063
          58,      -5.451354526,      -5.340885696,       -5.58975839,       -4.71402696,      -10.51598403,        2.97428027,     0.01205702734,      0.7288677948,                 0,                 0,                 0,      0.1025448521,    -0.01733065012,      0.7287614718,                 0,       60.45169958,     0.00336703063
          59,      -5.460144286,      -5.372202815,      -5.596582128,       -4.72438259,      -10.51141717,       2.967609965,     0.01154918719,      0.7297013913,                 0,                 0,                 0,      0.1016624245,    -0.01787167669,      0.7295739218,                 0,       63.18205598,     0.00336703063
          60,      -5.469396233,      -5.407777526,      -5.602771003,      -4.735117836,       -10.5029292,       2.961938692,     0.01124765066,      0.7302791757,                 0,                 0,                 0,      0.1006408002,    -0.01819625646,      0.7301390828,                 0,       64.92726327,     0.00336703063
          61,      -5.479837841,      -5.446506977,      -5.609623555,      -4.746840621,      -10.48747114,       2.954756311,     0.01113605156,      0.7306134845,                 0,                 0,                 0,     0.09952778396,    -0.01832123959,      0.7304686219,                 0,       65.60794737,     0.00336703063
          62,      -5.490921763,      -5.487283126,      -5.618601739,      -4.758939781,      -10.46038537,       2.947916212,     0.01119120405,      0.7306999892,                 0,                 0,                 0,     0.09836235577,    -0.01826961859,      0.7305572793,                 0,         65.292348,     0.00336703063
          63,      -5.501918475,      -5.528932618,      -5.629371154,      -4.770675359,      -10.41584531,        2.94068234,     0.01138840403,      0.7305557197,                 0,                 0,                 0,     0.09718531675,     -0.0180667639,      0.7304210754,                 0,       64.14908691,     0.00336703063
          64,      -5.512603756,      -5.570126828,      -5.641283329,      -4.781826076,      -10.34886181,       2.933808481,     0.01170019591,      0.7301907764,                 0,                 0,                 0,     0.09602943114,    -0.01774051592,      0.7300689958,                 0,       62.40842309,     0.00336703063
          65,      -5.523561887,      -5.609229844,      -5.654554464,      -4.792962006,      -10.25811669,       2.926052239,     0.01209896169,      0.7296253404,                 0,                 0,                 0,     0.09492425868,    -0.01731928362,       0.729520092,                 0,        60.3047897,     0.00336703063
          66,      -5.535103099,      -5.644774146,      -5.668649494,      -4.804488894,      -10.14687528,       2.918244645,     0.01255784994,      0.7288901636,                 0,                 0,                 0,      0.0938959518,     -0.0168311361,      0.7288040086,                 0,       58.04259224,     0.00336703063
          67,      -5.547693026,      -5.676444317,      -5.683424654,      -4.816981487,      -10.02089439,       2.909406947,     0.01305077633,      0.7280171571,                 0,                 0,                 0,     0.09296449073,    -0.01630342271,      0.7279515796,                 0,       55.78343683,     0.00336703063
          68,      -5.561715546,       -5.70433115,      -5.698499666,      -4.830925471,       -9.88571469,       2.899395086,     0.01355287093,       0.727034873,                 0,                 0,                 0,     0.09214269118,    -0.01576214401,      0.7269903313,                 0,       53.64434422,     0.00336703063
          69,      -5.576004098,      -5.728636799,      -5.713615012,      -4.845223188,      -9.745418557,       2.888151676,     0.01404125019,      0.7259697973,                 0,                 0,                 0,     0.09143727165,    -0.01523123247,      0.7259458057,                 0,       51.70264665,      0.0041791568
          70,      -5.590346333,      -5.750188039,      -5.728310289,      -4.859649153,      -9.602686631,       2.876112682,      0.0144959878,      0.7248497862,                 0,                 0,                 0,     0.09085112901,    -0.01473172102,      0.7248450335,                 0,       50.00347656,      0.0041791568
          71,      -5.605185074,      -5.769783374,      -5.742993766,      -4.874611907,      -9.459283094,       2.863044185,     0.01490085018,      0.7237056815,                 0,                 0,                 0,      0.0903849923,    -0.01428107315,       0.723718177,                 0,       48.56807986,      0.0041791568
          72,      -5.620212144,      -5.788097749,      -5.759243767,      -4.889821091,      -9.316505081,       2.848945338,     0.01524359088,      0.7225705989,                 0,                 0,                 0,     0.09003792075,    -0.01389286012,      0.7225978313,                 0,       47.40160008,      0.0041791568
          73,      -5.634714555,      -5.805693482,       -5.77733635,       -4.90453284,       -9.17549481,       2.833884791,     0.01551535722,      0.7214734605,                 0,                 0,                 0,     0.08980598498,    -0.01357709316,      0.7215125384,                 0,        46.5006026,      0.0041791568
          74,      -5.648636259,      -5.822959983,      -5.796146696,      -4.918619367,      -9.037422324,       2.817437321,     0.01571077624,      0.7204392482,                 0,                 0,                 0,     0.08968300198,     -0.0133401478,      0.7204870431,                 0,        45.8563751,      0.0041791568
          75,      -5.661982042,      -5.839974042,      -5.814155038,      -4.932131718,      -8.903607057,        2.80039931,     0.01582729773,       0.719487389,                 0,                 0,                 0,     0.08966062395,    -0.01318535518,      0.7195406539,                 0,       45.45863743,      0.0041791568
          76,      -5.675552989,      -5.856592532,      -5.830297959,      -4.945936205,      -8.775583795,       2.783227267,     0.01586492888,      0.7186332216,                 0,                 0,                 0,     0.08972902695,    -0.01311332638,      0.7186886974,                 0,       45.29697087,      0.0041791568
          77,      -5.690242326,      -5.871786676,      -5.844578789,      -4.960960277,      -8.670458144,       2.766667708,     0.01582585276,      0.7178872763,                 0,                 0,                 0,     0.08987675475,    -0.01312230454,      0.7179417833,                 0,       45.36168049,      0.0041791568
          78,      -5.705448238,      -5.884355329,      -5.857887732,      -4.976526962,      -8.613171252,       2.749812528,     0.01571370736,       0.717251389,                 0,                 0,                 0,     0.09008951145,    -0.01320872861,      0.7173018926,                 0,       45.64495014,      0.0041791568
          79,      -5.720358965,      -5.893934563,      -5.870940392,      -4.991713772,      -8.577127757,       2.732727978,     0.01553378715,      0.7167213679,                 0,                 0,                 0,      0.0903512587,    -0.01336713949,      0.7167650503,                 0,        46.1395126,      0.0041791568
          80,      -5.733574902,      -5.900334598,      -5.883835759,      -5.005054128,      -8.551184671,       2.715376056,     0.01529332372,      0.7162923486,                 0,                 0,                 0,     0.09064634559,    -0.01359011539,      0.7163266875,                 0,       46.83693106,      0.0041791568
          81,      -5.744148691,      -5.903533491,      -5.896409611,       -5.01560492,      -8.530509324,       2.699247637,     0.01500137087,      0.7159600961,                 0,                 0,                 0,     0.09096037718,    -0.01386843915,      0.7159829374,                 0,        47.7263113,      0.0041791568
          82,       -5.75327195,      -5.903906074,      -5.908241385,      -5.024527391,      -8.513253338,       2.683735771,     0.01466838327,      0.7157205826,                 0,                 0,                 0,     0.09128048181,    -0.01419150228,      0.7157301971,                 0,       48.79341978,      0.0041791568
          83,      -5.762119469,       -5.90230381,      -5.919199071,      -5.033051968,      -8.498363104,       2.668683794,     0.01430554272,       0.715569147,                 0,                 0,                 0,     0.09159541957,    -0.01454794419,      0.7155642599,                 0,       50.02041245,      0.0041791568
          84,      -5.772033148,      -5.899833631,      -5.929639211,      -5.042609181,      -8.486045542,       2.654807792,     0.01392418204,       0.715500372,                 0,                 0,                 0,     0.09189583467,    -0.01492622291,      0.7154801696,                 0,       51.38545086,      0.0041791568
          85,      -5.784402249,      -5.897385449,      -5.939907976,      -5.054646413,      -8.476120701,        2.64194151,     0.01353509861,      0.7155077926,                 0,                 0,                 0,      0.0921743505,    -0.01531528925,      0.7154719016,                 0,       52.86313851,      0.0041791568
          86,      -5.798017303,      -5.895527409,      -5.949762862,      -5.067993433,      -8.468129091,        2.63004462,     0.01314807453,      0.7155838373,                 0,                 0,                 0,     0.09242545017,     -0.0157050639,      0.7155322851,                 0,       54.42499096,      0.0041791568
          87,      -5.811585959,      -5.894571117,      -5.958645984,      -5.081291484,      -8.463480688,        2.61907966,     0.01277165187,      0.7157188911,                 0,                 0,                 0,     0.09264493361,    -0.01608662418,       0.715652057,                 0,       56.03964927,      0.0041791568
          88,      -5.823917496,      -5.894809041,      -5.966649557,      -5.093312042,      -8.459855837,       2.608967904,     0.01241307014,      0.7158999724,                 0,                 0,                 0,     0.09282925483,    -0.01645221322,      0.7158185381,                 0,       57.67307883,      0.0041791568
          89,      -5.834392476,      -5.896461564,      -5.974196547,       -5.10345355,      -8.456939031,       2.599808658,     0.01207841316,      0.7161124604,                 0,                 0,                 0,     0.09297573212,    -0.01679516282,      0.7160173647,                 0,       59.28862101,      0.0041791568
          90,      -5.843213615,          -5.89966,      -5.981633154,      -5.111944545,      -8.456225118,       2.592349475,     0.01177263413,      0.7163423909,                 0,                 0,                 0,     0.09308302543,    -0.01710996098,      0.7162347835,                 0,       60.84809762,      0.0041791568
          91,      -5.851342143,      -5.904587062,      -5.988902591,      -5.119743358,       -8.45572129,       2.586504739,     0.01149959935,      0.7165783437,                 0,                 0,                 0,     0.09315162159,    -0.01739228425,      0.7164595396,                 0,       62.31333126,      0.0041791568
          92,      -5.859327069,      -5.911471389,      -5.995971476,      -5.127419561,      -8.455062579,       2.582202662,     0.01126206504,      0.7168115259,                 0,                 0,                 0,     0.09318367269,    -0.01763902422,      0.7166829582,                 0,       63.64832055,      0.0041791568
          93,      -5.867832459,       -5.92042818,      -6.002968109,      -5.135642081,      -8.454075788,       2.579132639,     0.01106160442,      0.7170349048,                 0,                 0,                 0,     0.09318248043,    -0.01784832549,      0.7168980758,                 0,       64.82196231,      0.0041791568
          94,      -5.876815289,       -5.93127571,      -6.010323685,      -5.144390847,      -8.453744589,       2.576940681,     0.01089861192,      0.7172426764,                 0,                 0,                 0,     0.09315202277,    -0.01801956001,       0.717099109,                 0,       65.81046113,      0.0041791568
          95,      -5.886235954,      -5.943690008,       -6.01853272,      -5.153618698,      -8.453602566,       2.575482391,     0.01077238134,      0.7174299927,                 0,                 0,                 0,     0.09309656907,    -0.01815323803,      0.7172811851,                 0,       66.59901559,      0.0041791568
          96,       -5.89543035,        -5.9572954,      -6.027864338,       -5.16267366,      -8.453151623,       2.574318395,     0.01068120971,      0.7175926433,                 0,                 0,                 0,     0.09302029209,    -0.01825089139,      0.7174400288,                 0,       67.18271269,      0.0041791568
          97,      -5.904382517,      -5.971757393,      -6.038350529,       -5.17149126,       -8.45210594,       2.573304658,     0.01062254756,      0.7177274031,                 0,                 0,                 0,     0.09292720043,    -0.01831493752,      0.7175723146,                 0,       67.56640994,      0.0041791568
          98,       -5.91354855,      -5.986898983,      -6.048930288,      -5.180511994,      -8.450151759,       2.572267189,     0.01059319758,      0.7178324455,                 0,                 0,                 0,     0.09282121021,    -0.01834849751,      0.7176760887,                 0,       67.76352843,      0.0041791568
          99,      -5.923350083,      -6.002588903,      -6.058794576,      -5.190196937,      -8.446786686,       2.570656438,      0.0105894973,       0.717907146,                 0,                 0,                 0,     0.09270603272,    -0.01835520568,      0.7177505794,                 0,       67.79426119,      0.0041791568
         100,      -5.934410396,      -6.018684562,      -6.067268473,      -5.201199015,      -8.443285959,       2.568309687,     0.01060758218,      0.7179516443,                 0,                 0,                 0,     0.09258498157,    -0.01833892905,      0.7177957704,                 0,       67.68287364,    0.004991923384
         101,      -5.946348534,      -6.034942273,      -6.074458189,      -5.213203422,      -8.441419809,       2.565053959,     0.01064359286,      0.7179660713,                 0,                 0,                 0,     0.09246070423,    -0.01830352913,      0.7178116371,                 0,       67.45523625,    0.004991923384
         102,      -5.958965704,      -6.051045508,      -6.081106564,      -5.225979144,      -8.439775343,       2.560754987,     0.01069383127,       0.717950616,                 0,                 0,                 0,     0.09233523393,     -0.0182527086,      0.7177982193,                 0,       67.13689394,    0.004991923384
         103,      -5.971606928,      -6.066713572,      -6.087817306,       -5.23882845,      -8.437895876,       2.555445933,     0.01075480597,      0.7179060629,                 0,                 0,                 0,     0.09221023693,    -0.01818998768,      0.7177561601,                 0,       66.75211665,    0.004991923384
         104,      -5.983265572,      -6.081680817,       -6.09493854,      -5.250741722,      -8.435457414,       2.549189178,     0.01082319432,       0.717833647,                 0,                 0,                 0,     0.09208704119,     -0.0181187361,      0.7176865595,                 0,       66.32364027,    0.004991923384
         105,      -5.993460666,      -6.095656478,      -6.103311891,      -5.261181979,      -8.432238344,       2.542203382,     0.01089582272,      0.7177350235,                 0,                 0,                 0,     0.09196668097,    -0.01804219159,      0.7175909435,                 0,       65.87249463,    0.004991923384
         106,      -6.001992199,      -6.108418292,      -6.113897634,      -5.269900144,      -8.427994493,       2.534726112,     0.01096966967,      0.7176122851,                 0,                 0,                 0,     0.09184994399,    -0.01796345752,      0.7174712814,                 0,       65.41785727,    0.004991923384
         107,      -6.009010729,      -6.119847011,      -6.127720315,      -5.277019013,      -8.422890746,       2.526770128,      0.0110419647,       0.717468067,                 0,                 0,                 0,     0.09173743391,    -0.01788540837,      0.7173300944,                 0,       64.97648624,    0.004991923384
         108,      -6.015215186,      -6.130060652,      -6.144298847,      -5.283231645,      -8.417796396,        2.51813232,     0.01111029452,      0.7173048263,                 0,                 0,                 0,      0.0916294112,    -0.01781055446,      0.7171697405,                 0,       64.56217925,    0.004991923384
         109,      -6.021072602,      -6.139449772,      -6.162499857,      -5.289054254,      -8.412825394,       2.508817886,      0.0111726555,      0.7171241678,                 0,                 0,                 0,     0.09152563775,     -0.0177409625,      0.7169917423,                 0,        64.1856511,    0.004991923384
         110,       -6.02741338,        -6.1484669,      -6.181275995,      -5.295342045,      -8.407184326,        2.49877338,     0.01122745597,      0.7169264145,                 0,                 0,                 0,     0.09142531382,    -0.01767823589,      0.7167963585,                 0,       63.85475182,    0.004991923384
         111,      -6.034890311,      -6.157575311,       -6.19886188,      -5.302802338,      -8.400667642,       2.488305103,      0.0112734757,       0.716711286,                 0,                 0,                 0,     0.09132734654,    -0.01762358254,      0.7165832597,                 0,       63.57500604,    0.004991923384
