"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
           0,      -4.218594718,      -15.52547169,      -15.93492477,      -3.840131557,      -10.10638289,      0.1866911364,      0.0133003391,                 0,                 0,                 0,     0.01702254002,      0.1864963668,     0.01579824638,                 0,     0.07124247756,   0.0006612907549
           1,       -4.66999362,      -4.381631084,      -4.351338099,      -4.269639503,      -10.79630331,      0.1982171653,     0.02134671213,                 0,                 0,                 0,     0.01294885938,      0.1979136521,     0.02399818905,                 0,      0.1076935597,    0.001116637044
           2,      -4.715170486,      -4.503973575,        -4.9126347,      -4.299909334,      -11.14814003,      0.2012188962,     0.03294313997,                 0,                 0,                 0,     0.01835532862,       0.200759881,     0.03563375984,                 0,      0.1637179241,    0.001116637044
           3,      -4.830627406,      -4.657680995,      -5.009295129,      -4.411277792,      -11.34436251,      0.2037581802,      0.0363319107,                 0,                 0,                 0,     0.02039381621,      0.2032535745,     0.03905621849,                 0,      0.1783089673,    0.001116637044
           4,      -4.866304241,      -4.729962667,      -4.964872745,      -4.457356165,       -11.3370438,       0.204360615,     0.03794566117,                 0,                 0,                 0,     0.02169880183,      0.2038343532,     0.04067788873,                 0,      0.1856799128,    0.001116637044
           5,      -4.836942298,      -4.728250207,      -4.914242088,      -4.443541946,      -11.31850645,      0.2031877377,     0.03836822088,                 0,                 0,                 0,     0.02211915534,      0.2026559245,     0.04108471013,                 0,      0.1888313799,    0.001116637044
           6,       -4.79474566,      -4.707327449,      -4.874913112,      -4.411348557,      -11.21282757,      0.1981756837,     0.03852416659,                 0,                 0,                 0,     0.02229423344,       0.197642232,     0.04117354913,                 0,      0.1943940138,    0.001116637044
           7,      -4.716888694,      -4.655626853,      -4.802588328,        -4.3363041,      -11.17363927,      0.1921193394,      0.0388442174,                 0,                 0,                 0,     0.02251694639,       0.191582146,     0.04141249936,                 0,      0.2021879605,    0.001116637044
           8,      -4.667429837,      -4.626409983,      -4.764915993,      -4.293387174,      -11.03453241,      0.1848724286,     0.03952009498,                 0,                 0,                 0,     0.02297249621,      0.1843268371,     0.04199130724,                 0,      0.2137695452,    0.001116637044
           9,       -4.58713209,      -4.557882239,       -4.70517586,      -4.213772465,      -11.00656656,      0.1794591337,     0.04020995958,                 0,                 0,                 0,     0.02345024415,      0.1789047926,     0.04260864617,                 0,      0.2240619284,    0.001116637044
          10,      -4.540214005,       -4.51777687,      -4.677339542,      -4.170315231,      -10.86847512,      0.1738022686,     0.04161051453,                 0,                 0,                 0,     0.02443188601,      0.1732296861,     0.04393335128,                 0,       0.239412954,    0.001116637044
          11,      -4.468338834,       -4.43861778,      -4.625935933,      -4.090121456,      -10.85764743,      0.1697633147,     0.04279025639,                 0,                 0,                 0,     0.02526903731,      0.1691753017,     0.04505892088,                 0,       0.252058323,    0.001116637044
          12,      -4.428357084,      -4.396473393,      -4.594712625,      -4.048140235,      -10.73982775,      0.1652107831,     0.04491066712,                 0,                 0,                 0,     0.02681183472,      0.1645947936,     0.04711820018,                 0,      0.2718385947,    0.001116637044
          13,      -4.365716407,      -4.326323461,      -4.537880861,      -3.975076246,      -10.69526308,      0.1610114774,     0.04711944752,                 0,                 0,                 0,     0.02848461452,      0.1603662969,     0.04927056961,                 0,      0.2926465136,    0.001116637044
          14,      -4.315748256,      -4.277910573,      -4.485150582,      -3.919335388,      -10.59616846,      0.1561373658,     0.04999892695,                 0,                 0,                 0,     0.03086990313,      0.1554540765,     0.05208454484,                 0,      0.3202239688,    0.001116637044
          15,      -4.255890568,      -4.235366532,      -4.423249275,      -3.856672527,      -10.60503723,      0.1527735048,     0.05155987833,                 0,                 0,                 0,     0.03224057501,      0.1520696215,     0.05360032678,                 0,      0.3374922792,    0.001116637044
