"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      
          0,           0,           0,      -3.374474374,      -3.403858535,      -3.248981551,      -2.658121142,      0.1134910666,      0.1857244867,                 0,                 0,                 0,     0.07348345073,      0.1059129956,      0.1901479543,                 0,       1.636467894
          0,           0,          10,      -3.713685669,      -3.532354645,      -3.770705133,      -2.974586868,     0.03640880457,       0.458796711,                 0,                 0,                 0,      0.1397630435,     0.01788687312,      0.4598913816,                 0,       12.60125721
          0,           0,          20,       -3.82172219,       -3.59251538,      -3.859497216,      -3.063472396,    0.005308249194,      0.6831957368,                 0,                 0,                 0,      0.1179587783,    -0.02223307766,      0.6828545105,                 0,       128.7045336
          0,           0,          30,      -4.070504752,       -3.86404376,      -4.098083735,      -3.308017639,      0.0195590552,      0.7022141206,                 0,                 0,                 0,     0.09641169071,   -0.008760410689,      0.7024318352,                 0,       35.90225159
          0,           0,          40,       -4.35159838,      -4.212447984,      -4.365649185,      -3.600083025,    0.009424668316,      0.7604818999,                 0,                 0,                 0,      0.1186855467,    -0.02123511397,      0.7602437861,                 0,        80.6905744
          0,           0,          50,      -4.592165999,      -4.458101606,      -4.615728759,      -3.857886583,     0.01337700833,      0.8036988271,                 0,                 0,                 0,      0.1114232297,    -0.01902789515,       0.803584898,                 0,       60.08061048
          0,           0,          60,      -4.695070481,      -4.683018725,      -4.842615329,      -3.972817857,     0.01208482316,      0.8184727264,                 0,                 0,                 0,      0.1175275119,    -0.02091450976,      0.8182947086,                 0,       67.72732338
          0,           0,          70,      -4.855792928,      -4.841310563,      -5.021943219,      -4.125319548,     0.01136542202,       0.838831776,                 0,                 0,                 0,       0.116349315,    -0.02245392191,      0.8386082176,                 0,       73.80559861
          0,           0,          80,      -5.147096988,      -4.973449114,      -5.283349921,      -4.405146146,     0.01155177843,      0.8376665052,                 0,                 0,                 0,      0.1147963371,    -0.02222074932,      0.8374514051,                 0,        72.5140731
          0,           0,          90,      -5.403747061,      -5.264412492,      -5.462746214,      -4.656395784,     0.01067935448,      0.8413873483,                 0,                 0,                 0,      0.1151159077,    -0.02324243731,      0.8411340604,                 0,       78.78634895
          0,           0,         100,      -5.604900521,      -5.503217595,      -5.661099284,      -4.859784242,     0.01094238484,       0.840293942,                 0,                 0,                 0,      0.1139554702,    -0.02293554965,      0.8400521444,                 0,       76.79257805
          0,           0,         110,      -5.774181885,      -5.738917162,      -5.849695542,      -5.038882165,     0.01069424888,      0.8408721308,                 0,                 0,                 0,       0.114511374,    -0.02320678856,      0.8406198619,                 0,       78.62844231
          0,           0,         120,      -6.037771591,      -5.927379669,      -6.091928371,      -5.302569106,     0.01080031231,      0.8414052819,                 0,                 0,                 0,      0.1142694167,    -0.02312230061,      0.8411568548,                 0,       77.90564365
          0,           0,         130,      -6.319326303,      -6.193764921,      -6.361033064,      -5.591155165,     0.01077357588,      0.8414817855,                 0,                 0,                 0,      0.1144287414,    -0.02315209888,      0.8412322186,                 0,       78.10608057
          0,           0,         140,      -6.563137191,      -6.389556216,      -6.632209447,      -5.830739179,     0.01075641271,      0.8416746033,                 0,                 0,                 0,      0.1143252059,    -0.02317701984,      0.8414241879,                 0,       78.24863416
          0,           0,         150,      -6.811811237,       -6.56279681,      -6.847324701,      -6.069376991,     0.01075021864,      0.8413934031,                 0,                 0,                 0,      0.1142637273,    -0.02317187478,      0.8411429666,                 0,       78.26756196
          0,           0,         160,      -6.878283172,      -6.818819289,       -7.04301199,      -6.147739197,     0.01072966374,      0.8412813216,                 0,                 0,                 0,      0.1142308292,    -0.02318789539,      0.8410301477,                 0,       78.40705375
          0,           0,         170,      -6.926277599,      -7.051935219,      -7.151217005,      -6.199155792,     0.01073280273,      0.8411257348,                 0,                 0,                 0,      0.1141989568,    -0.02317848784,      0.8408748138,                 0,       78.36962589
          0,           0,         180,      -7.121034556,      -7.198149961,      -7.393134959,      -6.391852697,     0.01073089242,      0.8410845093,                 0,                 0,                 0,      0.1142111451,    -0.02317873496,      0.8408335448,                 0,       78.37973545
          0,           0,         190,      -7.535979419,      -7.499332847,      -7.715049723,      -6.801295025,     0.01073420712,      0.8410657908,                 0,                 0,                 0,      0.1142078005,    -0.02317466848,      0.8408149751,                 0,       78.35378814
          0,           0,         200,      -7.950007903,      -7.918003799,      -8.028396414,      -7.234500466,     0.01073428866,      0.8410526229,                 0,                 0,                 0,      0.1142100298,    -0.02317405627,      0.8408018212,                 0,       78.35196629
          0,           0,         210,      -8.148793903,      -8.058709912,      -8.263662928,      -7.423774308,     0.01073354764,      0.8410397989,                 0,                 0,                 0,      0.1142052006,     -0.0231742798,      0.8407889778,                 0,       78.35618077
          0,           0,         220,      -8.262742482,      -8.242204828,      -8.310879701,      -7.553381862,     0.01073309047,      0.8410207352,                 0,                 0,                 0,      0.1142015541,     -0.0231739682,      0.8407699112,                 0,       78.35774211
          0,           0,         230,      -8.085319304,      -8.260849367,      -8.357343169,       -7.36645449,     0.01073252876,      0.8410091272,                 0,                 0,                 0,      0.1141999689,    -0.02317406159,      0.8407582899,                 0,       78.36076158
          0,           0,         240,      -8.228392787,      -8.417492766,       -8.54663421,      -7.503120771,      0.0107328057,      0.8410020272,                 0,                 0,                 0,      0.1141995732,    -0.02317349869,      0.8407512068,                 0,       78.35807808
          0,           0,         250,      -8.614968563,      -8.656990156,      -8.942026469,      -7.887434769,     0.01073291522,      0.8410000121,                 0,                 0,                 0,      0.1142001725,    -0.02317330804,      0.8407491978,                 0,       78.35709073
          0,           0,         260,       -9.14612999,      -9.007898057,       -9.33115575,      -8.438383616,      0.0107330666,      0.8409993695,                 0,                 0,                 0,      0.1142002379,    -0.02317313088,      0.8407485618,                 0,       78.35592571
          0,           0,         270,      -9.219494773,      -9.349253113,       -9.47022375,      -8.504355115,     0.01073305977,      0.8409986478,                 0,                 0,                 0,      0.1142001973,    -0.02317310862,      0.8407478404,                 0,       78.35590838
          0,           0,         280,      -9.518615958,      -9.552044397,      -9.664331707,      -8.793602351,     0.01073302301,      0.8409978279,                 0,                 0,                 0,       0.114199971,    -0.02317311231,      0.8407470197,                 0,       78.35610036
          0,           0,         290,      -9.476719236,       -9.65244421,      -9.639517875,       -8.76737336,     0.01073300129,      0.8409969865,                 0,                 0,                 0,       0.114199835,    -0.02317310009,      0.8407461781,                 0,       78.35618049
          0,           0,         300,      -9.433819529,        -9.6136791,      -9.747316954,      -8.711453145,     0.01073299764,      0.8409965512,                 0,                 0,                 0,      0.1141998143,     -0.0231730862,      0.8407457431,                 0,       78.35616663
          0,           0,         310,      -9.737007233,      -9.832800435,      -10.07287744,      -9.008476413,     0.01073301416,      0.8409963845,                 0,                 0,                 0,      0.1141998372,    -0.02317306297,      0.8407455772,                 0,       78.35603046
          0,           0,         320,      -10.28992539,      -10.17119157,      -10.54262256,      -9.577922001,     0.01073302298,      0.8409963843,                 0,                 0,                 0,        0.11419987,    -0.02317305415,      0.8407455773,                 0,       78.35596606
          0,           0,         330,      -10.33412668,      -10.46393174,      -10.62630383,      -9.623541438,     0.01073302741,      0.8409963946,                 0,                 0,                 0,      0.1141998746,    -0.02317305013,      0.8407455877,                 0,       78.35593464
          0,           0,         340,       -10.4271536,      -10.61853822,      -10.76188951,       -9.70172587,     0.01073302613,      0.8409963769,                 0,                 0,                 0,      0.1141998695,     -0.0231730507,        0.84074557,                 0,       78.35594237
          0,           0,         350,      -10.89237546,      -10.93368924,      -11.06225572,      -10.16931432,     0.01073302427,       0.840996347,                 0,                 0,                 0,      0.1141998606,    -0.02317305136,      0.8407455401,                 0,       78.35595318
          0,           0,         360,      -10.82243209,      -11.01912144,       -11.0581548,      -10.10994842,     0.01073302362,      0.8409963216,                 0,                 0,                 0,      0.1141998572,    -0.02317305098,      0.8407455147,                 0,       78.35595553
          0,           0,         370,      -10.87982693,      -11.02755566,      -11.22291168,      -10.15447983,     0.01073302399,      0.8409963131,                 0,                 0,                 0,      0.1141998584,    -0.02317305027,      0.8407455062,                 0,       78.35595203
          0,           0,         380,      -11.33356218,      -11.30665723,      -11.62694148,      -10.60418233,     0.01073302481,      0.8409963145,                 0,                 0,                 0,      0.1141998607,    -0.02317304951,      0.8407455076,                 0,        78.3559462
          0,           0,         389,      -11.50068046,      -11.61611295,      -11.72447456,       -10.7960918,     0.01073302518,      0.8409963184,                 0,                 0,                 0,      0.1141998621,     -0.0231730493,      0.8407455116,                 0,       78.35594389
