"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
           0,      -4.222089227,      -15.15248575,       -15.3317504,      -3.279363925,      -10.10712956,      0.2976269406,       0.113428683,                 0,                 0,                 0,     0.08756506412,      0.2960818856,       0.117402636,                 0,      0.3811102677,   0.0006612907541
           1,      -4.713645047,      -4.213979011,      -4.389298702,      -3.770473512,      -10.68474034,      0.3387386743,       0.118233218,                 0,                 0,                 0,      0.0828250621,      0.3371256208,      0.1227570736,                 0,      0.3490396197,    0.001116637043
           2,      -4.862585462,      -4.320959608,      -4.656807227,      -3.901634782,      -10.97113154,      0.3389839014,      0.1024828143,                 0,                 0,                 0,     0.06733289287,      0.3375816652,      0.1070113637,                 0,      0.3023235435,    0.001116637043
           3,      -4.919247978,      -4.407412926,      -4.742318502,       -3.96363742,      -11.18037278,        0.33013666,     0.09233118539,                 0,                 0,                 0,      0.0586359059,       0.328871109,     0.09674221279,                 0,      0.2796756513,    0.001116637043
           4,      -4.930270653,      -4.461604955,      -4.689168306,      -3.981175475,      -11.26048265,      0.3141773499,     0.08643296474,                 0,                 0,                 0,     0.05417812267,      0.3129921841,      0.0906308849,                 0,       0.275108835,    0.001116637043
           5,       -4.88249147,      -4.474557263,      -4.599133247,      -3.930252233,      -11.29195118,      0.3014661327,     0.08419769571,                 0,                 0,                 0,     0.05258411301,      0.3003120277,      0.0882256603,                 0,      0.2792940453,    0.001116637043
           6,      -4.839800643,      -4.467898871,      -4.539265787,      -3.887290536,      -11.25494385,      0.2876644538,     0.08246349487,                 0,                 0,                 0,     0.05128004035,      0.2865347999,     0.08630686177,                 0,      0.2866655709,    0.001116637043
           7,      -4.769455277,      -4.412418121,      -4.447928715,      -3.813558343,       -11.2371668,      0.2778164954,     0.08147939163,                 0,                 0,                 0,     0.05048445789,      0.2767008974,     0.08519101922,                 0,      0.2932849308,    0.001116637043
           8,      -4.732440067,      -4.375080556,      -4.401485111,      -3.782575891,      -11.15934974,      0.2635928373,     0.08034346165,                 0,                 0,                 0,     0.04952372054,      0.2624937196,     0.08386478921,                 0,      0.3048013841,    0.001116637043
           9,      -4.680477811,      -4.309481185,      -4.341246839,      -3.736194861,      -11.11853642,      0.2526286236,     0.07982791345,                 0,                 0,                 0,     0.04908662601,      0.2515373896,     0.08320251722,                 0,      0.3159891872,    0.001116637043
          10,      -4.657212421,      -4.280830054,      -4.320887472,      -3.726220007,      -11.02218559,      0.2353627488,     0.07985759804,                 0,                 0,                 0,     0.04925884705,      0.2342726644,     0.08300107339,                 0,      0.3392958251,    0.001116637043
          11,      -4.616747157,      -4.239243024,       -4.29082173,      -3.693683832,      -10.96833758,      0.2226350045,     0.08030589442,                 0,                 0,                 0,     0.04987706293,      0.2215400595,     0.08327895251,                 0,      0.3607065053,    0.001116637043
          12,      -4.592065821,      -4.225625337,      -4.281163294,      -3.678485633,      -10.88068619,      0.2029989441,     0.08168448797,                 0,                 0,                 0,     0.05207259939,      0.2018873042,     0.08439456883,                 0,      0.4023887334,    0.001116637043
