"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,           0,       -4.42450788,      -15.25103934,      -15.54584035,      -3.779475475,      -10.47457535,      0.2242051879,      0.2313387909,                 0,                 0,                 0,     0.08804767299,      0.2149081309,      0.2400002036,                 0,       1.031817297,    0.001110027972
          0,           0,          10,      -4.055266818,       -3.86637316,      -4.163309706,       -3.36425877,      -10.42412492,      0.1154564971,      0.1733181447,                 0,                 0,                 0,      0.0283991983,      0.1085320267,      0.1777362686,                 0,       1.501155406,    0.001183213824
          0,           0,          20,      -4.155587565,      -3.917503837,       -4.22329339,      -3.452880379,      -10.57709499,     0.06422908782,      0.2961149272,                 0,                 0,                 0,     0.06994345636,     0.05250206917,      0.2984174234,                 0,       4.610293206,    0.001183213824
          0,           0,          30,      -4.534206692,      -4.417630689,      -4.552007213,      -3.844175809,      -10.91621088,     0.04532517347,      0.4196209209,                 0,                 0,                 0,       0.090960079,     0.02874249715,      0.4210818893,                 0,       9.258010257,    0.001183213824
          0,           0,          40,      -4.880358321,      -5.030499343,      -5.032630528,      -4.223589041,      -11.05148049,      0.0528327404,      0.4690845202,                 0,                 0,                 0,     0.06538616668,     0.03429366632,      0.4708030692,                 0,       8.878671004,    0.001776977969
          0,           0,          50,      -5.009279461,      -5.079689473,      -5.397057937,      -4.353870877,      -10.47761989,     0.05187122443,      0.4580070623,                 0,                 0,                 0,     0.05372046266,     0.03376972909,      0.4596963111,                 0,       8.829694447,    0.001776977969
          0,           0,          60,      -5.084370904,      -5.256816294,      -5.520556263,      -4.417365476,       -9.75639101,     0.05033176706,      0.4622271897,                 0,                 0,                 0,     0.06880488941,     0.03206505175,      0.4638524486,                 0,       9.183607424,    0.001776977969
          0,           0,          70,      -5.267314045,      -5.504245829,      -5.625874958,      -4.604321528,      -9.348857698,     0.04871385595,      0.4630229882,                 0,                 0,                 0,     0.06913248623,     0.03041701741,      0.4645838271,                 0,       9.504954579,    0.002955290606
          0,           0,          80,      -5.455675715,      -5.769720797,      -5.763283293,      -4.802014972,      -9.688853199,     0.04778432264,      0.4556240426,                 0,                 0,                 0,      0.0627236627,     0.02977997873,      0.4571539812,                 0,       9.535011012,    0.002955290606
          0,           0,          90,      -5.443840681,      -5.849015869,      -5.829313703,      -4.788438557,      -10.46675331,     0.04705352033,      0.4455407055,                 0,                 0,                 0,     0.05671025857,     0.02944737333,      0.4470496686,                 0,       9.468807059,    0.002955290606
