"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
           0,      -4.237509174,      -15.36534842,      -15.66977735,       -3.67110355,      -10.12387206,      0.2066958374,     0.02802583006,                 0,                 0,                 0,     0.02988989337,      0.2063021559,     0.03079020637,                 0,      0.1355897168,    0.000661290736
           1,      -4.702434975,      -4.372682341,       -4.41257376,      -4.128958645,      -10.78922219,      0.2321047901,     0.05097988768,                 0,                 0,                 0,     0.03530787541,      0.2314015627,     0.05408233855,                 0,      0.2196416871,    0.001116637025
           2,      -4.777538618,      -4.460066066,      -4.863921008,      -4.178374005,      -11.09022851,      0.2373977835,     0.05336224154,                 0,                 0,                 0,     0.03276698596,       0.236662191,     0.05653533242,                 0,      0.2247798642,    0.001116637025
           3,      -4.888552812,      -4.577326058,      -4.952856827,      -4.281755595,      -11.30707838,      0.2411686363,     0.05282817134,                 0,                 0,                 0,     0.03157374764,      0.2404398551,     0.05605178774,                 0,      0.2190507528,    0.001116637025
           4,      -4.939475108,      -4.645263795,      -4.901271878,      -4.345787501,      -11.35278362,      0.2411625965,     0.05205111899,                 0,                 0,                 0,     0.03117820802,      0.2404442177,     0.05527472417,                 0,      0.2158341291,    0.001116637025
           5,      -4.902240048,      -4.657594026,      -4.850161755,      -4.321264245,      -11.35883834,      0.2354166536,     0.05154139982,                 0,                 0,                 0,     0.03095436503,      0.2347056129,      0.0546881339,                 0,      0.2189369317,    0.001116637025
           6,      -4.859226749,      -4.655464524,      -4.817904528,      -4.282099628,      -11.30336418,      0.2267264621,      0.0511761609,                 0,                 0,                 0,     0.03075105808,      0.2260210891,      0.0542065984,                 0,      0.2257176354,    0.001116637025
           7,      -4.793966212,      -4.618923067,      -4.757279996,      -4.208565253,      -11.27918988,      0.2193330101,     0.05116120176,                 0,                 0,                 0,     0.03070429514,      0.2186284998,     0.05409266981,                 0,      0.2332581026,    0.001116637025
           8,      -4.759928075,      -4.595629517,      -4.725794736,      -4.174707998,      -11.18101108,      0.2107366547,     0.05158244927,                 0,                 0,                 0,     0.03090129617,      0.2100272758,      0.0543988064,                 0,      0.2447720798,    0.001116637025
           9,       -4.70166674,      -4.531837158,      -4.669649554,      -4.111813617,      -11.13900119,       0.204313943,     0.05217941137,                 0,                 0,                 0,     0.03123708041,      0.2035971485,     0.05490973883,                 0,      0.2553884018,    0.001116637025
          10,      -4.669892761,      -4.496836326,      -4.643167092,      -4.085948256,      -11.02247377,       0.196232558,      0.0538745117,                 0,                 0,                 0,     0.03228231536,      0.1954937964,     0.05649650763,                 0,      0.2745442054,    0.001116637025
          11,      -4.609365004,      -4.425020453,      -4.594961169,      -4.027067144,      -10.97930444,      0.1901450083,     0.05545118408,                 0,                 0,                 0,      0.0332803821,      0.1893856865,     0.05799154912,                 0,       0.291625768,    0.001116637025
          12,      -4.575634849,      -4.390206211,      -4.576937417,       -4.00374751,      -10.86884068,      0.1817960298,     0.05890538943,                 0,                 0,                 0,     0.03551630026,      0.1809912171,     0.06133368325,                 0,      0.3240191191,    0.001116637025
          13,       -4.51585443,      -4.326880881,      -4.542730515,      -3.946809684,      -10.83310553,      0.1756140029,     0.06168997026,                 0,                 0,                 0,     0.03733811626,       0.174772469,     0.06403526026,                 0,      0.3512816132,    0.001116637025
          14,      -4.484945309,       -4.29948489,      -4.537649927,      -3.925494622,      -10.73604621,      0.1672000407,     0.06707305436,                 0,                 0,                 0,      0.0409075934,      0.1662872012,     0.06930523042,                 0,      0.4011545336,    0.001116637025
