"Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
           0,      -4.222089227,      -15.35936519,      -15.68701278,      -3.527971726,      -10.10783671,      0.2293923364,     0.04846596189,                 0,                 0,                 0,     0.04427192683,      0.2287230041,     0.05153232835,                 0,      0.2112797779,   0.0006612907541
           1,      -4.695770629,      -4.310343713,      -4.414049134,      -3.998639018,      -10.74928414,      0.2603071898,     0.06520840943,                 0,                 0,                 0,     0.04633871353,      0.2594109685,     0.06868711051,                 0,      0.2505056026,    0.001116637043
           2,      -4.797910848,      -4.403924707,      -4.788498856,      -4.075530197,      -11.04311003,       0.265854668,     0.06514212814,                 0,                 0,                 0,     0.04139570622,      0.2649588368,     0.06869509524,                 0,      0.2450290929,    0.001116637043
           3,      -4.895376054,      -4.505888574,      -4.872488843,       -4.16929286,        -11.255968,       0.269091829,     0.06360268323,                 0,                 0,                 0,     0.03898527334,      0.2682163153,     0.06719912179,                 0,      0.2363605148,    0.001116637043
           4,      -4.935276148,       -4.56612005,       -4.81805612,      -4.223642005,      -11.30526879,      0.2641943078,      0.0622290828,                 0,                 0,                 0,     0.03796644691,      0.2633376203,     0.06576008486,                 0,      0.2355428598,    0.001116637043
           5,      -4.882353176,      -4.578212306,       -4.74482042,      -4.179824569,      -11.31077538,      0.2556242753,     0.06154973248,                 0,                 0,                 0,     0.03756971171,      0.2547774497,      0.0649660746,                 0,      0.2407820321,    0.001116637043
           6,      -4.828612343,       -4.57336652,      -4.694137181,      -4.129691014,      -11.24530951,      0.2450300491,     0.06099612908,                 0,                 0,                 0,     0.03720539604,      0.2441915833,     0.06427070357,                 0,      0.2489332607,    0.001116637043
           7,      -4.747381919,      -4.524653306,      -4.612487343,      -4.047007758,      -11.21470337,       0.236987003,     0.06083766885,                 0,                 0,                 0,     0.03705058886,      0.2361513792,     0.06400459111,                 0,      0.2567131027,    0.001116637043
           8,       -4.70185983,       -4.49295742,       -4.57145738,      -4.008299793,      -11.11320526,      0.2269951247,      0.0610999103,                 0,                 0,                 0,      0.0371615803,      0.2261568857,     0.06413305503,                 0,      0.2691683814,    0.001116637043
           9,      -4.635448106,      -4.430038368,      -4.516910774,       -3.94663664,      -11.07400904,      0.2193932587,     0.06164466817,                 0,                 0,                 0,     0.03749683412,      0.2185484085,     0.06457600341,                 0,      0.2809779504,    0.001116637043
